geo_id,year,deped_id,total_teacher_male,total_teacher_female,total_teachers,total_student_male,total_student_female,total_student_enrollment
HND-002033,2013,31000072,-99,-99,-99,-99.0,-99.0,121.0
HND-002034,2013,31000073,-99,-99,-99,-99.0,-99.0,8.0
HND-002035,2013,31000074,-99,-99,-99,-99.0,-99.0,5.0
HND-002036,2013,31000075,-99,-99,-99,-99.0,-99.0,10.0
HND-002038,2013,31000078,-99,-99,-99,-99.0,-99.0,13.0
HND-002039,2013,31000079,-99,-99,-99,-99.0,-99.0,11.0
HND-002040,2013,31000080,-99,-99,-99,-99.0,-99.0,7.0
HND-002043,2013,31000088,-99,-99,-99,-99.0,-99.0,8.0
HND-002045,2013,31000090,-99,-99,-99,-99.0,-99.0,12.0
HND-002046,2013,31000092,-99,-99,-99,-99.0,-99.0,11.0
HND-002047,2013,31000093,-99,-99,-99,-99.0,-99.0,11.0
HND-002049,2013,31000096,-99,-99,-99,-99.0,-99.0,18.0
HND-002051,2013,31000098,-99,-99,-99,-99.0,-99.0,4.0
HND-002052,2013,31000100,-99,-99,-99,-99.0,-99.0,10.0
HND-002053,2013,31000102,-99,-99,-99,-99.0,-99.0,8.0
HND-002054,2013,31000103,-99,-99,-99,-99.0,-99.0,7.0
HND-002055,2013,31000105,-99,-99,-99,-99.0,-99.0,5.0
HND-002056,2013,31000109,-99,-99,-99,-99.0,-99.0,6.0
HND-002057,2013,31000111,-99,-99,-99,-99.0,-99.0,5.0
HND-002058,2013,31000112,-99,-99,-99,-99.0,-99.0,8.0
HND-002059,2013,31000113,-99,-99,-99,-99.0,-99.0,7.0
HND-002060,2013,31000114,-99,-99,-99,-99.0,-99.0,7.0
HND-002061,2013,31000115,-99,-99,-99,-99.0,-99.0,11.0
HND-002062,2013,31000116,-99,-99,-99,-99.0,-99.0,15.0
HND-002063,2013,31000117,-99,-99,-99,-99.0,-99.0,14.0
HND-002065,2013,31100001,-99,-99,-99,-99.0,-99.0,24.0
HND-002066,2013,31100002,-99,-99,-99,-99.0,-99.0,180.0
HND-002067,2013,31100003,-99,-99,-99,-99.0,-99.0,26.0
HND-002068,2013,31100004,-99,-99,-99,-99.0,-99.0,72.0
HND-002069,2013,31100005,-99,-99,-99,-99.0,-99.0,89.0
HND-002070,2013,31100006,-99,-99,-99,-99.0,-99.0,125.0
HND-002071,2013,31100007,-99,-99,-99,-99.0,-99.0,91.0
HND-002072,2013,31100008,-99,-99,-99,-99.0,-99.0,219.0
HND-002073,2013,31100009,-99,-99,-99,-99.0,-99.0,20.0
HND-002074,2013,31100010,-99,-99,-99,-99.0,-99.0,74.0
HND-002075,2013,31100011,-99,-99,-99,-99.0,-99.0,42.0
HND-002076,2013,31100012,-99,-99,-99,-99.0,-99.0,54.0
HND-002077,2013,31100013,-99,-99,-99,-99.0,-99.0,7.0
HND-002078,2013,31100014,-99,-99,-99,-99.0,-99.0,108.0
HND-002079,2013,31100015,-99,-99,-99,-99.0,-99.0,72.0
HND-002080,2013,31100016,-99,-99,-99,-99.0,-99.0,27.0
HND-002081,2013,31100017,-99,-99,-99,-99.0,-99.0,44.0
HND-002082,2013,31100018,-99,-99,-99,-99.0,-99.0,36.0
HND-002083,2013,31100019,-99,-99,-99,-99.0,-99.0,179.0
HND-002084,2013,31100020,-99,-99,-99,-99.0,-99.0,72.0
HND-002085,2013,31100021,-99,-99,-99,-99.0,-99.0,23.0
HND-002086,2013,31100023,-99,-99,-99,-99.0,-99.0,24.0
HND-002087,2013,31100024,-99,-99,-99,-99.0,-99.0,17.0
HND-002088,2013,31100025,-99,-99,-99,-99.0,-99.0,26.0
HND-002089,2013,31100026,-99,-99,-99,-99.0,-99.0,32.0
HND-002090,2013,31100027,-99,-99,-99,-99.0,-99.0,29.0
HND-002091,2013,31100028,-99,-99,-99,-99.0,-99.0,120.0
HND-002092,2013,31100029,-99,-99,-99,-99.0,-99.0,22.0
HND-002093,2013,31100031,-99,-99,-99,-99.0,-99.0,12.0
HND-002094,2013,31100032,-99,-99,-99,-99.0,-99.0,12.0
HND-002095,2013,31100033,-99,-99,-99,-99.0,-99.0,20.0
HND-002096,2013,31100034,-99,-99,-99,-99.0,-99.0,9.0
HND-002097,2013,31100035,-99,-99,-99,-99.0,-99.0,20.0
HND-002098,2013,31100036,-99,-99,-99,-99.0,-99.0,682.0
HND-002099,2013,31100037,-99,-99,-99,-99.0,-99.0,12.0
HND-002100,2013,31100039,-99,-99,-99,-99.0,-99.0,17.0
HND-002101,2013,31100040,-99,-99,-99,-99.0,-99.0,22.0
HND-002102,2013,31100042,-99,-99,-99,-99.0,-99.0,12.0
HND-002103,2013,31100043,-99,-99,-99,-99.0,-99.0,56.0
HND-002104,2013,31100047,-99,-99,-99,-99.0,-99.0,17.0
HND-002105,2013,31100048,-99,-99,-99,-99.0,-99.0,41.0
HND-002106,2013,31100049,-99,-99,-99,-99.0,-99.0,21.0
HND-002107,2013,31100051,-99,-99,-99,-99.0,-99.0,13.0
HND-002108,2013,31100054,-99,-99,-99,-99.0,-99.0,18.0
HND-002109,2013,31100055,-99,-99,-99,-99.0,-99.0,8.0
HND-002110,2013,31100058,-99,-99,-99,-99.0,-99.0,19.0
HND-002111,2013,31100063,-99,-99,-99,-99.0,-99.0,23.0
HND-002112,2013,31100073,-99,-99,-99,-99.0,-99.0,12.0
HND-002113,2013,31100076,-99,-99,-99,-99.0,-99.0,8.0
HND-002114,2013,31100077,-99,-99,-99,-99.0,-99.0,8.0
HND-002115,2013,31100078,-99,-99,-99,-99.0,-99.0,10.0
HND-002116,2013,31100079,-99,-99,-99,-99.0,-99.0,6.0
HND-002117,2013,31100085,-99,-99,-99,-99.0,-99.0,10.0
HND-002118,2013,31100086,-99,-99,-99,-99.0,-99.0,39.0
HND-002119,2013,31100087,-99,-99,-99,-99.0,-99.0,15.0
HND-002120,2013,31100088,-99,-99,-99,-99.0,-99.0,10.0
HND-002121,2013,31100089,-99,-99,-99,-99.0,-99.0,15.0
HND-002122,2013,31200002,-99,-99,-99,-99.0,-99.0,157.0
HND-002123,2013,31200003,-99,-99,-99,-99.0,-99.0,69.0
HND-002124,2013,31200004,-99,-99,-99,-99.0,-99.0,224.0
HND-002125,2013,31200005,-99,-99,-99,-99.0,-99.0,54.0
HND-002126,2013,31200006,-99,-99,-99,-99.0,-99.0,14.0
HND-002127,2013,31200007,-99,-99,-99,-99.0,-99.0,32.0
HND-002128,2013,31200008,-99,-99,-99,-99.0,-99.0,112.0
HND-002129,2013,31200009,-99,-99,-99,-99.0,-99.0,73.0
HND-002130,2013,31200010,-99,-99,-99,-99.0,-99.0,99.0
HND-002131,2013,31200011,-99,-99,-99,-99.0,-99.0,43.0
HND-002132,2013,31200012,-99,-99,-99,-99.0,-99.0,143.0
HND-002133,2013,31200013,-99,-99,-99,-99.0,-99.0,76.0
HND-002134,2013,31200014,-99,-99,-99,-99.0,-99.0,62.0
HND-002135,2013,31200015,-99,-99,-99,-99.0,-99.0,98.0
HND-002136,2013,31200016,-99,-99,-99,-99.0,-99.0,47.0
HND-002137,2013,31200017,-99,-99,-99,-99.0,-99.0,65.0
HND-002138,2013,31200018,-99,-99,-99,-99.0,-99.0,25.0
HND-002139,2013,31200019,-99,-99,-99,-99.0,-99.0,39.0
HND-002140,2013,31200020,-99,-99,-99,-99.0,-99.0,31.0
HND-002141,2013,31200021,-99,-99,-99,-99.0,-99.0,57.0
HND-002142,2013,31200022,-99,-99,-99,-99.0,-99.0,70.0
HND-002143,2013,31200023,-99,-99,-99,-99.0,-99.0,88.0
HND-002144,2013,31200024,-99,-99,-99,-99.0,-99.0,23.0
HND-002145,2013,31200025,-99,-99,-99,-99.0,-99.0,39.0
HND-002146,2013,31200026,-99,-99,-99,-99.0,-99.0,28.0
HND-002147,2013,31200027,-99,-99,-99,-99.0,-99.0,50.0
HND-002148,2013,31200029,-99,-99,-99,-99.0,-99.0,7.0
HND-002149,2013,31200030,-99,-99,-99,-99.0,-99.0,15.0
HND-002150,2013,31200031,-99,-99,-99,-99.0,-99.0,26.0
HND-002151,2013,31200032,-99,-99,-99,-99.0,-99.0,14.0
HND-002153,2013,31200037,-99,-99,-99,-99.0,-99.0,20.0
HND-002154,2013,31200042,-99,-99,-99,-99.0,-99.0,61.0
HND-002155,2013,31200043,-99,-99,-99,-99.0,-99.0,20.0
HND-002156,2013,31200044,-99,-99,-99,-99.0,-99.0,40.0
HND-002157,2013,31200045,-99,-99,-99,-99.0,-99.0,89.0
HND-002158,2013,31200049,-99,-99,-99,-99.0,-99.0,60.0
HND-002159,2013,31200051,-99,-99,-99,-99.0,-99.0,14.0
HND-002160,2013,31200053,-99,-99,-99,-99.0,-99.0,45.0
HND-002161,2013,31200056,-99,-99,-99,-99.0,-99.0,21.0
HND-002162,2013,31200064,-99,-99,-99,-99.0,-99.0,17.0
HND-002163,2013,31200066,-99,-99,-99,-99.0,-99.0,35.0
HND-002164,2013,31200070,-99,-99,-99,-99.0,-99.0,16.0
HND-002165,2013,31200073,-99,-99,-99,-99.0,-99.0,13.0
HND-002166,2013,31200076,-99,-99,-99,-99.0,-99.0,9.0
HND-002167,2013,31200083,-99,-99,-99,-99.0,-99.0,11.0
HND-002168,2013,31200090,-99,-99,-99,-99.0,-99.0,18.0
HND-002169,2013,31200091,-99,-99,-99,-99.0,-99.0,11.0
HND-002170,2013,31200095,-99,-99,-99,-99.0,-99.0,28.0
HND-002171,2013,31300001,-99,-99,-99,-99.0,-99.0,26.0
HND-002172,2013,31300002,-99,-99,-99,-99.0,-99.0,76.0
HND-002173,2013,31300003,-99,-99,-99,-99.0,-99.0,23.0
HND-002174,2013,31300004,-99,-99,-99,-99.0,-99.0,65.0
HND-002175,2013,31300006,-99,-99,-99,-99.0,-99.0,81.0
HND-002176,2013,31300007,-99,-99,-99,-99.0,-99.0,289.0
HND-002177,2013,31300008,-99,-99,-99,-99.0,-99.0,190.0
HND-002178,2013,31300009,-99,-99,-99,-99.0,-99.0,116.0
HND-002179,2013,31300010,-99,-99,-99,-99.0,-99.0,114.0
HND-002180,2013,31300011,-99,-99,-99,-99.0,-99.0,39.0
HND-002181,2013,31300012,-99,-99,-99,-99.0,-99.0,162.0
HND-002182,2013,31300013,-99,-99,-99,-99.0,-99.0,50.0
HND-002183,2013,31300014,-99,-99,-99,-99.0,-99.0,54.0
HND-002184,2013,31300015,-99,-99,-99,-99.0,-99.0,66.0
HND-002185,2013,31300016,-99,-99,-99,-99.0,-99.0,44.0
HND-002186,2013,31300017,-99,-99,-99,-99.0,-99.0,81.0
HND-002187,2013,31300018,-99,-99,-99,-99.0,-99.0,108.0
HND-002188,2013,31300019,-99,-99,-99,-99.0,-99.0,89.0
HND-002189,2013,31300020,-99,-99,-99,-99.0,-99.0,194.0
HND-002190,2013,31300021,-99,-99,-99,-99.0,-99.0,146.0
HND-002191,2013,31300022,-99,-99,-99,-99.0,-99.0,196.0
HND-002192,2013,31300023,-99,-99,-99,-99.0,-99.0,30.0
HND-002193,2013,31300024,-99,-99,-99,-99.0,-99.0,37.0
HND-002194,2013,31300025,-99,-99,-99,-99.0,-99.0,20.0
HND-002195,2013,31300026,-99,-99,-99,-99.0,-99.0,29.0
HND-002196,2013,31300027,-99,-99,-99,-99.0,-99.0,97.0
HND-002197,2013,31300028,-99,-99,-99,-99.0,-99.0,71.0
HND-002198,2013,31300029,-99,-99,-99,-99.0,-99.0,58.0
HND-002199,2013,31300030,-99,-99,-99,-99.0,-99.0,40.0
HND-002200,2013,31300031,-99,-99,-99,-99.0,-99.0,39.0
HND-002201,2013,31300032,-99,-99,-99,-99.0,-99.0,46.0
HND-002202,2013,31300033,-99,-99,-99,-99.0,-99.0,78.0
HND-002203,2013,31300034,-99,-99,-99,-99.0,-99.0,25.0
HND-002204,2013,31300035,-99,-99,-99,-99.0,-99.0,28.0
HND-002205,2013,31300037,-99,-99,-99,-99.0,-99.0,93.0
HND-002206,2013,31300038,-99,-99,-99,-99.0,-99.0,57.0
HND-002207,2013,31300039,-99,-99,-99,-99.0,-99.0,70.0
HND-002208,2013,31300040,-99,-99,-99,-99.0,-99.0,33.0
HND-002209,2013,31300041,-99,-99,-99,-99.0,-99.0,38.0
HND-002211,2013,31300043,-99,-99,-99,-99.0,-99.0,81.0
HND-002212,2013,31300044,-99,-99,-99,-99.0,-99.0,35.0
HND-002213,2013,31300045,-99,-99,-99,-99.0,-99.0,33.0
HND-002214,2013,31300046,-99,-99,-99,-99.0,-99.0,38.0
HND-002215,2013,31300048,-99,-99,-99,-99.0,-99.0,30.0
HND-002216,2013,31300049,-99,-99,-99,-99.0,-99.0,36.0
HND-002217,2013,31300050,-99,-99,-99,-99.0,-99.0,341.0
HND-002218,2013,31300056,-99,-99,-99,-99.0,-99.0,36.0
HND-002219,2013,31300057,-99,-99,-99,-99.0,-99.0,82.0
HND-002220,2013,31300058,-99,-99,-99,-99.0,-99.0,9.0
HND-002221,2013,31300059,-99,-99,-99,-99.0,-99.0,32.0
HND-002222,2013,31300060,-99,-99,-99,-99.0,-99.0,29.0
HND-002223,2013,31300061,-99,-99,-99,-99.0,-99.0,22.0
HND-002224,2013,31300062,-99,-99,-99,-99.0,-99.0,10.0
HND-002225,2013,31300065,-99,-99,-99,-99.0,-99.0,16.0
HND-002226,2013,31300067,-99,-99,-99,-99.0,-99.0,15.0
HND-002227,2013,31300068,-99,-99,-99,-99.0,-99.0,53.0
HND-002228,2013,31300069,-99,-99,-99,-99.0,-99.0,27.0
HND-002229,2013,31300070,-99,-99,-99,-99.0,-99.0,13.0
HND-002230,2013,31300071,-99,-99,-99,-99.0,-99.0,11.0
HND-002231,2013,31300072,-99,-99,-99,-99.0,-99.0,68.0
HND-002232,2013,31300074,-99,-99,-99,-99.0,-99.0,20.0
HND-002233,2013,31300075,-99,-99,-99,-99.0,-99.0,14.0
HND-002234,2013,31300076,-99,-99,-99,-99.0,-99.0,30.0
HND-002235,2013,31300077,-99,-99,-99,-99.0,-99.0,8.0
HND-002236,2013,31300078,-99,-99,-99,-99.0,-99.0,330.0
HND-002237,2013,31300079,-99,-99,-99,-99.0,-99.0,114.0
HND-002238,2013,31300080,-99,-99,-99,-99.0,-99.0,98.0
HND-002239,2013,31300081,-99,-99,-99,-99.0,-99.0,25.0
HND-002240,2013,31300082,-99,-99,-99,-99.0,-99.0,38.0
HND-002241,2013,31300084,-99,-99,-99,-99.0,-99.0,15.0
HND-002242,2013,31300085,-99,-99,-99,-99.0,-99.0,8.0
HND-002243,2013,31300090,-99,-99,-99,-99.0,-99.0,22.0
HND-002244,2013,31300104,-99,-99,-99,-99.0,-99.0,33.0
HND-002245,2013,31300109,-99,-99,-99,-99.0,-99.0,20.0
HND-002246,2013,31300117,-99,-99,-99,-99.0,-99.0,11.0
HND-002247,2013,31300118,-99,-99,-99,-99.0,-99.0,14.0
HND-002248,2013,31300119,-99,-99,-99,-99.0,-99.0,13.0
HND-002249,2013,31300121,-99,-99,-99,-99.0,-99.0,22.0
HND-002251,2013,31300126,-99,-99,-99,-99.0,-99.0,6.0
HND-002252,2013,31300130,-99,-99,-99,-99.0,-99.0,11.0
HND-002253,2013,31300132,-99,-99,-99,-99.0,-99.0,51.0
HND-002254,2013,31300133,-99,-99,-99,-99.0,-99.0,25.0
HND-002255,2013,31300137,-99,-99,-99,-99.0,-99.0,10.0
HND-002256,2013,31300140,-99,-99,-99,-99.0,-99.0,10.0
HND-002257,2013,31300142,-99,-99,-99,-99.0,-99.0,14.0
HND-002258,2013,31300143,-99,-99,-99,-99.0,-99.0,2.0
HND-002260,2013,31400002,-99,-99,-99,-99.0,-99.0,55.0
HND-002261,2013,31400003,-99,-99,-99,-99.0,-99.0,72.0
HND-002262,2013,31400004,-99,-99,-99,-99.0,-99.0,197.0
HND-002263,2013,31400005,-99,-99,-99,-99.0,-99.0,74.0
HND-002264,2013,31400006,-99,-99,-99,-99.0,-99.0,21.0
HND-002265,2013,31400007,-99,-99,-99,-99.0,-99.0,30.0
HND-002266,2013,31400009,-99,-99,-99,-99.0,-99.0,78.0
HND-002267,2013,31400010,-99,-99,-99,-99.0,-99.0,55.0
HND-002268,2013,31400011,-99,-99,-99,-99.0,-99.0,60.0
HND-002270,2013,31400013,-99,-99,-99,-99.0,-99.0,44.0
HND-002271,2013,31400014,-99,-99,-99,-99.0,-99.0,59.0
HND-002272,2013,31400015,-99,-99,-99,-99.0,-99.0,27.0
HND-002273,2013,31400016,-99,-99,-99,-99.0,-99.0,204.0
HND-002274,2013,31400017,-99,-99,-99,-99.0,-99.0,64.0
HND-002275,2013,31400020,-99,-99,-99,-99.0,-99.0,11.0
HND-002276,2013,31400021,-99,-99,-99,-99.0,-99.0,21.0
HND-002277,2013,31400022,-99,-99,-99,-99.0,-99.0,42.0
HND-002278,2013,31400023,-99,-99,-99,-99.0,-99.0,30.0
HND-002279,2013,31400024,-99,-99,-99,-99.0,-99.0,16.0
HND-002280,2013,31400026,-99,-99,-99,-99.0,-99.0,17.0
HND-002282,2013,31400029,-99,-99,-99,-99.0,-99.0,29.0
HND-002283,2013,31400030,-99,-99,-99,-99.0,-99.0,97.0
HND-002284,2013,31400032,-99,-99,-99,-99.0,-99.0,21.0
HND-002285,2013,31400033,-99,-99,-99,-99.0,-99.0,74.0
HND-002287,2013,31400036,-99,-99,-99,-99.0,-99.0,10.0
HND-002288,2013,31400038,-99,-99,-99,-99.0,-99.0,18.0
HND-002289,2013,31400040,-99,-99,-99,-99.0,-99.0,12.0
HND-002290,2013,31400041,-99,-99,-99,-99.0,-99.0,27.0
HND-002291,2013,31400042,-99,-99,-99,-99.0,-99.0,437.0
HND-002292,2013,31400044,-99,-99,-99,-99.0,-99.0,59.0
HND-002293,2013,31400045,-99,-99,-99,-99.0,-99.0,10.0
HND-002294,2013,31400047,-99,-99,-99,-99.0,-99.0,11.0
HND-002295,2013,31400048,-99,-99,-99,-99.0,-99.0,18.0
HND-002296,2013,31400049,-99,-99,-99,-99.0,-99.0,11.0
HND-002297,2013,31400050,-99,-99,-99,-99.0,-99.0,8.0
HND-002298,2013,31500001,-99,-99,-99,-99.0,-99.0,171.0
HND-002299,2013,31500002,-99,-99,-99,-99.0,-99.0,29.0
HND-002300,2013,31500003,-99,-99,-99,-99.0,-99.0,37.0
HND-002302,2013,31500005,-99,-99,-99,-99.0,-99.0,46.0
HND-002303,2013,31500006,-99,-99,-99,-99.0,-99.0,32.0
HND-002304,2013,31500008,-99,-99,-99,-99.0,-99.0,87.0
HND-002305,2013,31500009,-99,-99,-99,-99.0,-99.0,17.0
HND-002306,2013,31500010,-99,-99,-99,-99.0,-99.0,32.0
HND-002307,2013,31500011,-99,-99,-99,-99.0,-99.0,36.0
HND-002308,2013,31500012,-99,-99,-99,-99.0,-99.0,53.0
HND-002309,2013,31500013,-99,-99,-99,-99.0,-99.0,81.0
HND-002310,2013,31500014,-99,-99,-99,-99.0,-99.0,52.0
HND-002311,2013,31500015,-99,-99,-99,-99.0,-99.0,29.0
HND-002313,2013,31500017,-99,-99,-99,-99.0,-99.0,23.0
HND-002314,2013,31500019,-99,-99,-99,-99.0,-99.0,48.0
HND-002316,2013,31500021,-99,-99,-99,-99.0,-99.0,205.0
HND-002317,2013,31500023,-99,-99,-99,-99.0,-99.0,14.0
HND-002318,2013,31500026,-99,-99,-99,-99.0,-99.0,19.0
HND-002319,2013,31500027,-99,-99,-99,-99.0,-99.0,13.0
HND-002320,2013,31500028,-99,-99,-99,-99.0,-99.0,41.0
HND-002321,2013,31500029,-99,-99,-99,-99.0,-99.0,94.0
HND-002322,2013,31500031,-99,-99,-99,-99.0,-99.0,45.0
HND-002323,2013,31500032,-99,-99,-99,-99.0,-99.0,13.0
HND-002324,2013,31500033,-99,-99,-99,-99.0,-99.0,20.0
HND-002326,2013,31500039,-99,-99,-99,-99.0,-99.0,16.0
HND-002327,2013,31500040,-99,-99,-99,-99.0,-99.0,17.0
HND-002329,2013,31500044,-99,-99,-99,-99.0,-99.0,19.0
HND-002330,2013,31500046,-99,-99,-99,-99.0,-99.0,11.0
HND-002332,2013,31500050,-99,-99,-99,-99.0,-99.0,15.0
HND-002334,2013,31500057,-99,-99,-99,-99.0,-99.0,8.0
HND-002337,2013,31600002,-99,-99,-99,-99.0,-99.0,83.0
HND-002338,2013,31600003,-99,-99,-99,-99.0,-99.0,156.0
HND-002340,2013,31600005,-99,-99,-99,-99.0,-99.0,63.0
HND-002341,2013,31600006,-99,-99,-99,-99.0,-99.0,105.0
HND-002342,2013,31600007,-99,-99,-99,-99.0,-99.0,104.0
HND-002343,2013,31600008,-99,-99,-99,-99.0,-99.0,42.0
HND-002345,2013,31600010,-99,-99,-99,-99.0,-99.0,44.0
HND-002346,2013,31600011,-99,-99,-99,-99.0,-99.0,69.0
HND-002347,2013,31600012,-99,-99,-99,-99.0,-99.0,366.0
HND-002348,2013,31600013,-99,-99,-99,-99.0,-99.0,83.0
HND-002350,2013,31600015,-99,-99,-99,-99.0,-99.0,81.0
HND-002351,2013,31600017,-99,-99,-99,-99.0,-99.0,37.0
HND-002353,2013,31600020,-99,-99,-99,-99.0,-99.0,32.0
HND-002355,2013,31600022,-99,-99,-99,-99.0,-99.0,109.0
HND-002356,2013,31600023,-99,-99,-99,-99.0,-99.0,19.0
HND-002357,2013,31600025,-99,-99,-99,-99.0,-99.0,25.0
HND-002358,2013,31600026,-99,-99,-99,-99.0,-99.0,339.0
HND-002360,2013,31600028,-99,-99,-99,-99.0,-99.0,32.0
HND-002361,2013,31600030,-99,-99,-99,-99.0,-99.0,21.0
HND-002363,2013,31600032,-99,-99,-99,-99.0,-99.0,17.0
HND-002364,2013,31600034,-99,-99,-99,-99.0,-99.0,13.0
HND-002365,2013,31600042,-99,-99,-99,-99.0,-99.0,77.0
HND-002367,2013,31600048,-99,-99,-99,-99.0,-99.0,21.0
HND-002369,2013,31600054,-99,-99,-99,-99.0,-99.0,8.0
HND-002373,2013,31700001,-99,-99,-99,-99.0,-99.0,25.0
HND-002374,2013,31700002,-99,-99,-99,-99.0,-99.0,36.0
HND-002375,2013,31700003,-99,-99,-99,-99.0,-99.0,17.0
HND-002376,2013,31700004,-99,-99,-99,-99.0,-99.0,22.0
HND-002377,2013,31700005,-99,-99,-99,-99.0,-99.0,49.0
HND-002378,2013,31700006,-99,-99,-99,-99.0,-99.0,195.0
HND-002379,2013,31700007,-99,-99,-99,-99.0,-99.0,29.0
HND-002380,2013,31700009,-99,-99,-99,-99.0,-99.0,61.0
HND-002381,2013,31700010,-99,-99,-99,-99.0,-99.0,214.0
HND-002382,2013,31700011,-99,-99,-99,-99.0,-99.0,6.0
HND-002383,2013,31700014,-99,-99,-99,-99.0,-99.0,12.0
HND-002384,2013,31700015,-99,-99,-99,-99.0,-99.0,20.0
HND-002385,2013,31700016,-99,-99,-99,-99.0,-99.0,26.0
HND-002386,2013,31700017,-99,-99,-99,-99.0,-99.0,27.0
HND-002387,2013,31700019,-99,-99,-99,-99.0,-99.0,15.0
HND-002388,2013,31700020,-99,-99,-99,-99.0,-99.0,38.0
HND-002389,2013,31700026,-99,-99,-99,-99.0,-99.0,10.0
HND-002390,2013,31800001,-99,-99,-99,-99.0,-99.0,325.0
HND-002391,2013,31800002,-99,-99,-99,-99.0,-99.0,134.0
HND-002392,2013,31800003,-99,-99,-99,-99.0,-99.0,871.0
HND-002393,2013,31800004,-99,-99,-99,-99.0,-99.0,350.0
HND-002394,2013,31800005,-99,-99,-99,-99.0,-99.0,798.0
HND-002395,2013,31800006,-99,-99,-99,-99.0,-99.0,167.0
HND-002396,2013,31800007,-99,-99,-99,-99.0,-99.0,600.0
HND-002397,2013,31800008,-99,-99,-99,-99.0,-99.0,241.0
HND-002398,2013,31800009,-99,-99,-99,-99.0,-99.0,52.0
HND-002399,2013,31800010,-99,-99,-99,-99.0,-99.0,176.0
HND-002400,2013,31800011,-99,-99,-99,-99.0,-99.0,376.0
HND-002401,2013,31800012,-99,-99,-99,-99.0,-99.0,355.0
HND-002402,2013,31800013,-99,-99,-99,-99.0,-99.0,425.0
HND-002403,2013,31800014,-99,-99,-99,-99.0,-99.0,81.0
HND-002404,2013,31800015,-99,-99,-99,-99.0,-99.0,288.0
HND-002405,2013,31800016,-99,-99,-99,-99.0,-99.0,104.0
HND-002406,2013,31800017,-99,-99,-99,-99.0,-99.0,103.0
HND-002407,2013,31800019,-99,-99,-99,-99.0,-99.0,112.0
HND-002408,2013,31800020,-99,-99,-99,-99.0,-99.0,400.0
HND-002409,2013,31800021,-99,-99,-99,-99.0,-99.0,142.0
HND-002410,2013,31800022,-99,-99,-99,-99.0,-99.0,48.0
HND-002411,2013,31800023,-99,-99,-99,-99.0,-99.0,114.0
HND-002412,2013,31800024,-99,-99,-99,-99.0,-99.0,271.0
HND-002413,2013,31800025,-99,-99,-99,-99.0,-99.0,552.0
HND-002414,2013,31800026,-99,-99,-99,-99.0,-99.0,67.0
HND-002415,2013,31800027,-99,-99,-99,-99.0,-99.0,78.0
HND-002416,2013,31800028,-99,-99,-99,-99.0,-99.0,228.0
HND-002417,2013,31800029,-99,-99,-99,-99.0,-99.0,78.0
HND-002418,2013,31800030,-99,-99,-99,-99.0,-99.0,55.0
HND-002419,2013,31800031,-99,-99,-99,-99.0,-99.0,33.0
HND-002420,2013,31800032,-99,-99,-99,-99.0,-99.0,214.0
HND-002421,2013,31800035,-99,-99,-99,-99.0,-99.0,94.0
HND-002422,2013,31800036,-99,-99,-99,-99.0,-99.0,85.0
HND-002423,2013,31800037,-99,-99,-99,-99.0,-99.0,155.0
HND-002424,2013,31800038,-99,-99,-99,-99.0,-99.0,91.0
HND-002425,2013,31800039,-99,-99,-99,-99.0,-99.0,57.0
HND-002426,2013,31800040,-99,-99,-99,-99.0,-99.0,91.0
HND-002427,2013,31800041,-99,-99,-99,-99.0,-99.0,59.0
HND-002428,2013,31800043,-99,-99,-99,-99.0,-99.0,53.0
HND-002429,2013,31800044,-99,-99,-99,-99.0,-99.0,38.0
HND-002430,2013,31800045,-99,-99,-99,-99.0,-99.0,50.0
HND-002431,2013,31800046,-99,-99,-99,-99.0,-99.0,16.0
HND-002432,2013,31800047,-99,-99,-99,-99.0,-99.0,37.0
HND-002433,2013,31800048,-99,-99,-99,-99.0,-99.0,23.0
HND-002434,2013,31800050,-99,-99,-99,-99.0,-99.0,94.0
HND-002435,2013,31800056,-99,-99,-99,-99.0,-99.0,25.0
HND-002436,2013,31800062,-99,-99,-99,-99.0,-99.0,639.0
HND-002437,2013,31800063,-99,-99,-99,-99.0,-99.0,3899.0
HND-002438,2013,31800065,-99,-99,-99,-99.0,-99.0,170.0
HND-002439,2013,31800067,-99,-99,-99,-99.0,-99.0,86.0
HND-002440,2013,31800068,-99,-99,-99,-99.0,-99.0,143.0
HND-002441,2013,31800070,-99,-99,-99,-99.0,-99.0,80.0
HND-002442,2013,31800072,-99,-99,-99,-99.0,-99.0,116.0
HND-002443,2013,31800073,-99,-99,-99,-99.0,-99.0,62.0
HND-002444,2013,31800074,-99,-99,-99,-99.0,-99.0,432.0
HND-002445,2013,31800077,-99,-99,-99,-99.0,-99.0,25.0
HND-002446,2013,31800078,-99,-99,-99,-99.0,-99.0,25.0
HND-002447,2013,31800079,-99,-99,-99,-99.0,-99.0,132.0
HND-002448,2013,31800080,-99,-99,-99,-99.0,-99.0,28.0
HND-002449,2013,31800081,-99,-99,-99,-99.0,-99.0,16.0
HND-002450,2013,31800082,-99,-99,-99,-99.0,-99.0,117.0
HND-002451,2013,31800083,-99,-99,-99,-99.0,-99.0,471.0
HND-002452,2013,31800085,-99,-99,-99,-99.0,-99.0,119.0
HND-002453,2013,31800086,-99,-99,-99,-99.0,-99.0,85.0
HND-002454,2013,31800087,-99,-99,-99,-99.0,-99.0,113.0
