geo_id,year,student_enrollment,female_student_enrollment,male_student_enrollment,num_teachers,st_ratio
ZAF-000343,2022,1009,,,36,28.02777777777778
ZAF-000344,2022,1445,,,35,41.285714285714285
ZAF-000345,2022,24,,,2,12.0
ZAF-000346,2022,340,,,13,26.153846153846153
ZAF-000347,2022,469,,,18,26.055555555555557
ZAF-000348,2022,1326,,,41,32.34146341463415
ZAF-000349,2022,839,,,29,28.93103448275862
ZAF-000350,2022,1157,,,36,32.138888888888886
ZAF-000351,2022,709,,,21,33.76190476190476
ZAF-000352,2022,1168,,,36,32.44444444444444
ZAF-000353,2022,995,,,29,34.310344827586206
ZAF-000354,2022,1327,,,38,34.921052631578945
ZAF-000355,2022,939,,,28,33.535714285714285
ZAF-000356,2022,1160,,,34,34.11764705882353
ZAF-000357,2022,1050,,,33,31.818181818181817
ZAF-000358,2022,1428,,,36,39.666666666666664
ZAF-000359,2022,554,,,19,29.157894736842106
ZAF-000360,2022,344,,,24,14.333333333333334
ZAF-000361,2022,662,,,36,18.38888888888889
ZAF-000362,2022,334,,,15,22.266666666666666
ZAF-000363,2022,638,,,21,30.38095238095238
ZAF-000364,2022,436,,,21,20.761904761904763
ZAF-000365,2022,351,,,15,23.4
ZAF-000366,2022,1150,,,30,38.333333333333336
ZAF-000367,2022,636,,,23,27.652173913043477
ZAF-000368,2022,251,,,12,20.916666666666668
ZAF-000369,2022,197,,,6,32.833333333333336
ZAF-000370,2022,242,,,7,34.57142857142857
ZAF-000371,2022,921,,,27,34.111111111111114
ZAF-000372,2022,204,,,17,12.0
ZAF-000373,2022,101,,,4,25.25
ZAF-000374,2022,601,,,27,22.25925925925926
ZAF-000375,2022,553,,,18,30.72222222222222
ZAF-000376,2022,806,,,24,33.583333333333336
ZAF-000377,2022,723,,,25,28.92
ZAF-000378,2022,522,,,21,24.857142857142858
ZAF-000379,2022,1173,,,37,31.7027027027027
ZAF-000380,2022,374,,,15,24.933333333333334
ZAF-000381,2022,1282,,,37,34.648648648648646
ZAF-000382,2022,781,,,25,31.24
ZAF-000383,2022,601,,,20,30.05
ZAF-000384,2022,137,,,5,27.4
ZAF-000385,2022,247,,,7,35.285714285714285
ZAF-000386,2022,440,,,24,18.333333333333332
ZAF-000387,2022,250,,,17,14.705882352941176
ZAF-000388,2022,638,,,35,18.228571428571428
ZAF-000389,2022,1273,,,50,25.46
ZAF-000390,2022,580,,,29,20.0
ZAF-000391,2022,841,,,26,32.34615384615385
ZAF-000392,2022,1033,,,35,29.514285714285716
ZAF-000393,2022,183,,,25,7.32
ZAF-000394,2022,96,,,10,9.6
ZAF-000395,2022,654,,,18,36.333333333333336
ZAF-000396,2022,676,,,26,26.0
ZAF-000397,2022,38,,,3,12.666666666666666
ZAF-000398,2022,287,,,9,31.88888888888889
ZAF-000399,2022,982,,,26,37.76923076923077
ZAF-000400,2022,965,,,29,33.275862068965516
ZAF-000401,2022,1510,,,50,30.2
ZAF-000402,2022,1175,,,32,36.71875
ZAF-000403,2022,319,,,13,24.53846153846154
ZAF-000404,2022,536,,,14,38.285714285714285
ZAF-000405,2022,819,,,26,31.5
ZAF-000406,2022,613,,,21,29.19047619047619
ZAF-000407,2022,1479,,,47,31.46808510638298
ZAF-000408,2022,37,,,3,12.333333333333334
ZAF-000409,2022,957,,,41,23.341463414634145
ZAF-000410,2022,440,,,24,18.333333333333332
ZAF-000411,2022,1226,,,33,37.15151515151515
ZAF-000412,2022,113,,,5,22.6
ZAF-000413,2022,1003,,,32,31.34375
ZAF-000414,2022,758,,,25,30.32
ZAF-000415,2022,675,,,20,33.75
ZAF-000416,2022,260,,,14,18.571428571428573
ZAF-000417,2022,358,,,17,21.058823529411764
ZAF-000418,2022,1222,,,37,33.027027027027025
ZAF-000419,2022,936,,,29,32.275862068965516
ZAF-000420,2022,31,,,1,31.0
ZAF-000421,2022,20,,,1,20.0
ZAF-000422,2022,782,,,33,23.696969696969695
ZAF-000423,2022,926,,,26,35.61538461538461
ZAF-000424,2022,1062,,,27,39.333333333333336
ZAF-000425,2022,355,,,23,15.434782608695652
ZAF-000426,2022,1100,,,36,30.555555555555557
ZAF-000427,2022,159,,,9,17.666666666666668
ZAF-000428,2022,189,,,10,18.9
ZAF-000429,2022,889,,,29,30.655172413793103
ZAF-000430,2022,331,,,20,16.55
ZAF-000431,2022,281,,,18,15.61111111111111
ZAF-000432,2022,1133,,,36,31.47222222222222
ZAF-000433,2022,910,,,28,32.5
ZAF-000434,2022,307,,,11,27.90909090909091
ZAF-000435,2022,594,,,23,25.82608695652174
ZAF-000436,2022,1058,,,31,34.12903225806452
ZAF-000437,2022,428,,,15,28.533333333333335
ZAF-000438,2022,304,,,20,15.2
ZAF-000439,2022,1320,,,46,28.695652173913043
ZAF-000440,2022,217,,,12,18.083333333333332
ZAF-000441,2022,441,,,20,22.05
ZAF-000442,2022,1045,,,30,34.833333333333336
ZAF-000443,2022,1019,,,30,33.96666666666667
ZAF-000444,2022,766,,,25,30.64
ZAF-000445,2022,408,,,18,22.666666666666668
ZAF-000446,2022,653,,,21,31.095238095238095
ZAF-000447,2022,1124,,,37,30.37837837837838
ZAF-000448,2022,293,,,14,20.928571428571427
ZAF-000449,2022,261,,,10,26.1
ZAF-000450,2022,1076,,,36,29.88888888888889
ZAF-000451,2022,809,,,30,26.966666666666665
ZAF-000452,2022,1217,,,35,34.77142857142857
ZAF-000453,2022,1284,,,48,26.75
ZAF-000454,2022,928,,,31,29.93548387096774
ZAF-000455,2022,842,,,25,33.68
ZAF-000456,2022,1170,,,37,31.62162162162162
ZAF-000457,2022,1197,,,34,35.205882352941174
ZAF-000458,2022,983,,,37,26.56756756756757
ZAF-000459,2022,1236,,,36,34.333333333333336
ZAF-000460,2022,482,,,15,32.13333333333333
ZAF-000461,2022,749,,,23,32.56521739130435
ZAF-000462,2022,819,,,25,32.76
ZAF-000463,2022,845,,,25,33.8
ZAF-000464,2022,817,,,28,29.178571428571427
ZAF-000465,2022,633,,,20,31.65
ZAF-000466,2022,473,,,15,31.533333333333335
ZAF-000467,2022,788,,,32,24.625
ZAF-000468,2022,852,,,33,25.818181818181817
ZAF-000469,2022,810,,,27,30.0
ZAF-000470,2022,560,,,21,26.666666666666668
ZAF-000471,2022,247,,,18,13.722222222222221
ZAF-000472,2022,235,,,14,16.785714285714285
ZAF-000473,2022,299,,,14,21.357142857142858
ZAF-000474,2022,355,,,20,17.75
ZAF-000475,2022,1023,,,33,31.0
ZAF-000476,2022,669,,,22,30.40909090909091
ZAF-000477,2022,974,,,24,40.583333333333336
ZAF-000478,2022,113,,,5,22.6
ZAF-000479,2022,1491,,,48,31.0625
ZAF-000480,2022,1107,,,30,36.9
ZAF-000481,2022,63,,,3,21.0
ZAF-000482,2022,116,,,5,23.2
ZAF-000483,2022,727,,,17,42.76470588235294
ZAF-000484,2022,605,,,17,35.588235294117645
ZAF-000485,2022,742,,,23,32.26086956521739
ZAF-000486,2022,526,,,25,21.04
ZAF-000487,2022,217,,,11,19.727272727272727
ZAF-000488,2022,514,,,19,27.05263157894737
ZAF-000489,2022,536,,,26,20.615384615384617
ZAF-000490,2022,629,,,19,33.10526315789474
ZAF-000491,2022,1039,,,30,34.63333333333333
ZAF-000492,2022,393,,,11,35.72727272727273
ZAF-000493,2022,122,,,7,17.428571428571427
ZAF-000494,2022,134,,,8,16.75
ZAF-000495,2022,49,,,4,12.25
ZAF-000496,2022,42,,,1,42.0
ZAF-000497,2022,88,,,3,29.333333333333332
ZAF-000498,2022,693,,,22,31.5
ZAF-000499,2022,1090,,,39,27.94871794871795
ZAF-000500,2022,967,,,29,33.3448275862069
ZAF-000501,2022,343,,,11,31.181818181818183
