District,Zone,Geographical Region,Development Region,School Number,School Code,Name of School,ENGLISH,NEPALI,MATHS,SCIENCE,SOCIAL STUDIES,HEALTH POPULATION AND ENVIRONMENT,TAP,SAP,DITINCTION,FIRST DIVISION,SECOND DIVISION,THIRD DIVISION,PASS,FAIL,PASS PERCENT
Dhading,Bagmati,Hill,Central,1603,26050,MAHADEVSTHAN MA VI JEEVANPUR KUMAIKHOLA,26.4,41.8,28.5,21.2,46.4,30.6,59,58,0,4,11,0,15,43,25.86
Dhading,Bagmati,Hill,Central,1604,26051,SANGKOSH MA VI SANGKOSH PACHGHARE,33.9,50.9,46.2,25.6,41.1,39.1,38,38,0,2,25,3,30,8,78.95
Dhading,Bagmati,Hill,Central,1605,26052,BRIGHT FUTURE MA VI MALEKHU,57.1,60.4,57.1,35.9,54.4,57.9,17,17,1,8,2,0,11,6,64.71
Dhading,Bagmati,Hill,Central,1606,26053,REE GAUN MA VI REE,28.6,40.0,50.6,23.1,39.3,49.0,7,7,0,0,2,0,2,5,28.57
Dhading,Bagmati,Hill,Central,1607,26054,AKALA DEVI MA VI SALANG,29.8,54.0,50.5,21.9,35.8,37.6,17,17,0,0,8,1,9,8,52.94
Dhading,Bagmati,Hill,Central,1608,26055,SUNGABHA ACADEMY MA VI DHADINGBESI,60.9,58.2,87.8,37.3,70.4,45.3,12,12,1,11,0,0,12,0,100.0
Dhading,Bagmati,Hill,Central,1609,26056,KUNDALA DEVI MA VI KATUNJE,41.4,43.7,54.2,32.2,54.0,36.0,10,10,0,2,7,0,9,1,90.0
Dhading,Bagmati,Hill,Central,1610,26057,LAPA SECONDARY MA VI LAPA DHADING,26.7,46.0,40.0,11.3,44.0,42.7,3,3,0,0,0,0,0,3,0.0
Dhading,Bagmati,Hill,Central,1611,26059,BLOOMING LOTUS ENGLISH SCHOOL JEVANPUR DH,56.4,55.3,78.8,49.2,65.5,39.7,10,10,1,7,2,0,10,0,100.0
Dhading,Bagmati,Hill,Central,1612,26060,CHILDREN PARK SECONDARY BOARDING SCHOOL,60.6,53.2,76.4,33.4,69.2,40.2,17,17,0,12,1,0,13,4,76.47
Dhading,Bagmati,Hill,Central,1613,26061,KIRANCHOK MA VI PRAWANG KIRANCHOK,32.2,51.5,40.1,40.1,50.7,43.5,37,37,0,2,22,0,24,13,64.86
Dhading,Bagmati,Hill,Central,1614,26062,DHUNIBESHI SECONDARY BOARDING SCHOOL KHA,56.1,64.7,86.2,58.3,77.2,53.4,11,11,1,10,0,0,11,0,100.0
Dhading,Bagmati,Hill,Central,1615,26063,KARNESWHOR MA VI SUNAULA BAJAR,34,43.0,43.7,27.0,50.0,36.2,26,26,0,1,16,6,23,3,88.46
Kavre,Bagmati,Hill,Central,1616,27000,PRIVATE KAVREPALANCHOKHOK,26.5,41.3,29.7,20.7,42.1,34.0,151,151,0,2,39,3,44,107,29.14
Kavre,Bagmati,Hill,Central,1617,27001,SANJIWANI MA VI DHULIKHEL,36.4,54.4,49.2,35.1,44.6,44.7,101,101,0,14,69,2,85,16,84.16
Kavre,Bagmati,Hill,Central,1618,27002,SARBA MANGALA MA VI PANCHKHAL,25,38.7,31.7,25.3,38.6,59.2,158,158,0,5,57,1,63,95,39.87
Kavre,Bagmati,Hill,Central,1619,27003,PRABHA MA VI KATTIKE DEURALI,22.1,43.2,28.8,29.7,36.7,35.7,89,89,0,5,15,2,22,67,24.72
Kavre,Bagmati,Hill,Central,1620,27004,BHAGVATI MA VI JOGITHUMKA KHARELTHOK,25.1,41.9,30.5,25.3,36.1,38.2,54,54,0,4,15,4,23,31,42.59
Kavre,Bagmati,Hill,Central,1621,27005,DEDITHUMKA MA VI MANDAN,26.5,42.7,31.1,23.8,36.0,37.7,157,157,0,12,42,4,58,99,36.94
Kavre,Bagmati,Hill,Central,1622,27006,PANCHA KANYA MA VI THULOPARSEL,32.8,53.6,37.5,39.0,40.3,44.7,51,51,0,7,27,2,36,15,70.59
Kavre,Bagmati,Hill,Central,1623,27007,PRAKASH MA VI BHUMLUTAR,18.6,43.7,21.6,21.2,39.3,29.2,35,35,0,1,4,0,5,30,14.29
Kavre,Bagmati,Hill,Central,1624,27008,DIPENDRA PRAHARI AWASIYA MA VI SANGA,64.4,58.8,75.7,51.3,60.1,61.7,142,142,32,106,4,0,142,0,100.0
Kavre,Bagmati,Hill,Central,1625,27009,PARVATI MA VI DHUNKHARKA,29.7,47.8,39.7,29.1,42.1,35.7,45,45,0,4,18,1,23,22,51.11
Kavre,Bagmati,Hill,Central,1626,27010,MANGAL JANA VIJAYA MA VI MANGALTAR,28,39.1,25.8,19.3,42.8,33.2,100,100,0,2,19,7,28,72,28.0
Kavre,Bagmati,Hill,Central,1627,27011,SHARADA MA VI PHALATE,44.3,65.7,48.6,38.7,50.8,36.3,12,12,0,5,5,0,10,2,83.33
Kavre,Bagmati,Hill,Central,1628,27012,KUSHA DEVI MA VI BIHABAR,27.5,42.0,33.8,22.2,32.0,46.5,166,166,1,8,31,3,43,123,25.9
Kavre,Bagmati,Hill,Central,1629,27013,AZAD MA VI BANEPA,32,49.8,42.6,31.8,41.6,45.3,32,32,0,4,13,3,20,12,62.5
Kavre,Bagmati,Hill,Central,1630,27014,INDRESWAR MA VI PANAUTI,30.3,48.9,40.5,30.4,39.3,38.3,81,81,0,12,34,5,51,30,62.96
Kavre,Bagmati,Hill,Central,1631,27015,KRISHNA MA VI DAPCHA,26.8,43.1,27.7,18.5,35.6,38.2,60,60,0,1,11,1,13,47,21.67
Kavre,Bagmati,Hill,Central,1632,27016,CHANDESWARI MA VI NALA,26.9,46.7,27.1,20.6,37.3,41.4,60,60,1,2,12,1,16,44,26.67
Kavre,Bagmati,Hill,Central,1633,27017,SHREE RAM MA VI KHOPASHI,30.4,43.0,33.3,30.7,35.7,39.8,57,57,0,4,16,3,23,33,40.35
Kavre,Bagmati,Hill,Central,1634,27018,KANPUR MA VI KANPUR,25.7,48.7,28.8,27.0,32.7,40.1,53,53,0,1,13,0,14,39,26.42
Kavre,Bagmati,Hill,Central,1635,27019,MAHENDRA MA VI SHANGA,25.7,44.4,28.1,28.6,36.2,43.0,54,54,0,0,14,0,14,40,25.93
Kavre,Bagmati,Hill,Central,1636,27020,JANAVIKASH MA VI TALDHUNGA,30.5,43.2,41.8,29.5,41.4,34.1,40,40,0,2,20,5,27,13,67.5
Kavre,Bagmati,Hill,Central,1637,27021,JANAK MA VI KAFLETHOK,29,45.8,40.7,28.9,39.2,35.6,61,61,0,5,24,8,37,24,60.66
Kavre,Bagmati,Hill,Central,1638,27022,SHANKHESWOR MAHALAXMI MA VI SANKHU,24.2,35.6,27.3,22.2,33.4,38.8,31,31,0,1,4,4,9,22,29.03
Kavre,Bagmati,Hill,Central,1639,27023,TAPESWOR MA VI DEUPUR THADAKOL,26.4,46.8,37.8,24.0,45.3,39.4,39,39,0,0,18,0,18,21,46.15
Kavre,Bagmati,Hill,Central,1640,27024,SHREEKHANDAPUR MA VI SHREEKHANDAPUR,40.1,55.4,58.8,37.8,46.2,41.1,32,32,0,9,22,0,31,1,96.88
Kavre,Bagmati,Hill,Central,1641,27025,BHUMESTHAN MA VI BIRTA DEURALI,24.2,39.2,32.0,27.8,35.5,37.9,30,30,0,0,13,1,14,16,46.67
Kavre,Bagmati,Hill,Central,1642,27026,PANCHAKANYA MA VI WALTING,23.8,45.9,27.5,27.1,35.7,41.8,56,56,0,3,15,1,19,37,33.93
Kavre,Bagmati,Hill,Central,1643,27027,CHAITANYA MA VI BANEPA,37.6,50.7,60.1,30.7,39.3,39.0,54,54,0,9,26,0,35,19,64.81
Kavre,Bagmati,Hill,Central,1644,27028,PRAGATI PRABHAT MA VI PULBAZAR,46.5,50.5,60.8,46.7,50.2,66.6,15,15,1,7,6,0,14,1,93.33
Kavre,Bagmati,Hill,Central,1645,27029,AJAD MA VI BALUWA,29.8,52.5,34.7,29.0,39.5,43.9,70,70,0,8,29,1,38,32,54.29
Kavre,Bagmati,Hill,Central,1646,27030,KHANDA DEVI MA VI KILPU,24.1,47.9,28.4,29.1,33.9,36.5,48,48,0,1,14,5,20,28,41.67
Kavre,Bagmati,Hill,Central,1647,27031,BHALESWOR MA VI MALPI,32.2,51.0,33.9,29.2,43.6,44.3,44,44,0,7,13,0,20,24,45.45
Kavre,Bagmati,Hill,Central,1648,27032,ROSI MA VI KANTUNJEBESHI,29.9,47.9,28.4,27.4,38.5,36.6,34,34,0,2,14,1,17,17,50.0
Kavre,Bagmati,Hill,Central,1649,27033,HANUMAN MA VI PATLEKHET,28.1,44.5,41.6,27.0,41.0,40.7,54,54,0,1,29,4,34,20,62.96
Kavre,Bagmati,Hill,Central,1650,27034,SARASWOTI MA VI GOTHPANI,25.2,46.8,36.9,29.8,39.3,31.3,48,48,0,2,21,1,24,24,50.0
Kavre,Bagmati,Hill,Central,1651,27035,MATHURAPATI MA VI PHULBARI,30.7,45.0,35.5,25.5,38.9,37.2,41,41,0,4,16,0,20,21,48.78
Kavre,Bagmati,Hill,Central,1652,27036,GANGA DEVI MA VI OPI,25.3,48.7,32.9,28.6,37.0,34.7,26,26,0,1,10,2,13,13,50.0
Kavre,Bagmati,Hill,Central,1653,27037,PURNA SANJIBANI MA VI DHULIKHEL,34.1,49.1,40.9,26.9,39.5,44.6,62,62,0,5,32,11,48,14,77.42
Kavre,Bagmati,Hill,Central,1654,27038,SHIKSHA SADAN MA VI BANEPA,28.6,52.8,37.0,23.1,36.3,38.7,57,57,0,5,16,1,22,35,38.6
Kavre,Bagmati,Hill,Central,1655,27039,SARASWOTI MA VI BHUGDEO,24,39.7,41.2,27.4,37.4,35.2,23,23,0,2,8,0,10,13,43.48
Kavre,Bagmati,Hill,Central,1656,27040,DULALESWOR MA VI DOLALGHAT,22.6,34.1,20.0,18.6,31.1,27.7,43,43,0,0,7,1,8,35,18.6
