District,Zone,Geographical Region,Development Region,School Number,School Code,Name of School,ENGLISH,NEPALI,MATHS,SCIENCE,SOCIAL STUDIES,HEALTH POPULATION AND ENVIRONMENT,TAP,SAP,DISTINCTION,FIRST DIVISION,SECOND DIVISION,THIRD DIVISION,PASS,FAIL,PASS PERCENT
Kaski,Gandaki,Hill,Western,3390,41164,SHUKLA GANDAKI MA VI GHACHOK,29.4,43.9,33.9,41.1,47.0,40.7,52,52,0,8,20,0,28,24,53.8
Kaski,Gandaki,Hill,Western,3391,41165,EXARMY PUBLIC SCHOOL CHHOTEPATAN,36.4,41.8,42.2,39.7,48.1,42.1,14,14,0,2,6,0,8,6,57.1
Kaski,Gandaki,Hill,Western,3392,41166,RIVER DALE SCHOOL GREEN VALLEY ARMALA,60.0,69.8,83.5,60.3,56.7,53.7,12,12,4,8,0,0,12,0,100.0
Kaski,Gandaki,Hill,Western,3393,41167,NEW ERA ACADAMY LEKHNATH,54.2,59.1,73.4,50.0,44.7,52.7,18,18,0,15,3,0,18,0,100.0
Kaski,Gandaki,Hill,Western,3394,41168,BASE LINE ACADEMY KUNDAHAR POKHARA,60.1,63.2,68.1,49.3,68.8,51.9,19,19,3,16,0,0,19,0,100.0
Kaski,Gandaki,Hill,Western,3395,41169,VIEW POINT BOARDING SCHOOL TUTUNGA POKHARA,49.1,50.9,52.6,47.9,57.1,54.2,17,17,0,11,4,0,15,2,88.2
Kaski,Gandaki,Hill,Western,3396,41170,GYAN JYOTI MA VI CHHAHAREPANI ARMALA-2,30.3,59.2,47.9,45.7,52.5,47.9,27,27,0,11,8,0,19,8,70.4
Kaski,Gandaki,Hill,Western,3397,41171,SHINING STAR BOARDING SCHOOL BAIDAM POKHARA,59.1,58.6,66.4,54.8,61.7,56.9,10,10,1,9,0,0,10,0,100.0
Kaski,Gandaki,Hill,Western,3398,41172,RATNA JYOTI ENGLISH BOARDING SCHOOL JANAPRIYA MARG POK,47.9,60.4,68.1,44.2,65.4,55.1,14,14,1,11,1,0,13,1,92.9
Kaski,Gandaki,Hill,Western,3399,41173,TRIVENY PUBLIC SCHOOL LEKHNATH-3,58.1,58.8,84.3,63.2,48.7,55.7,9,9,3,6,0,0,9,0,100.0
Kaski,Gandaki,Hill,Western,3400,41174,NEW MOONLIGHT ENGLISH BOARDING SCHOOL RANIPAUWA POK,54.4,61.7,63.6,53.4,62.3,55.6,7,7,0,7,0,0,7,0,100.0
Kaski,Gandaki,Hill,Western,3401,41175,TARAKUNJ ENGLISH BOARDING SCHOOL PATANBESI,60.9,65.0,80.8,49.1,69.9,61.2,10,10,2,8,0,0,10,0,100.0
Kaski,Gandaki,Hill,Western,3402,41176,"GOLDEN NATURE BOARDING SCHOOL, LEKHNATH KHUDI",65.1,78.3,95.4,64.3,77.4,63.4,8,8,8,0,0,0,8,0,100.0
Kaski,Gandaki,Hill,Western,3403,41177,UMA MA VI DANSING-2,34.5,53.3,32.5,36.6,70.4,43.8,8,8,0,3,2,0,5,3,62.5
Kaski,Gandaki,Hill,Western,3404,41178,HIGHWAY GARDEN BOARDING SCHOOL TALLO GAGANGAUNDA,52.4,65.4,83.0,60.4,66.0,59.6,9,9,0,9,0,0,9,0,100.0
Kaski,Gandaki,Hill,Western,3405,41179,FEWA BOARDING SCHOOL LAKESIDE-6 BAIDAM,62.4,51.6,81.2,54.0,59.0,61.1,11,11,2,8,1,0,11,0,100.0
Kaski,Gandaki,Hill,Western,3406,41180,CHILDREN'S ACADEMY MIYAPATAN POKHARA,57.3,55.1,72.7,45.0,65.3,55.7,11,11,2,9,0,0,11,0,100.0
Kaski,Gandaki,Hill,Western,3407,41181,BAL MANDIR MA VI NADIPUR POKHARA,56.3,63.2,57.7,49.1,58.0,58.7,29,29,4,21,2,0,27,2,93.1
Kaski,Gandaki,Hill,Western,3408,41182,UNIVERSE ENGLISH BOARDING SCHOOL RAJAKOCHAUTARA LEKH,53.5,56.8,65.0,54.0,52.7,48.9,24,24,2,16,4,0,22,2,91.7
Kaski,Gandaki,Hill,Western,3409,41183,UDAYA MA VI DHAMPUS,22.1,49.4,26.4,31.0,43.2,39.2,12,12,0,1,2,0,3,9,25.0
Kaski,Gandaki,Hill,Western,3410,41184,SIDDHARTHA LOVE DALE BOARDING SCHOOL CHIPLEDHUNGA,65.6,65.4,78.7,63.1,67.9,59.8,17,17,6,11,0,0,17,0,100.0
Kaski,Gandaki,Hill,Western,3411,41185,MORNING GLORY ACADEMIC SCHOOL BHARATPOKHARI-3,67.9,72.0,77.7,60.9,78.7,61.7,7,7,5,2,0,0,7,0,100.0
Tanahu,Gandaki,Hill,Western,3412,42000,PRIVATE TANAHUN,30.6,36.9,30.4,23.5,41.7,46.5,60,60,0,1,17,7,25,35,41.7
Tanahu,Gandaki,Hill,Western,3413,42001,NIRMAL MA VI DAMOULI,38.2,46.4,51.8,39.9,51.5,50.7,75,75,1,22,45,2,70,5,93.3
Tanahu,Gandaki,Hill,Western,3414,42002,MIN MA VI THARPU,42.7,39.3,46.7,25.5,45.5,48.4,65,65,0,12,25,1,38,27,58.5
Tanahu,Gandaki,Hill,Western,3415,42003,KHAIRENI MA VI KHAIRENITAR,19.6,41.6,31.5,29.8,45.5,37.7,158,158,0,10,22,0,32,126,20.3
Tanahu,Gandaki,Hill,Western,3416,42004,GAUNPHARKODAYA MA VI DHORPHIRDI,31.2,39.4,45.6,40.9,40.8,44.1,52,52,0,5,34,0,39,13,75.0
Tanahu,Gandaki,Hill,Western,3417,42005,RAMSHAH MA VI ABU KHAIRENI,34.2,50.7,51.9,36.5,41.2,40.8,147,147,0,27,93,2,122,25,83.0
Tanahu,Gandaki,Hill,Western,3418,42006,MAHENDRA JYOTI MA VI SHISHAGHAT,27.8,57.7,34.6,46.9,52.3,39.3,61,61,0,10,23,0,33,28,54.1
Tanahu,Gandaki,Hill,Western,3419,42007,BARAHI MA VI PHARAKCHOUR,36.9,46.1,45.0,35.2,43.4,44.0,44,43,0,6,31,1,38,5,88.4
Tanahu,Gandaki,Hill,Western,3420,42008,SHREE KRISHNA MA VI GAJARKOT PUTTAR,25.8,40.5,25.6,26.1,42.7,49.8,52,52,0,1,15,0,16,36,30.8
Tanahu,Gandaki,Hill,Western,3421,42009,JANA PREMI MA VI LAMAGAUN,19.7,33.5,30.3,23.6,36.9,37.7,47,47,0,0,11,0,11,36,23.4
Tanahu,Gandaki,Hill,Western,3422,42010,SARASWATI MA VI THAPREK,32.3,53.0,30.6,46.6,49.9,41.4,19,19,0,2,7,0,9,10,47.4
Tanahu,Gandaki,Hill,Western,3423,42011,SHAHID GANGA MA VI KAHUN SHIVPUR,19.9,38.8,20.9,24.1,41.7,30.3,23,23,0,0,4,1,5,18,21.7
Tanahu,Gandaki,Hill,Western,3424,42012,CHANDRAVATI MA VI CHUNDI TUHUREPASAL,31.8,53.3,37.4,35.3,48.4,40.7,37,37,0,5,16,1,22,15,59.5
Tanahu,Gandaki,Hill,Western,3425,42013,BHANU MA VI BANDIPUR,26.1,46.1,25.6,31.5,47.1,45.1,74,74,0,4,22,0,26,48,35.1
Tanahu,Gandaki,Hill,Western,3426,42014,SIDDHARTHA MA VI KIHUN BADAHAR BHANJYANG,17.4,37.1,26.1,38.4,34.9,42.4,180,180,1,13,13,0,27,153,15.0
Tanahu,Gandaki,Hill,Western,3427,42015,SHIVA MA VI RISHING RANIPOKHARI,22.4,42.5,39.6,32.0,45.3,35.9,43,43,0,1,20,2,23,20,53.5
Tanahu,Gandaki,Hill,Western,3428,42016,TRIBHUVAN MA VI MANECHOWKA,22.5,50.1,46.3,39.2,38.1,35.1,75,75,0,12,18,2,32,43,42.7
Tanahu,Gandaki,Hill,Western,3429,42017,KALIKA MA VI PURKOT DUMRIKHARKA,23.7,47.4,29.1,25.8,40.4,37.3,100,100,0,2,31,0,33,67,33.0
Tanahu,Gandaki,Hill,Western,3430,42018,MITRATA MA VI SATRASAYA DEVITAR KHAIRENI,32.9,48.8,50.3,39.9,37.6,37.1,70,68,0,14,43,1,58,10,85.3
Tanahu,Gandaki,Hill,Western,3431,42019,JANA JYOTI MA VI BHIMAD,21.7,54.3,32.0,32.2,47.5,50.7,103,103,2,12,16,1,31,72,30.1
Tanahu,Gandaki,Hill,Western,3432,42020,HOM RAJ LOHANI SHARADA SHIKSHYA SADAN MA VI NARESHWAR,30.6,45.2,41.7,27.7,48.1,39.7,56,56,0,3,37,3,43,13,76.8
Tanahu,Gandaki,Hill,Western,3433,42021,MAHENDRI MA VI KALESTI GAJAUDE,30.6,53.9,28.6,37.3,45.6,40.3,52,52,0,4,20,0,24,28,46.2
Tanahu,Gandaki,Hill,Western,3434,42022,SARASWATI MANDIR MA VI GHALECHHAP,28.3,45.6,22.5,34.4,45.1,34.8,33,33,0,2,5,1,8,25,24.2
Tanahu,Gandaki,Hill,Western,3435,42023,BIDYA NIKUNJ MA VI JYAMARUK BAYAPANI,30.4,49.5,24.1,35.4,45.4,35.7,31,31,0,4,5,0,9,22,29.0
Tanahu,Gandaki,Hill,Western,3436,42024,RADHA MA VI JAMUNE,32.3,38.2,33.3,23.3,40.7,41.6,100,100,0,9,30,6,45,55,45.0
Tanahu,Gandaki,Hill,Western,3437,42025,SHANKAR MA VI DUMRE BESI,17.0,34.6,22.0,36.1,37.8,38.6,40,40,0,2,5,0,7,33,17.5
Tanahu,Gandaki,Hill,Western,3438,42026,BUCHAKHANI MA VI BUCHA BHANJYANG,19.5,40.6,30.7,37.9,41.3,46.8,36,36,0,3,8,0,11,25,30.6
Tanahu,Gandaki,Hill,Western,3439,42027,PABITRA MA VI NAHALAPIPLE,38.0,53.9,53.1,32.3,55.2,38.1,60,60,0,13,41,0,54,6,90.0
Tanahu,Gandaki,Hill,Western,3440,42028,ADARSHA SARASWATI MA VI NABARUNG,28.4,44.0,13.8,25.6,43.0,32.6,50,50,0,2,3,0,5,45,10.0
Tanahu,Gandaki,Hill,Western,3441,42029,KESHABTAR MA VI KESHABTAR,25.3,36.5,37.4,41.1,43.3,38.9,52,52,0,2,21,2,25,27,48.1
Tanahu,Gandaki,Hill,Western,3442,42030,BAL BIKASH MA VI BHIRKOT,22.3,42.3,30.6,27.4,41.9,35.4,37,37,0,4,6,1,11,26,29.7
Tanahu,Gandaki,Hill,Western,3443,42031,JANA JUKTA SHAHI MA VI SANGE,26.0,41.3,32.4,31.8,47.5,40.1,57,57,0,6,17,2,25,32,43.9
Tanahu,Gandaki,Hill,Western,3444,42032,BHANU SAN MA VI CHUDI,25.7,45.8,33.8,25.1,42.5,42.1,33,33,0,0,10,0,10,23,30.3
Tanahu,Gandaki,Hill,Western,3445,42033,SANTI BARSHA ANGREJI MA VI DAMAULI,49.1,44.6,54.5,37.8,52.0,55.2,37,37,2,13,17,0,32,5,86.5
Tanahu,Gandaki,Hill,Western,3446,42034,BASAHASTHAN MA VI TARUKA,27.6,52.7,36.2,45.5,51.5,39.1,17,17,0,2,8,0,10,7,58.8
Tanahu,Gandaki,Hill,Western,3447,42035,SHREE DIBAS MA VI UDENDHUNGA,19.0,43.0,19.1,28.7,46.4,36.8,21,21,0,0,3,0,3,18,14.3
Tanahu,Gandaki,Hill,Western,3448,42036,SATYAWATI MA VI DAMAULI,46.7,59.3,67.8,48.6,55.3,49.3,99,99,5,62,32,0,99,0,100.0
Tanahu,Gandaki,Hill,Western,3449,42037,DIPAK MA VI RISHING PATAN,15.1,51.1,29.1,29.2,45.0,45.9,33,33,0,2,0,0,2,31,6.1
Tanahu,Gandaki,Hill,Western,3450,42038,CHHABDI MA VI DHORCHHABDI,21.3,35.4,42.8,32.4,35.9,37.0,27,27,0,2,10,1,13,14,48.1
Tanahu,Gandaki,Hill,Western,3451,42039,KYAMINKOT MA VI CHHAPTHOK,32.3,45.7,28.4,35.9,46.2,36.7,16,16,0,2,4,1,7,9,43.8
Tanahu,Gandaki,Hill,Western,3452,42040,BHRIKUTI MA VI SARANGHAT,14.6,37.4,23.3,25.0,36.8,41.4,27,27,0,0,2,0,2,25,7.4
Tanahu,Gandaki,Hill,Western,3453,42041,KYAMIN MA VI KALESTI,34.4,51.4,32.0,39.6,48.0,39.0,36,36,0,5,12,0,17,19,47.2
Tanahu,Gandaki,Hill,Western,3454,42042,ADARSHA SHIKSHYA MA VI BAIDIKHALTE,22.8,38.5,29.5,27.5,43.9,33.9,40,40,0,3,6,0,9,31,22.5
Tanahu,Gandaki,Hill,Western,3455,42043,CHANDRA JYOTI MA VI GHIRING,22.6,38.5,27.4,26.6,42.5,48.3,37,37,0,2,10,1,13,24,35.1
Tanahu,Gandaki,Hill,Western,3456,42044,KALIKA MA VI KYUNDI DEVGHAT,25.7,45.8,53.6,40.5,46.3,45.7,36,36,1,6,13,0,20,16,55.6
Tanahu,Gandaki,Hill,Western,3457,42045,HANSA BAHINI MA VI EAKLEKHET,36.6,44.4,52.0,38.6,50.1,51.6,56,56,0,23,27,0,50,6,89.3
Tanahu,Gandaki,Hill,Western,3458,42046,VYASDIBYA JYOTI BOARDING MA VI DAMAULI,64.9,55.3,74.6,53.6,60.1,57.0,29,29,5,24,0,0,29,0,100.0
Tanahu,Gandaki,Hill,Western,3459,42047,SARASWATI MA VI SABHUNG,27.5,39.1,28.1,27.9,41.6,45.8,64,64,0,2,23,3,28,36,43.8
Tanahu,Gandaki,Hill,Western,3460,42048,PANCHAMUNI DEV MA VI DULEGAUDA,42.9,43.1,53.4,40.8,44.6,49.0,74,74,0,25,40,0,65,9,87.8
Tanahu,Gandaki,Hill,Western,3461,42049,MANOHAR MA VI PURKOT,29.9,51.2,39.7,31.9,49.2,39.6,17,17,0,0,13,0,13,4,76.5
Tanahu,Gandaki,Hill,Western,3462,42050,PARWATI MA VI KOTA,18.5,40.5,29.3,28.0,38.6,42.0,24,24,0,1,4,0,5,19,20.8
Tanahu,Gandaki,Hill,Western,3463,42051,HIMALAYA MA VI KOKHE BHANUMATI,18.7,42.0,35.5,33.6,47.4,37.9,30,30,0,3,7,0,10,20,33.3
Tanahu,Gandaki,Hill,Western,3464,42052,MARSYANGDI BALJYOTI AWASIYA MA VI ANBUKHAIRANI,53.4,57.8,78.1,42.8,55.3,45.2,33,33,3,24,6,0,33,0,100.0
Tanahu,Gandaki,Hill,Western,3465,42053,SURYODAYA AWASIYA MA VI KHAIRANITAR,53.2,54.1,68.3,44.1,64.7,50.7,35,35,0,32,3,0,35,0,100.0
Tanahu,Gandaki,Hill,Western,3466,42054,KANKAI AWASIYA MA VI DAMAULI,60.4,50.9,71.6,54.7,59.6,51.0,47,47,4,39,4,0,47,0,100.0
Tanahu,Gandaki,Hill,Western,3467,42055,GANESH MA VI CHHANG,22.6,35.3,22.4,16.5,39.1,45.9,40,40,0,0,5,1,6,34,15.0
Tanahu,Gandaki,Hill,Western,3468,42056,MAHENDRA MA VI GUNADI,30.2,48.5,39.3,40.2,51.4,40.5,25,25,0,4,15,0,19,6,76.0
Tanahu,Gandaki,Hill,Western,3469,42057,SUNSHINE MA VI AANBOOKHAIRENI,40.9,47.9,39.7,37.2,45.2,35.0,18,18,0,7,6,0,13,5,72.2
Tanahu,Gandaki,Hill,Western,3470,42058,TALBESI MA VI TALBESI,35.1,40.3,34.3,28.8,45.4,47.6,36,36,0,4,18,0,22,14,61.1
Tanahu,Gandaki,Hill,Western,3471,42059,SHREE SIDDHESHWORI SECONDARY SCHOOL KAMALBARI,38.2,42.6,46.1,36.5,40.2,47.3,17,17,0,3,10,0,13,4,76.5
Tanahu,Gandaki,Hill,Western,3472,42060,ARANIKO MA VI MIRLUNG,36.7,56.0,36.8,42.8,46.4,37.2,21,21,0,4,9,0,13,8,61.9
Tanahu,Gandaki,Hill,Western,3473,42061,JANJAGRITI MA VI CHISAPANI,19.1,41.9,30.9,33.3,33.6,38.1,29,29,0,1,6,2,9,20,31.0
Tanahu,Gandaki,Hill,Western,3474,42062,BALBIDHYA MANDIR MA VI DULEAGOUDA,52.1,44.7,69.7,49.3,46.5,48.9,35,35,0,25,9,0,34,1,97.1
Tanahu,Gandaki,Hill,Western,3475,42063,NOTRE DAME SCHOOL BANDIPUR,60.7,63.4,84.5,55.4,68.8,58.6,13,13,3,10,0,0,13,0,100.0
Tanahu,Gandaki,Hill,Western,3476,42064,BARAHI BOARDING MA VI DAMAULI,60.2,54.7,74.4,56.6,58.7,48.4,43,43,6,34,3,0,43,0,100.0
Tanahu,Gandaki,Hill,Western,3477,42065,ARANIKO ENGLISH BOARDING SCHOOL KHAIRENITAR,47.7,52.3,65.6,42.8,61.4,50.1,56,56,1,40,14,0,55,1,98.2
Tanahu,Gandaki,Hill,Western,3478,42066,RAJPUR MA VI RAIPUR,27.9,36.8,48.1,36.7,36.6,39.5,36,36,0,5,16,2,23,13,63.9
Tanahu,Gandaki,Hill,Western,3479,42067,DIPENDRA PRAHARI AWASIYA MA VI BELCHAUTARA,59.4,62.2,82.2,51.7,74.1,57.2,26,26,6,20,0,0,26,0,100.0
Tanahu,Gandaki,Hill,Western,3480,42069,ARUNODAYA MA VI JILANG,15.6,33.3,31.0,41.1,36.0,43.6,14,14,0,0,2,0,2,12,14.3
Tanahu,Gandaki,Hill,Western,3481,42070,GORAKHKALI AWASIYA MA VI DAMAULI,45.2,42.1,44.5,31.3,44.2,50.9,37,37,0,9,22,0,31,6,83.8
Tanahu,Gandaki,Hill,Western,3482,42071,MAHARSHI VED BYAS SANS MA VI BYAS NAGARPALIKA,38.8,44.8,32.9,29.5,50.1,46.8,10,10,0,1,5,1,7,3,70.0
Tanahu,Gandaki,Hill,Western,3483,42073,BRIGHT FUTURE ENGLISH SCHOOL BELCHAUTARA,53.8,53.8,87.6,52.5,48.1,51.7,49,49,2,45,1,0,48,1,98.0
Tanahu,Gandaki,Hill,Western,3484,42074,HIMALAYA MA VI CHAMPE BAGAINCHA,33.1,45.3,37.6,26.6,46.8,35.4,45,45,0,0,29,0,29,16,64.4
Tanahu,Gandaki,Hill,Western,3485,42075,ARUN MA VI HUSLANG,16.6,36.0,13.5,16.2,27.8,37.8,21,21,0,1,1,0,2,19,9.5
Tanahu,Gandaki,Hill,Western,3486,42076,JANA JAGRITI MA VI TURTURE,29.6,48.3,37.5,31.5,46.0,40.6,41,41,0,6,15,1,22,19,53.7
Tanahu,Gandaki,Hill,Western,3487,42077,JANAJAGRITI GANGA MA VI POKHARI BHANJYANG,31.6,38.6,33.6,31.8,37.2,40.9,29,29,0,0,12,8,20,9,69.0
Tanahu,Gandaki,Hill,Western,3488,42078,SARASWATI SADAN MA VI MAIWAL CHAINPUR,26.4,40.6,25.7,21.2,42.3,31.0,25,25,0,1,5,0,6,19,24.0
Tanahu,Gandaki,Hill,Western,3489,42079,MAHENDRA MA VI RAIPUR,27.5,35.5,38.6,30.4,33.6,36.3,32,32,0,2,12,1,15,17,46.9
Tanahu,Gandaki,Hill,Western,3490,42080,JAYA DURGA MA VI RAMJAKOT PIPALTAR,17.0,35.7,24.3,31.9,41.3,32.0,23,23,0,1,5,0,6,17,26.1
Tanahu,Gandaki,Hill,Western,3491,42081,ADHARBHUT MA VI RAIPUR SANKHE,24.7,31.6,35.1,24.9,33.9,36.3,34,34,0,3,5,2,10,24,29.4
Tanahu,Gandaki,Hill,Western,3492,42082,SHREE CHOK MA VI RAMPURTAR,26.7,47.7,28.7,34.0,45.3,37.6,15,15,0,0,7,0,7,8,46.7
Tanahu,Gandaki,Hill,Western,3493,42083,AMAR JYOTI MA VI GHANSIKUWA-8 CHHIRKANE,31.8,48.3,32.6,24.8,45.3,27.9,14,14,0,0,8,2,10,4,71.4
Tanahu,Gandaki,Hill,Western,3494,42084,SHRINGA MA VI GOTHADI KOTDARBAR,13.4,39.3,20.8,28.3,37.4,32.6,24,24,0,0,0,1,1,23,4.2
Tanahu,Gandaki,Hill,Western,3495,42085,PURKOT MA VI MULABARI,28.3,45.4,23.9,36.8,38.7,35.2,9,8,0,0,4,0,4,4,50.0
Tanahu,Gandaki,Hill,Western,3496,42086,JANA SAHAYOGI MA VI SATISWARA,26.2,44.7,14.9,26.9,40.2,29.3,21,21,0,0,2,0,2,19,9.5
Tanahu,Gandaki,Hill,Western,3497,42087,CHANDI DEVI RASTRIYA MA VI VYAS KUMALTARI,31.0,46.8,34.1,30.0,51.3,45.5,48,48,0,5,23,0,28,20,58.3
Tanahu,Gandaki,Hill,Western,3498,42088,BHIM MEMORIAL ENGLISH BOARDING SCHOOL BHIMAD,39.3,66.1,72.0,48.1,56.9,53.8,29,29,0,24,2,0,26,3,89.7
Tanahu,Gandaki,Hill,Western,3499,42090,RASTRIYA MA VI RUPAKOT MAYAKHU,26.5,50.9,38.4,40.6,40.1,32.3,33,33,0,3,14,0,17,16,51.5
Tanahu,Gandaki,Hill,Western,3500,42091,MOUNT ANNAPURNA ENGLISH BOARDING SCHOOL BHIMAD,41.8,66.4,86.7,44.7,56.0,55.1,21,21,4,14,3,0,21,0,100.0
Tanahu,Gandaki,Hill,Western,3501,42092,MAHESH SANSKRIT GURUKUL MA VI DEVGHAT,85.1,62.9,66.7,79.0,61.1,53.9,7,7,0,7,0,0,7,0,100.0
Tanahu,Gandaki,Hill,Western,3502,42093,AMAR SINGH MA VI DHARAMPANI,25.5,49.4,26.8,29.1,43.3,37.4,13,13,0,1,3,0,4,9,30.8
Tanahu,Gandaki,Hill,Western,3503,42096,PRABHAT MA VI TANAHUNSUR-2 SIMPANI,33.2,47.6,18.9,26.2,42.2,32.3,13,13,0,0,1,0,1,12,7.7
Tanahu,Gandaki,Hill,Western,3504,42098,RATNA MA VI MANPANG,30.0,35.5,26.1,24.7,37.5,35.6,11,11,0,0,4,0,4,7,36.4
Tanahu,Gandaki,Hill,Western,3505,42099,RAM JYOTI ENGLISH BOARDING SCHOOL CHUNDI,57.1,42.6,67.8,50.3,52.2,44.5,10,10,0,6,3,0,9,1,90.0
Tanahu,Gandaki,Hill,Western,3506,42100,UDAYA MA VI VYAS-8 THULOTAR,22.6,37.7,16.0,20.7,40.4,30.1,29,29,0,0,3,0,3,26,10.3
Tanahu,Gandaki,Hill,Western,3507,42101,JALDEVI MA VI BHADGAUN VYAS,35.0,45.5,44.0,31.6,49.6,45.3,64,64,0,12,36,1,49,15,76.6
Tanahu,Gandaki,Hill,Western,3508,42102,AMAR JYOTI MA VI THAPREK-3 TALLIPOKHARI,30.8,39.4,27.9,30.3,44.4,47.7,33,33,0,1,15,0,16,17,48.5
Tanahu,Gandaki,Hill,Western,3509,42103,JANAKALYAN MA VI DULEGAUNDA-8 BELCHAUTARA,34.4,41.1,38.3,35.3,46.0,50.1,31,31,0,0,29,1,30,1,96.8
Tanahu,Gandaki,Hill,Western,3510,42104,DEEPAK MA VI GAJARKOT-7,22.3,35.1,32.0,30.0,39.3,44.9,25,25,0,0,8,2,10,15,40.0
Tanahu,Gandaki,Hill,Western,3511,42105,MAHENDRODAYA MA VI RAMJAKOT,15.2,38.1,32.5,27.0,39.1,31.9,37,37,0,1,3,1,5,32,13.5
Tanahu,Gandaki,Hill,Western,3512,42106,ADARSH ENGLISH SCHOOL THARPU,56.7,57.9,70.3,51.7,52.6,61.6,19,19,1,15,3,0,19,0,100.0
Tanahu,Gandaki,Hill,Western,3513,42107,"JEEV JUNA MEMORIAL SECONDARY SCHOOL,DHORPHIRDI",59.8,49.8,67.1,53.5,49.4,50.4,10,10,0,10,0,0,10,0,100.0
Tanahu,Gandaki,Hill,Western,3514,42108,ARANIKO BOARDING SCHOOL DULEGAUNDA,55.1,51.4,65.6,51.6,52.2,51.1,16,16,0,14,2,0,16,0,100.0
Tanahu,Gandaki,Hill,Western,3515,42109,PARBATI SECONDARY SCHOOL MAJHKOT,22.2,36.0,17.6,27.6,38.9,42.5,24,24,0,1,2,0,3,21,12.5
Tanahu,Gandaki,Hill,Western,3516,42110,PARAMANANDA SANSKRIT GURUKULAM DEVGHAT,77.5,50.7,56.9,78.2,54.3,43.8,14,14,0,10,4,0,14,0,100.0
Syangja,Gandaki,Hill,Western,3517,43000,PRIVATE SYANGJA,26.5,37.0,20.8,14.3,38.3,25.0,4,4,0,0,1,1,2,2,50.0
Syangja,Gandaki,Hill,Western,3518,43001,MATRI BHOOMI MA VI SATOUN,30.5,48.4,36.1,37.4,46.1,44.9,86,86,0,15,30,1,46,40,53.5
Syangja,Gandaki,Hill,Western,3519,43002,TRI-SHAHEED MA VI SIRUBARI PANCHAMUL,31.2,46.5,32.8,33.2,44.2,40.9,60,60,0,8,26,1,35,25,58.3
Syangja,Gandaki,Hill,Western,3520,43003,KOLMA BARAHACHOUR MA VI KOLMA,28.8,41.5,39.7,32.1,44.6,36.9,25,25,0,3,12,2,17,8,68.0
Syangja,Gandaki,Hill,Western,3521,43004,NAVA JYOTI HIGHER SECONDARY SCHOOL BIRUWA,27.0,42.6,37.9,28.8,38.3,45.4,51,51,0,6,18,0,24,27,47.1
Syangja,Gandaki,Hill,Western,3522,43005,TRIBHUVAN ADARSHA MA VI SYANGJA,30.5,52.2,34.1,31.0,39.1,48.2,101,101,0,13,39,3,55,46,54.5
Syangja,Gandaki,Hill,Western,3523,43006,PITAMBAR MA VI KYAKMI,20.4,39.0,37.2,34.0,36.9,36.7,61,61,0,2,15,0,17,44,27.9
Syangja,Gandaki,Hill,Western,3524,43007,JYOTI ENGLISH BOARDING SCHOOL PRAGATINAGAR,58.9,53.0,71.5,39.9,55.3,49.1,43,43,6,28,8,0,42,1,97.7
Syangja,Gandaki,Hill,Western,3525,43008,MAHIMA MA VI CHISAPANI,27.3,40.2,31.9,36.2,44.0,45.8,76,76,0,6,28,2,36,40,47.4
Syangja,Gandaki,Hill,Western,3526,43009,JANA PRIYA MA VI CHINNEBAS,19.9,38.3,32.2,28.6,32.4,41.2,103,102,0,4,18,0,22,80,21.6
Syangja,Gandaki,Hill,Western,3527,43010,PANCHA KANYA MA VI ARJUN CHAUPARI,24.4,41.3,31.3,35.0,51.6,46.5,144,144,0,14,51,0,65,79,45.1
Syangja,Gandaki,Hill,Western,3528,43011,JANA PRADIP MA VI CHILAUNEBAS,26.3,42.0,33.3,36.7,46.1,37.2,60,60,0,5,20,5,30,30,50.0
Syangja,Gandaki,Hill,Western,3529,43012,PRADYUMNA PANERU MA VI RANGETHATI,22.2,43.1,26.0,27.3,49.4,38.7,103,103,0,6,24,3,33,70,32.0
Syangja,Gandaki,Hill,Western,3530,43013,MANAKAMANA MA VI PELKACHOUR,22.6,30.6,15.9,19.0,38.7,27.2,36,36,0,0,2,0,2,34,5.6
Syangja,Gandaki,Hill,Western,3531,43014,SARBODAYA MA VI AARUCHOUR,23.3,48.8,40.4,37.6,43.4,36.0,48,48,0,5,17,1,23,25,47.9
Syangja,Gandaki,Hill,Western,3532,43015,SHEETALA HIGHER SECONDARY SCHOOL PAUWAI GAUNDE,28.4,37.0,36.8,36.1,52.8,46.1,40,40,0,3,23,0,26,14,65.0
Syangja,Gandaki,Hill,Western,3533,43016,SIDDHARTHA MA VI PHEDIKHOLA,34.5,50.9,43.7,34.1,49.2,50.1,55,55,0,16,26,3,45,10,81.8
Syangja,Gandaki,Hill,Western,3534,43017,RANABIR JANAHIT MA VI KHAHARE,24.2,46.4,29.5,32.1,32.1,42.0,102,102,0,8,28,0,36,66,35.3
Syangja,Gandaki,Hill,Western,3535,43018,SARASWATI MA VI PELAKOT UDIYACHAUR,28.2,45.3,44.7,33.6,45.8,47.4,62,62,0,20,23,0,43,19,69.4
Syangja,Gandaki,Hill,Western,3536,43019,MAHENDRA MA VI DISINKOT,25.9,52.9,43.9,33.4,34.0,39.9,14,14,0,1,9,0,10,4,71.4
Syangja,Gandaki,Hill,Western,3537,43020,MATRIBHUMI MA VI CHITREBHANJYANG,25.9,39.3,33.4,34.3,49.3,44.7,30,30,0,3,12,0,15,15,50.0
