SEMEL_MOSAD,SHEM_MOSAD,ITM_X,ITM_Y,UTM_X,UTM_Y,RAMAT_DIYUK_MIKUM
467878,ממלכת הגיל הרך,215243,715131,35.1588888729874,32.5299819467247,בינונית
467894,סביונים,190876,677159,34.9006660600899,32.1872077051413,גבוהה
467902,ממלכת הגיל הרך ב,215243,715131,35.1588888729874,32.5299819467247,בינונית
467910,ממלכת הגיל הרך ג,215243,715131,35.1588888729874,32.5299819467247,בינונית
467951,מרחבון,187836,677154,34.8684296404424,32.1870810648132,גבוהה
467985,ערבה,193578,544376,34.932816087869,30.9897533740302,גבוהה
468025,גן יעקב,184838,667127,34.8370014289092,32.0965715502198,גבוהה מאוד
468041,בית יעקב תל ציון,222755,642816,35.2386054666892,31.8778595701498,גבוהה מאוד
468058,חבד .א,161155,603324,34.5899398137106,31.5202265488983,גבוהה
468066,גן מכון אלטפל 1,221423,637483,35.2245175475807,31.829767693881,בינונית
468074,גן מכון אלטפל 2,221423,637483,35.2245175475807,31.829767693881,בינונית
468116,גן ילדים ג'נת אלטפל,223084,626722,35.2420238920764,31.7327161475254,גבוהה
468124,לב מנחם,178219,613682,34.7691532770997,31.6143770195225,גבוהה
468132,חבד ב',161155,603324,34.5899398137106,31.5202265488983,גבוהה
468157,אלגאמע,217949,747498,35.1876377935221,32.8218480619815,נמוכה
468173,גן איה רווחה וסיעוד,224853,735864,35.2612993671934,32.716932068921,נמוכה
468207,בראעם אפאק,198721,669437,34.984023780141,32.11774428111,גבוהה
468256,גן אלמוסטקבל,223409,633835,35.2454816104575,31.7968635158382,בינונית
468264,גן אלמוסטקבל_3,223409,633835,35.2454816104575,31.7968635158382,בינונית
468298,גן אלמוסטקבל,223409,633835,35.2454816104575,31.7968635158382,בינונית
468322,עטרת שלמה,218462,636337,35.1932410570391,31.8194336866435,בינונית
468389,המרכז לקידום והעשרת,176746,659387,34.7516225701479,32.0264962605129,גבוהה מאוד
468405,אלמוסטקבל 4,223409,633835,35.2454816104575,31.7968635158382,בינונית
468421,תמר,193142,598480,34.9268278942028,31.4777142737895,נמוכה
468462,פחר אלקאינאת 14,222072,630162,35.2313540022718,31.7637424871097,בינונית
468470,סמהר 8,223443,631874,35.2458327673535,31.7791782319943,בינונית
468488,באטלר פלאי,221644,638008,35.2268531632292,31.8345019564302,גבוהה
468504,לאמב,221644,638008,35.2268531632292,31.8345019564302,גבוהה
468512,דוב,221644,638008,35.2268531632292,31.8345019564302,גבוהה
468538,רותם,192607,602864,34.9210786546697,31.5172401223213,גבוהה מאוד
468587,דיר,221644,638008,35.2268531632292,31.8345019564302,גבוהה
468595,שם אבותי גן 5,203980,648232,35.0400911942711,31.9266007558359,גבוהה
468603,אלנור 3,222819,629063,35.2392354318404,31.7538292661912,בינונית
468629,הגן של חגית,185743,674971,34.8463123366448,32.1673344695199,גבוהה מאוד
468637,נחלת ירושלים,219745,633268,35.2067915032023,31.7917566318201,גבוהה מאוד
468660,גן נעמה,220062,631493,35.2101377101227,31.7757487758702,גבוהה מאוד
468702,גן לילדים בלבד,186269,671069,34.8520243175154,32.1321628350556,גבוהה מאוד
468728,גן דרכי רחל,198873,624551,34.9865907805158,31.7129561844384,גבוהה מאוד
468785,גן גיל אלמוסטקבל ב,221433,642179,35.2246323702171,31.8721178773861,בינונית
468793,גן גיל אלמוסטקבל א,221433,642179,35.2246323702171,31.8721178773861,בינונית
468801,גן גיל אלמוסטקבל ג,221433,642179,35.2246323702171,31.8721178773861,בינונית
468850,מורשת קדושת לוי 1,210143,623128,35.1055022383567,31.7002705704865,גבוהה מאוד
468868,מורשת קדושת לוי,210143,623128,35.1055022383567,31.7002705704865,גבוהה מאוד
468926,קהילת קמניץ - פניזל,223277,638928,35.2441073506555,31.8427946609196,גבוהה מאוד
468942,הביקתה של תמר,183346,643635,34.8220758331968,31.8846748836166,גבוהה מאוד
468959,אלרחמה,177421,588572,34.7618119132465,31.3878915111352,בינונית
468967,אל סנדיבאד - מערב,201034,685975,35.0082129267123,32.2669212520155,נמוכה
468975,אל סנדיבאד - מזרח,201034,685975,35.0082129267123,32.2669212520155,נמוכה
468983,מבראשית,181581,645700,34.8033403670306,31.9032397175628,גבוהה מאוד
469007,אלאמיר 3,226744,735249,35.2814650168887,32.7113757879987,גבוהה
469023,אלפקיה כיתה 6,222416,635722,35.2350016228674,31.8138842163169,גבוהה
469049,אילת השחר,209529,634387,35.098910251682,31.8018044774263,גבוהה
469064,גן היקב,196161,720024,34.955651879374,32.5738657566999,גבוהה מאוד
469072,היכל אהרן,199360,627414,34.9916695767656,31.7387847463289,גבוהה מאוד
469080,גן שפה חבד טרום חובה,220692,634197,35.216791900778,31.8001341862036,גבוהה מאוד
469205,גן שלהבת ד,186287,655034,34.852768849624,31.9875615206957,גבוהה
469247,בייבי קייר 3,221433,642179,35.2246323702171,31.8721178773861,בינונית
469262,ללמוד וללמד 1,246730,763336,35.495456611038,32.964319470857,נמוכה
469270,בייבי קייר 4,221433,642179,35.2246323702171,31.8721178773861,בינונית
469304,ללמוד וללמד תקשורת,246730,763336,35.495456611038,32.964319470857,נמוכה
469312,ללמוד וללמד 3,246730,763336,35.495456611038,32.964319470857,נמוכה
469320,ללמוד וללמד 2,246730,763336,35.495456611038,32.964319470857,נמוכה
469338,ראש הגבעה 4,215902,641363,35.1661834463872,31.864754732287,גבוהה מאוד
469353,דברות משה,216799,632604,35.1756868061061,31.7857651412611,גבוהה
469361,בסמה,221644,638008,35.2268531632292,31.8345019564302,גבוהה
469379,אלאמל,223409,633835,35.2454816104575,31.7968635158382,בינונית
469387,בסמה,221644,638008,35.2268531632292,31.8345019564302,גבוהה
469395,דרכי אבות 1,200571,745432,35.0020998738892,32.8030565251171,גבוהה מאוד
469403,בסמה,221644,638008,35.2268531632292,31.8345019564302,גבוהה
469411,סילואן ראס אלעמוד,222453,630830,35.2353777345616,31.7697659175345,בינונית
469437,סילאון ראס אלעמוד,222453,630830,35.2353777345616,31.7697659175345,בינונית
469478,בית חנינא,221644,638008,35.2268531632292,31.8345019564302,גבוהה
469486,בית חנינא,221644,638008,35.2268531632292,31.8345019564302,גבוהה
469494,בית חנינא,221644,638008,35.2268531632292,31.8345019564302,גבוהה
469502,בית חנינא,221644,638008,35.2268531632292,31.8345019564302,גבוהה
469510,בית חנינא,221644,638008,35.2268531632292,31.8345019564302,גבוהה
469528,אלהודא,234317,745508,35.3624006532637,32.8038058806149,בינונית
469536,צור באהר,222117,627339,35.2318215372314,31.7382831681394,בינונית
469544,בית חנינה,221978,637529,35.2303802596912,31.8301814830945,גבוהה
469551,בית חנינה,221978,637529,35.2303802596912,31.8301814830945,גבוהה
469569,בית חנינא,221644,638008,35.2268531632292,31.8345019564302,גבוהה
469577,סילואן ראס אלעמוד,222453,630830,35.2353777345616,31.7697659175345,בינונית
469585,צור באהר,222117,627339,35.2318215372314,31.7382831681394,בינונית
469593,צלעה,221867,632589,35.2291958883961,31.7856307366737,גבוהה
469601,סלעה,222819,629063,35.2392354318404,31.7538292661912,בינונית
469759,בית מלכה,198982,627109,34.9876870164342,31.7360273939096,גבוהה מאוד
469791,בסמה,221644,638008,35.2268531632292,31.8345019564302,גבוהה
469809,גן חבד,199154,625674,34.9895319302714,31.7230889714392,גבוהה מאוד
469858,שובו רחובות,178938,644585,34.775446966724,31.8930933373251,גבוהה מאוד
469890,"458",184419,665140,34.8326352858794,32.0786401673776,גבוהה מאוד
469932,"505",185294,665348,34.8418954792196,32.0805427408232,גבוהה
470013,ארץ יהודה,192950,614336,34.9243805413823,31.6207099994509,גבוהה מאוד
470021,טכנולוגי עירוני ויצו,181736,643809,34.8050525683568,31.8861917006327,גבוהה מאוד
470039,"416",184749,666539,34.8360798799939,32.09126633081,גבוהה מאוד
470047,רב תחומי עמל יגאל אלון רמלה,186713,648530,34.8574970138108,31.9289206147515,גבוהה מאוד
470054,"אורט ע""ש מקס שיין",182065,643464,34.8085432183843,31.8830913380614,גבוהה מאוד
470070,"רב תחומי עמל א' פ""ת",191008,665858,34.9024019377919,32.0853006234798,גבוהה מאוד
470088,"אולפנת בנ""ע רעות",190824,667585,34.9004013531262,32.1008698479216,גבוהה מאוד
470096,ק.ח אורט יד ליבוביץ,188216,691358,34.8719927255357,32.3151781869821,גבוהה מאוד
470112,אורט שפירא אזורי למנהיגות,190055,675685,34.8920054544605,32.1738943229951,גבוהה מאוד
470120,הקריה למנהיגות ולמדעים לוד,188843,649779,34.8799808704427,31.9402437443564,גבוהה מאוד
470138,"מקיף ע""ש מוסינזון",190723,673658,34.8991489787005,32.1556325777242,גבוהה מאוד
470146,הדסה נעורים,187329,698178,34.8623422586402,32.3766523000981,גבוהה מאוד
470187,תיכון תמר אריאל,186839,688937,34.8574535804842,32.2933073398924,גבוהה מאוד
470211,"תו""ם חרב לאת",192448,701337,34.9166475508446,32.4052743814844,גבוהה מאוד
470286,אדרת אליהו - התאחדות,184254,666675,34.8308313577687,32.092477396056,גבוהה מאוד
470302,ק.תורנית טכ בית שלמה,179983,643372,34.7865422088577,31.8821912327568,גבוהה מאוד
470336,תלמוד תורה פרדס כץ,184924,666784,34.837924832023,32.0934810764995,גבוהה
470377,נריה,176166,642194,34.7462533138354,31.8714289605882,גבוהה מאוד
470443,רמות ים,187887,701193,34.868170924244,32.4038558085012,גבוהה מאוד
470484,בית טראני,219965,632792,35.2091142515629,31.7874637899662,גבוהה מאוד
470492,אוהלי מנחם חבד,221968,638315,35.2302765957599,31.8372699513285,גבוהה מאוד
470518,סייפן,156540,612765,34.5407522943656,31.6051243553411,נמוכה
470526,תיכון טכנולוגי נעמת,190912,671498,34.9012169661919,32.1361589267411,גבוהה מאוד
470534,ברנקו וייס פתח תקווה,187650,665464,34.8668458735419,32.0816577735271,גבוהה מאוד
470542,תיכון טכנולוגי נעמת,183148,650784,34.8197148251436,31.9491386745088,גבוהה מאוד
470575,דאו אל קמר,214369,714013,35.1495918133044,32.519896785386,גבוהה
470583,שלהבת,189272,665019,34.8840399910654,32.077689433603,גבוהה מאוד
470591,"רב תחומי עמל ב' פ""ת",187450,665762,34.8647175467285,32.0843394347256,גבוהה מאוד
470625,מקיף חוף השרון,183858,680485,34.8261222860485,32.2169997646452,גבוהה מאוד
470633,גן ילדים,218252,629092,35.1910325108378,31.7540948190861,גבוהה
470641,תיכון טכנולוגי נעמת,188547,649778,34.8768505005575,31.9402266887095,גבוהה מאוד
470658,וראייטי,220037,631719,35.2098739002505,31.777786959618,גבוהה מאוד
470708,גן משחקי ילדות,182324,651457,34.8109738103748,31.9551810800703,גבוהה מאוד
470724,גן שושי,198717,742744,34.9823654672485,32.7787854199525,בינונית
470732,שתילים,216351,632203,35.1709580251504,31.7821475840498,גבוהה מאוד
470765,הבית של באני ודין,198891,745490,34.9841616642644,32.8035492291087,גבוהה מאוד
470773,הגן הירוק של שרית,172850,632951,34.711654242846,31.7879439881577,גבוהה מאוד
470781,"גן פרפראות בע""מ",181765,651557,34.8050571908252,31.9560644153647,גבוהה מאוד
470799,גן דסלר,184208,665453,34.8303889755233,32.0814561719494,גבוהה מאוד
470815,שתילים ירושלים,216653,632813,35.1741446882951,31.7876496382643,גבוהה
470823,ראזי 10,222950,635260,35.2406398036184,31.8097162350226,גבוהה
470831,ראזי 11,222950,635260,35.2406398036184,31.8097162350226,גבוהה
470849,תיכון טכנולוגי נעמת,182628,645074,34.8144324005501,31.8976288589353,גבוהה מאוד
470856,ראזי 12,221960,636014,35.2301863399535,31.8165186533368,בינונית
470872,פתחיה,184530,666849,34.833748724483,32.0940550878487,גבוהה מאוד
470914,הפרח,190172,666857,34.8935162002745,32.0942880639116,גבוהה מאוד
470930,פיסטוק,189249,666427,34.8837520408637,32.0903859969176,גבוהה מאוד
470963,"קרית חינוך ע""ש גינסבורג",175603,643020,34.740266381252,31.8788562680817,גבוהה מאוד
470989,גן שלוה,217873,630698,35.1870295807989,31.7685780171669,גבוהה
471003,צעד קדימה לחמ,178704,572115,34.7759728691785,31.2395139540919,גבוהה מאוד
471011,"מקיף אורט ע""ש גוטמן",186245,687820,34.8511864775137,32.2832172316548,גבוהה מאוד
471029,מכללת הרמלין להנדסה,187360,688686,34.8629932378508,32.2910590136666,גבוהה מאוד
471037,אורט התעשיה האווירית,190955,655589,34.9021450694591,31.9926938205337,גבוהה מאוד
471045,"אורט ח""א תל נוף",183165,636787,34.820418870822,31.8229128291154,גבוהה מאוד
471136,מהריל 2,211488,623567,35.1196864000256,31.7042399431895,גבוהה מאוד
471151,מעלות התמר 2,205138,647701,35.0523440650187,31.9218273393163,גבוהה
471177,מעלות התמר,204706,647767,35.0477752139051,31.9224169886591,גבוהה
471193,בנות שרה 1,196792,662440,34.9637492409419,32.05460849898,גבוהה
471219,מעלות התמר 2,205138,647701,35.0523440650187,31.9218273393163,גבוהה
471250,גן החיים 1,209971,622735,35.1036917259849,31.6967248553647,גבוהה מאוד
471326,בית יעקב,209525,634388,35.0988680012717,31.801813460791,גבוהה
471342,אשראקת אלגד 4 שנים 2,221960,636014,35.2301863399535,31.8165186533368,בינונית
471441,חכמת שלמה חסידי,221030,633273,35.2203597135767,31.7918007587502,גבוהה מאוד
471458,בית יעקב,220019,632798,35.2096844095131,31.7875178787857,גבוהה מאוד
471466,בית יעקב,220019,632798,35.2096844095131,31.7875178787857,גבוהה מאוד
471482,פתחיה,217469,630402,35.1827654686495,31.7659078917862,גבוהה מאוד
471490,כתב סופר ערלוי מכינה,196532,661954,34.9610077358723,32.0502204975501,גבוהה
471508,גן עולם הקטנים,215796,762367,35.1645856897545,32.9559146631379,נמוכה
471516,בית טראני 2,219965,632792,35.2091142515629,31.7874637899662,גבוהה מאוד
471524,ראזי 13,222950,635260,35.2406398036184,31.8097162350226,גבוהה
471532,ויזניץ בית שמש,200231,624376,35.0009209967374,31.7114016294302,גבוהה
471540,ראזי 14,222899,635568,35.2401022599148,31.8124940574485,גבוהה
471557,ראזי 15,222899,635568,35.2401022599148,31.8124940574485,גבוהה
471581,גן קשת בענן,181540,648712,34.8027889087642,31.9304006871629,גבוהה מאוד
471599,ראזי 16,222899,635568,35.2401022599148,31.8124940574485,גבוהה
471607,אור עולם 4,209969,622730,35.1036706785204,31.6966797458793,גבוהה מאוד
471615,אור עולם 3,209969,622730,35.1036706785204,31.6966797458793,גבוהה מאוד
471623,אור עולם 1,209969,622730,35.1036706785204,31.6966797458793,גבוהה מאוד
471631,כתב סופר 2,196532,661954,34.9610077358723,32.0502204975501,גבוהה
471649,"גן האוהב בע""מ",182085,645063,34.8086929192154,31.8975119139053,גבוהה מאוד
471680,אור עולם 2,209969,622730,35.1036706785204,31.6966797458793,גבוהה מאוד
471706,כתב סופר ערלוי,196532,661954,34.9610077358723,32.0502204975501,גבוהה
471714,סמארט קידס א,221960,636014,35.2301863399535,31.8165186533368,בינונית
471722,אלפקיה כיתה 7,223167,634048,35.2429270081611,31.7987852379635,גבוהה
471730,אלפקיה כיתה 5,223167,634048,35.2429270081611,31.7987852379635,גבוהה
471748,סמארט קידס ב,221960,636014,35.2301863399535,31.8165186533368,בינונית
471755,סמארט קידס ג,221960,636014,35.2301863399535,31.8165186533368,בינונית
471763,בית טראני 3,219965,632792,35.2091142515629,31.7874637899662,גבוהה מאוד
471797,בית טראני 5,219965,632792,35.2091142515629,31.7874637899662,גבוהה מאוד
471839,תלמוד תורה החינוך,203891,648069,35.0391527168206,31.9251295656263,גבוהה
471862,אלפקיה כיתה 3,221433,642179,35.2246323702171,31.8721178773861,בינונית
471888,אלאואיל טרום חובה כי,223443,631874,35.2458327673535,31.7791782319943,בינונית
471896,אלפקיה כיתה 4,221433,642179,35.2246323702171,31.8721178773861,בינונית
471904,הבית של יעל,178831,658103,34.7737473992943,32.0149942261198,גבוהה מאוד
471912,אלאואיל טרום חובה ב,223443,631874,35.2458327673535,31.7791782319943,בינונית
471920,רשא - אגס,184027,669353,34.8283277261859,32.1166199506152,גבוהה
471938,אלהאשם 2,222819,629063,35.2392354318404,31.7538292661912,בינונית
471946,אלהאשם 3,222819,629063,35.2392354318404,31.7538292661912,בינונית
471961,סווא רבינא 3,223167,634048,35.2429270081611,31.7987852379635,גבוהה
471979,טרה סנטה בנים ובנות,221638,631496,35.2267756958352,31.7757740103047,גבוהה
471987,טרה סנטה בנים ובנות,221739,631559,35.2278421051015,31.7763419826139,גבוהה מאוד
471995,חכמי לב,217072,630535,35.1785744117493,31.7671065645335,גבוהה מאוד
472027,גן טרה סנטה בנים (5),221807,631983,35.2285609812532,31.7801656757225,גבוהה
472068,טיור אלגנה 5 שנים,222210,635302,35.2328248134203,31.8100969862562,גבוהה
472084,יאסמין א,223167,634048,35.2429270081611,31.7987852379635,גבוהה
472092,סיינס סקול א,223167,634048,35.2429270081611,31.7987852379635,גבוהה
472100,סיינס סקול ב,223167,634048,35.2429270081611,31.7987852379635,גבוהה
472118,סיינס סקול ג,223167,634048,35.2429270081611,31.7987852379635,גבוהה
472126,אלפראבי קידז ב,223167,634048,35.2429270081611,31.7987852379635,גבוהה
472134,אלפראבי קידז ג,223167,634048,35.2429270081611,31.7987852379635,גבוהה
472142,אלפראבי קידז א,223167,634048,35.2429270081611,31.7987852379635,גבוהה
472159,יאסמין ב,223167,634048,35.2429270081611,31.7987852379635,גבוהה
472167,יאסמין ג,223167,634048,35.2429270081611,31.7987852379635,גבוהה
472175,גן חבד עיר בנות,187586,694324,34.8652030002126,32.341906340295,גבוהה מאוד
472209,אדרת אליהו,217885,610543,35.1871900445094,31.5868081158523,נמוכה
472225,מ. מאליהו בנות חובה,185527,659703,34.8445627217427,32.0296438039769,גבוהה מאוד
472233,מ. מאליהו בנות תת חו,185527,659703,34.8445627217427,32.0296438039769,גבוהה מאוד
472241,שיזף,184469,672166,34.8329083070534,32.1420007650967,גבוהה מאוד
472258,אגוז,184469,672166,34.8329083070534,32.1420007650967,גבוהה מאוד
472274,יסמין,206774,577766,35.0705488100086,31.2911256624609,גבוהה מאוד
472308,אוטיסטים 1,176661,589236,34.7537933216896,31.3938521131572,נמוכה
472324,יסמין,184728,566474,34.8394008557274,31.1888325748332,גבוהה מאוד
472332,"בי""ס נזירות סליזיאן",228258,735076,35.2976115174409,32.7098048792766,גבוהה
472340,גן חנמ חדש,169427,581590,34.67812136881,31.3246054539381,נמוכה
472357,גן פני מנחם 6,184098,665235,34.8292319040863,32.0794868380461,גבוהה
472365,גן ילדים חדש,169427,581590,34.67812136881,31.3246054539381,נמוכה
472381,אשמס,177909,588379,34.7669504025938,31.3861685017925,בינונית
472399,אלמחבה,177909,588379,34.7669504025938,31.3861685017925,בינונית
472407,אלזהור,175643,588234,34.74313446847,31.3847772896913,בינונית
472415,יסמין,177209,590054,34.7595200882028,31.4012495536821,בינונית
472449,תלמוד תורה בית רבן,220307,633728,35.2127259788024,31.7959048688309,גבוהה
472456,גן אלגוזלאן,218003,747136,35.1882150588822,32.8185839955958,בינונית
472464,גן חובה,233362,736638,35.3520722577017,32.7238373472731,נמוכה
472472,אלגאזלי,177502,589392,34.7626288456378,31.3952898124801,בינונית
472480,מתחם 5,178241,589387,34.7703988851272,31.3952712612081,בינונית
472498,שקד,216364,640654,35.1710678126411,31.8583621070975,גבוהה מאוד
472506,נתניה 13,186971,692420,34.8587356758723,32.3247192729272,גבוהה מאוד
472522,אלנור,176744,588984,34.7546768030369,31.3915824588763,בינונית
472530,אלופא,176744,588984,34.7546768030369,31.3915824588763,בינונית
472555,"אמי""ת מנורת המאור פ""ת",190893,667015,34.9011493410503,32.0957314105238,גבוהה מאוד
472563,גן שיר,209675,739437,35.0993648764413,32.749118895828,גבוהה מאוד
472571,אלנגום,200566,562026,35.005645709007,31.1490790267576,בינונית
472589,אלמחבה,203784,563734,35.0393660539859,31.1645316775033,בינונית
472597,הר ברכה חבד,183017,644080,34.8185818111234,31.8886774299735,גבוהה מאוד
472605,אחבאב אללאה,184819,568024,34.8403020111406,31.2028148824406,גבוהה מאוד
472613,אלחזן,178241,589387,34.7703988851272,31.3952712612081,בינונית
472621,פצאל מ,189170,667585,34.8828786098548,32.1008265641348,גבוהה
472639,דוגית,191328,666787,34.9057642413925,32.0936862845469,גבוהה
472647,דרגות,188873,667315,34.8797407640136,32.0983837136523,גבוהה
472654,נחשון,189204,667774,34.8832328441893,32.1025318533864,גבוהה מאוד
472662,גן קסטל,228362,735238,35.2987222830502,32.7112648236582,בינונית
472688,גן עומר בן אלחטאב,234795,733342,35.3673045485359,32.6940980868019,נמוכה
472696,אלשורוק 4,222899,635568,35.2401022599148,31.8124940574485,גבוהה
472704,אלשורוק 2,222899,635568,35.2401022599148,31.8124940574485,גבוהה
472712,אלשורוק 5,222899,635568,35.2401022599148,31.8124940574485,גבוהה
472720,אלשורוק 1,222899,635568,35.2401022599148,31.8124940574485,גבוהה
472738,אלשורוק 3,222899,635568,35.2401022599148,31.8124940574485,גבוהה
472746,אלקנארי,194477,578973,34.9413676761515,31.301812037291,בינונית
472753,גן שכ' 19,176699,589286,34.7541906937847,31.3943044531008,בינונית
472761,חג'ג'י,176699,589286,34.7541906937847,31.3943044531008,בינונית
472795,אלמוסתקבל מיוחד,193481,566468,34.9312308866345,31.1890062226262,נמוכה
472803,אורות מרדכי,210212,622124,35.1062396308324,31.691216495894,גבוהה מאוד
472811,נתיבות שלום,211514,623552,35.1199607960883,31.7041048470205,גבוהה מאוד
472837,בנות חסידים 2009,196080,661913,34.9562227842835,32.0498414765802,גבוהה מאוד
472886,צהר לטוהר,210115,739056,35.1040636889306,32.7456872467803,גבוהה מאוד
472894,צהר לטהר,210115,739056,35.1040636889306,32.7456872467803,גבוהה מאוד
472902,צוהר לטוהר,210115,739056,35.1040636889306,32.7456872467803,גבוהה מאוד
472910,יסמין ב',206774,577766,35.0705488100086,31.2911256624609,גבוהה מאוד
472928,ורדים א',176220,583535,34.7494045738377,31.3424198172424,גבוהה מאוד
472951,גן שכ' 8,186439,580652,34.8568830643553,31.3167541260878,בינונית
472969,"566",184514,667334,34.8335615567019,32.0984282333939,גבוהה מאוד
472977,אלנגום,225739,759442,35.2709078782,32.9295292927757,נמוכה
472985,"568",184838,667121,34.8370016455462,32.0965174432933,גבוהה מאוד
472993,"567",185416,666304,34.8431537518734,32.089167491197,גבוהה מאוד
473009,"565",184460,667421,34.8329863147345,32.0992111065642,גבוהה מאוד
473017,אולפנת טהר,182867,633627,34.8173901967434,31.7944057467333,גבוהה מאוד
473025,גן אלחכמה,230282,731963,35.3191629514138,32.6817166690828,נמוכה
473041,אגיאל 3,195475,682464,34.9493011592218,32.2351546466132,נמוכה
473074,ביתר עלית 20,211498,622795,35.1197982174333,31.6972776852528,גבוהה מאוד
473082,גן אלזהור,235380,746462,35.3737664554341,32.8123932248575,בינונית
473108,ביתר עילית 10,210990,622559,35.1144417952902,31.6951456320115,גבוהה מאוד
473116,שירת שרה - גן שילוב,195855,662094,34.9538359584054,32.0514690435832,גבוהה מאוד
473124,קרית הילד סורוצקין 0,219581,633948,35.2050598773525,31.7978891876408,גבוהה מאוד
473132,קרית הילד ענתבי 4 )2,220110,631752,35.2106446046205,31.7780845340561,גבוהה מאוד
473157,צליל,194178,692075,34.9352844079111,32.3217947205547,גבוהה
473165,גן הדס,245206,709774,35.4776793354415,32.4813874908583,נמוכה
473173,גן סולם,203803,648136,35.0382211104281,31.9257325712488,גבוהה
473181,שיבולים,200348,744697,34.999734153464,32.7964252022072,גבוהה מאוד
473199,בית יעקב,209703,622550,35.1008666849312,31.6950541553851,גבוהה מאוד
473207,קרית הילד שאול המלך,220851,633921,35.2184705452967,31.7976449265048,גבוהה מאוד
473249,גן שכ' 21,176041,588760,34.7472955714981,31.3895361236962,בינונית
473256,אלהודא,175655,588966,34.7432283527526,31.3913794448957,בינונית
473264,"ת""ת באיאן מודיעין 2",204735,647971,35.0480787390616,31.924257083495,גבוהה מאוד
473314,יאסמין,221644,638008,35.2268531632292,31.8345019564302,גבוהה
473322,יאסמין,222210,635302,35.2328248134203,31.8100969862562,גבוהה
473330,בראעם,222210,635302,35.2328248134203,31.8100969862562,גבוהה
473348,יאסמין,221644,638008,35.2268531632292,31.8345019564302,גבוהה
473355,יאסמין,221644,638008,35.2268531632292,31.8345019564302,גבוהה
473363,יאסמין,221644,638008,35.2268531632292,31.8345019564302,גבוהה
473371,יאסמין,221644,638008,35.2268531632292,31.8345019564302,גבוהה
473389,גן כפר עקב,220504,642721,35.214815180822,31.8770069825264,גבוהה
473439,דרכי אבות 1,196571,662014,34.9614192525621,32.0507623695728,גבוהה
473447,דרכי אבות 3,196523,661956,34.960912392608,32.0502383504488,גבוהה
473454,דרכי אבות 2,196523,661956,34.960912392608,32.0502383504488,גבוהה
473462,"569",184893,667119,34.8375843657536,32.0965010967563,גבוהה מאוד
473470,דמשק אליעזר 4,209599,622505,35.0997701562076,31.6946474238698,גבוהה
473488,מרכז גני ילדים 1,191527,686957,34.9072818971018,32.2755794582276,גבוהה מאוד
473496,מרכז גני ילדים 2,191527,686957,34.9072818971018,32.2755794582276,גבוהה מאוד
473504,בית יעקב,219858,633261,35.2079846579894,31.7916934758317,גבוהה מאוד
473512,חסדי אבות,204493,647858,35.045521588266,31.9232348480577,גבוהה
473561,דרך התורה 1,184370,665767,34.8320933739318,32.0842928273087,גבוהה מאוד
473587,גן אלסנא,204620,703323,35.0460004777593,32.4234122944962,בינונית
473595,בית יעקב,208952,634335,35.0928176751145,31.8013303199004,גבוהה
473603,הגן המיוחד 2,196073,661895,34.9561491043236,32.0496790075914,גבוהה מאוד
473611,טיוראלגנה,203179,563240,35.0330284320112,31.1600678534965,בינונית
473637,בית יעקב,220276,574403,35.2123538323395,31.2608638155894,גבוהה מאוד
473645,תת כלל חסידי 3,204425,649881,35.0447710206819,31.9414777765412,גבוהה מאוד
473652,תת כלל חסידי 6,204425,649881,35.0447710206819,31.9414777765412,גבוהה מאוד
473660,תת כלל חסידי 1,204425,649881,35.0447710206819,31.9414777765412,גבוהה מאוד
473678,תת כלל חסידי 2,204425,649881,35.0447710206819,31.9414777765412,גבוהה מאוד
473686,תת כלל חסידי 4,204425,649881,35.0447710206819,31.9414777765412,גבוהה מאוד
473702,רחובות 21,183528,644359,34.8239725908981,31.8912097635806,גבוהה מאוד
473710,השחר,190625,666179,34.8983354058511,32.0881856279928,גבוהה מאוד
473728,מרכז גני ילדים,177199,613235,34.7584232084187,31.6103086924396,גבוהה מאוד
473736,עץ הדעת דה האס ג,219436,635612,35.2035285741526,31.8128958379664,גבוהה מאוד
473769,חיי תורה 3,203917,648796,35.0394159278194,31.9316861611523,גבוהה
473777,חיי תורה 2,204677,648595,35.0474558827541,31.9298836926659,גבוהה מאוד
473785,חיי תורה 1,204677,648595,35.0474558827541,31.9298836926659,גבוהה מאוד
473801,בית יעקב,219599,573785,35.2052457249723,31.2552901905987,גבוהה מאוד
473819,טלה,179616,574172,34.7854639442983,31.2580975149959,גבוהה מאוד
473827,עץ הדעת- יוסף חכמי א,217911,630447,35.1874311353838,31.7663144344587,גבוהה מאוד
473835,מעלות התמר,203957,648248,35.0398477294033,31.9267447322046,גבוהה מאוד
473843,"311",183980,665758,34.8279627557173,32.0841994567249,גבוהה מאוד
473850,אלארג'ואן,184489,566750,34.8368838414504,31.1913147092751,גבוהה מאוד
473884,גן חובה,221433,642179,35.2246323702171,31.8721178773861,בינונית
473892,סולם טלזסטון,209520,634387,35.098815211347,31.8018043985524,גבוהה מאוד
473900,גן רקפת,236248,745262,35.3830132258763,32.8015600198313,נמוכה
473918,גן טרום חובה חיואר,199932,746246,34.9952602377951,32.8103850913768,גבוהה מאוד
473926,אל אלשומוע,214424,759323,35.1499288109901,32.9284620047571,נמוכה
473934,אלנוגום,214424,759323,35.1499288109901,32.9284620047571,נמוכה
