Region,Council,Ward,School Name,School Ownership,REG. NUMBER,< 12 years-M,< 12 years-F,12 years-M,12 years-F,13 years-M,13 years-F,14 years-M,14 years-F,15 years-M,15 years-F,16 years-M,16 years-F,17 years-M,17 years-F,18 years-M,18 years-F,19 years-M,19 years-F,> 19 years-M,> 19 years-F,Total-M,Total-F
Singida,Manyoni,Manyoni,MLEWA,Government,S.3749,0,0,0,0,0,0,71,120,46,101,71,75,74,56,27,30,12,3,4,0,305,385
Singida,Manyoni,Manyoni,MWANZI,Government,S.425,0,0,1,5,18,24,78,76,67,78,96,93,80,78,37,21,28,30,11,7,416,412
Singida,Manyoni,Maweni,NGAITI,Government,S.2597,0,0,0,0,0,0,0,3,21,24,30,34,35,64,31,30,11,4,1,0,129,159
Singida,Manyoni,Mkwese,MKWESE,Non-Government,S.431,0,0,0,0,0,0,17,19,13,15,19,18,6,8,0,0,0,0,0,0,55,60
Singida,Manyoni,Nkonko,NKONKO,Government,S.2036,0,0,0,0,20,35,16,16,17,12,18,29,21,35,22,22,11,8,19,1,144,158
Singida,Manyoni,Sanza,SANZA,Government,S.911,0,0,0,0,3,5,22,21,24,33,33,74,27,42,39,30,7,7,5,2,160,214
Singida,Manyoni,Sasajila,SASAJILA,Government,S.2596,0,0,0,0,0,0,3,16,14,31,21,43,8,28,5,28,3,2,5,1,59,149
Singida,Manyoni,Solya,KILIMATINDE,Government,S.886,0,0,0,0,0,1,14,22,29,48,73,83,79,55,33,21,17,7,5,1,250,238
Singida,Manyoni,Solya,ST. JOHN'S SEMINARY,Non-Government,S.1027,0,0,0,1,1,3,8,14,21,24,27,30,21,17,12,9,9,0,3,2,102,100
Singida,Mkalama,Gumanga,GUMANGA,Government,S.739,0,0,0,0,2,4,20,17,44,100,55,70,62,51,43,32,11,7,7,0,244,281
Singida,Mkalama,Ibaga,IBAGA,Government,S.2614,0,0,0,0,0,4,18,32,67,107,83,73,39,56,32,26,21,5,5,3,265,306
Singida,Mkalama,Iguguno,IGUGUNO,Government,S.924,0,0,0,1,1,5,23,34,67,105,73,94,101,102,72,72,34,53,137,48,508,514
Singida,Mkalama,Ilunda,GUNDA,Government,S.1690,0,0,0,0,2,3,32,31,48,69,48,72,49,81,34,68,14,19,9,3,236,346
Singida,Mkalama,Ilunda,IAMBI,Non-Government,S.198,0,0,1,0,1,1,5,3,11,12,9,11,11,13,12,19,7,5,5,5,62,69
Singida,Mkalama,Kikhonda,KIKHONDA,Government,S.4661,0,0,0,0,0,0,1,7,19,44,37,63,37,39,45,30,11,7,11,0,161,190
Singida,Mkalama,Kinampundu,GRACE MESAKI,Government,S.3745,0,0,6,2,14,38,12,10,16,22,24,25,18,27,19,24,5,15,2,1,116,164
Singida,Mkalama,Kinampundu,KINAMPUNDU,Government,S.4160,0,0,0,1,1,2,11,15,13,32,8,26,17,19,20,17,4,3,1,0,75,115
Singida,Mkalama,Kinyangiri,KINYANGIRI,Government,S.2032,0,0,0,0,0,0,5,16,28,38,44,72,58,76,42,36,16,8,0,0,193,246
Singida,Mkalama,Matongo,ISANZU,Government,S.4161,0,0,2,4,20,27,10,8,5,19,29,32,11,19,15,21,14,11,5,5,111,146
Singida,Mkalama,Miganga,MIGANGA,Government,S.3747,0,0,0,0,4,4,22,30,28,43,21,24,16,25,7,12,1,0,0,0,99,138
Singida,Mkalama,Mpambala,CHEMCHEM,Government,S.813,0,0,0,7,7,9,35,32,23,40,37,42,36,34,41,26,28,6,3,5,210,201
Singida,Mkalama,Msingi,JORMA,Government,S.2613,0,0,3,2,5,4,63,70,14,19,25,29,22,23,29,14,16,9,6,1,183,171
Singida,Mkalama,Mwanga,SELENGE,Government,S.1689,0,0,0,2,0,5,16,44,47,53,51,30,34,32,21,17,4,2,2,0,175,185
Singida,Mkalama,Mwangeza,MWANGEZA,Government,S.2606,0,0,0,0,4,5,10,19,29,69,49,70,48,47,46,49,14,6,4,2,204,267
Singida,Mkalama,Nduguti,NDUGUTI,Government,S.2031,0,0,2,0,6,15,75,118,37,36,28,49,46,28,20,28,11,19,2,1,227,294
Singida,Mkalama,Nkalakala,MALAJA,Government,S.4315,0,0,0,0,0,1,8,11,20,29,22,28,14,24,8,13,6,2,1,0,79,108
Singida,Mkalama,Nkalakala,SETH BENJAMIN,Government,S.3746,0,0,0,0,1,2,7,7,22,32,29,57,31,51,11,13,2,2,1,0,104,164
Singida,Mkalama,Nkinto,NKINTO,Government,S.1688,0,0,1,4,7,7,72,85,8,30,49,66,36,30,26,27,10,11,2,3,211,263
Singida,Mkalama,Tumuli,TUMULI,Government,S.2616,1,0,0,0,1,6,7,39,43,51,73,64,45,60,31,25,13,12,4,2,218,259
Singida,Singida,Ikhanoda,IKHANODA,Government,S.1651,0,0,12,10,26,48,40,33,14,21,35,66,70,67,21,30,18,21,7,9,243,305
Singida,Singida,Ilongero,AL-SWIDIIQ,Non-Government,S.5009,0,0,0,0,3,1,5,12,10,17,25,15,13,11,17,9,6,6,1,0,80,71
Singida,Singida,Ilongero,AMANAH,Non-Government,S.4813,0,0,0,0,2,5,1,7,4,7,5,8,15,13,4,10,3,1,1,0,35,51
Singida,Singida,Ilongero,ILONGERO,Government,S.491,0,0,2,6,8,32,39,102,83,118,80,139,77,109,103,79,172,11,294,4,858,600
Singida,Singida,Itaja,ITAJA,Government,S.2568,0,0,0,0,2,0,6,7,25,57,30,62,41,48,31,26,17,31,4,12,156,243
Singida,Singida,Kijota,KIJOTA HILL GIRLS,Non-Government,S.4183,0,0,0,0,12,15,13,10,7,9,4,4,20,10,31,44,31,31,4,3,122,126
Singida,Singida,Kijota,KIJOTA,Government,S.556,0,0,0,0,0,0,4,3,43,47,52,79,52,94,51,57,4,4,0,0,206,284
Singida,Singida,Kijota,MIKIWU,Government,S.3924,0,0,0,0,0,0,3,9,40,54,42,59,31,49,22,29,2,3,0,0,140,203
Singida,Singida,Kinyagigi,NYERI,Government,S.2570,0,0,0,0,0,0,9,18,18,58,44,78,53,66,58,51,21,23,3,1,206,295
Singida,Singida,Kinyeto,KINYETO,Government,S.1650,0,0,0,0,1,10,11,28,80,178,80,113,56,67,58,90,26,14,2,0,314,500
Singida,Singida,Maghojoa,MAGHOJOA,Government,S.1648,0,0,0,0,8,15,65,86,65,101,67,109,95,118,60,76,4,7,0,0,364,512
Singida,Singida,Makuro,MAKURO,Government,S.2054,0,0,0,0,0,0,54,39,65,80,58,65,44,54,10,20,0,0,0,0,231,258
Singida,Singida,Makuro,MATUMBO,Government,S.4020,0,0,0,0,1,0,22,45,48,73,64,82,83,114,33,39,9,8,2,2,262,363
Singida,Singida,Merya,MERYA,Government,S.1649,0,0,0,0,0,1,2,1,24,29,35,60,58,68,43,75,14,12,15,3,191,249
Singida,Singida,Mgori,MWANAMWEMA SHEIN,Government,S.2055,0,0,0,1,2,10,7,52,51,95,50,80,39,85,17,19,1,68,0,53,167,463
Singida,Singida,Mrama,MRAMA,Government,S.2566,0,0,0,0,0,2,2,32,45,103,87,103,83,70,46,42,7,5,0,0,270,357
Singida,Singida,Msange,MADASENGA,Government,S.4069,0,0,0,0,12,15,73,88,30,25,30,36,50,42,36,36,12,7,0,0,243,249
Singida,Singida,Msange,MURIGHA GIRLS,Non-Government,S.868,0,0,0,5,0,22,0,28,0,42,0,50,0,65,0,29,0,8,0,1,0,250
Singida,Singida,Msisi,MSISI,Government,S.2052,0,0,0,0,12,16,27,49,48,82,46,78,45,80,37,49,7,6,1,1,223,361
Singida,Singida,Mtinko,MTINKO,Government,S.2050,0,0,0,0,38,45,89,72,46,51,95,117,42,64,31,37,58,59,198,0,597,445
Singida,Singida,Mtinko,SINGITU,Government,S.3922,4,5,0,0,16,10,30,70,28,19,23,32,32,38,24,42,11,17,2,1,170,234
Singida,Singida,Mudida,MUDIDA,Government,S.2049,0,0,0,0,0,3,16,36,37,61,75,106,51,62,44,51,11,3,0,0,234,322
Singida,Singida,Mughamo,MUGHAMO,Government,S.3913,0,0,0,0,5,3,46,44,40,37,24,26,33,53,23,27,5,9,0,0,176,199
Singida,Singida,Mughunga,MUGHUNGA,Government,S.3916,0,0,0,0,0,0,30,45,36,52,34,45,33,36,7,17,0,0,0,0,140,195
Singida,Singida,Mwasauya,MWASAUYA,Government,S.4002,0,0,0,0,0,1,10,23,27,45,62,56,60,58,60,50,23,13,6,4,248,250
Singida,Singida,Ngimu,NGIMU,Government,S.1181,0,0,0,0,0,3,9,20,36,63,44,52,49,42,30,19,7,1,0,0,175,200
Singida,Singida,Ngimu,POHAMA,Government,S.3918,0,0,0,0,2,1,14,29,22,41,34,39,43,54,22,13,6,0,4,0,147,177
Singida,Singida,Ntonge,NTONGE,Government,S.3919,0,0,0,0,3,1,4,10,28,52,0,7,6,27,27,36,27,39,15,13,110,185
Singida,Singida,Ughandi,MISINKO,Government,S.4068,0,0,0,0,0,0,21,24,49,64,27,36,14,13,15,26,8,9,3,3,137,175
Singida,Singida,Ughandi,UGHANDI,Government,S.2046,0,0,0,3,5,80,40,50,66,71,86,178,23,58,13,3,1,0,0,0,234,443
Singida,Singida MC,Ipembe,IPEMBE,Government,S.2572,0,0,0,0,6,6,22,29,46,39,58,39,33,54,22,29,14,7,1,1,202,204
Singida,Singida MC,Kindai,KINDAI,Government,S.2478,0,0,0,0,9,18,35,75,77,109,90,90,71,92,46,34,13,8,6,1,347,427
Singida,Singida MC,Kisaki,MUFUMBU,Government,S.4285,0,0,5,9,19,46,29,61,36,19,18,36,17,49,22,7,3,0,0,0,149,227
Singida,Singida MC,Majengo,MWENGE,Government,S.107,0,0,0,0,0,0,0,0,0,0,2,0,2,0,18,0,467,0,471,0,960,0
Singida,Singida MC,Mandewa,ABETI,Non-Government,S.4633,0,0,1,0,3,3,13,6,4,1,8,4,8,8,6,3,3,0,1,0,47,25
Singida,Singida MC,Mandewa,MANDEWA,Government,S.2061,0,0,0,0,15,24,66,68,114,126,87,154,73,110,39,67,5,3,0,0,399,552
Singida,Singida MC,Mandewa,MANGUANJUKI,Non-Government,S.2384,0,0,1,0,0,2,2,7,8,12,9,13,4,14,11,10,21,16,64,20,120,94
Singida,Singida MC,Mandewa,SINGIDA,Non-Government,S.1136,0,0,0,0,0,0,10,7,25,21,24,23,20,4,5,3,0,0,0,0,84,58
Singida,Singida MC,Minga,MUGHANGA,Government,S.2571,0,0,0,14,45,69,82,134,118,194,106,130,71,66,33,12,5,0,0,0,460,619
Singida,Singida MC,Misuna,AL-AZHARY,Non-Government,S.4715,0,0,0,0,1,1,5,3,4,8,12,6,8,9,3,5,2,3,1,1,36,36
Singida,Singida MC,Misuna,DR. SALMIN AMOUR,Government,S.557,0,0,70,92,117,155,107,127,123,102,54,42,9,5,5,3,0,0,0,0,485,526
Singida,Singida MC,Misuna,KIMPUNGUA,Government,S.4228,0,0,0,4,18,23,30,34,39,71,48,34,19,20,27,34,19,8,1,2,201,230
Singida,Singida MC,Misuna,MPINDA BOYS,Non-Government,S.4911,5,0,10,0,32,0,19,0,40,0,44,0,37,0,18,0,6,0,0,0,211,0
Singida,Singida MC,Misuna,ST.CAROLUS,Non-Government,S.826,0,0,0,0,6,13,13,18,14,25,14,17,9,20,10,7,1,0,0,0,67,100
Singida,Singida MC,Mitunduruni,MITUNDURUNI,Government,S.2519,0,0,0,0,5,7,49,63,96,124,72,76,46,47,29,25,7,3,1,1,305,346
Singida,Singida MC,Mtamaa,MTAMAA,Government,S.2058,0,0,0,0,0,0,2,4,10,37,21,54,26,46,31,28,16,6,12,3,118,178
Singida,Singida MC,Mtipa,MTIPA,Government,S.2056,0,0,1,3,13,26,96,118,94,130,36,60,48,66,33,31,6,2,3,0,330,436
Singida,Singida MC,Mungumaji,MUNGUMAJI,Government,S.2060,0,0,0,0,3,5,36,39,56,85,61,94,57,60,44,30,16,19,5,2,278,334
Singida,Singida MC,Mwankoko,MWANKOKO,Government,S.2057,0,0,0,0,1,2,16,19,42,78,32,52,30,51,28,31,4,2,0,1,153,236
Singida,Singida MC,Unyambwa,UNYAMBWA,Government,S.2574,0,0,25,30,32,41,46,79,27,28,38,36,21,64,20,23,2,1,0,0,211,302
Singida,Singida MC,Unyamikumbi,UNYAMIKUMBI,Government,S.2059,0,0,0,0,6,6,58,92,64,109,55,73,70,62,33,16,12,1,1,0,299,359
Singida,Singida MC,Unyianga,UNYIANGA,Government,S.5045,0,0,0,0,0,0,5,3,20,16,26,33,18,32,14,21,12,6,1,0,96,111
Singida,Singida MC,Utemini,SENGE,Government,S.918,0,0,1,1,6,22,85,95,113,110,68,75,66,35,33,16,10,5,7,1,389,360
Singida,Singida MC,Utemini,UTEMINI,Government,S.2573,0,0,0,1,8,14,45,73,60,66,83,77,66,82,33,24,6,5,3,0,304,342
Songwe,Ileje,Bupigu,BUPIGU,Government,S.2280,0,0,0,0,1,5,26,33,5,15,28,19,16,35,11,12,2,0,1,0,90,119
Songwe,Ileje,Chitete,CONSOLATA,Non-Government,S.1407,0,0,8,12,34,38,31,29,48,48,30,44,18,12,0,0,0,0,0,0,169,183
Songwe,Ileje,Chitete,KAKOMA,Government,S.3208,0,0,0,1,10,22,31,89,42,33,29,51,24,29,5,0,0,0,0,0,141,225
Songwe,Ileje,Ibaba,IBABA,Government,S.1258,0,0,0,0,11,23,37,50,25,59,44,84,22,20,3,6,0,0,0,0,142,242
Songwe,Ileje,Ikinga,IKINGA,Government,S.2337,0,0,0,0,6,12,18,23,28,41,35,24,29,39,16,16,7,0,0,0,139,155
Songwe,Ileje,Isongole,NAKALULU,Government,S.3206,0,0,0,0,10,15,38,105,34,47,41,75,43,56,15,10,10,8,1,0,192,316
Songwe,Ileje,Itale,ITALE,Government,S.2279,0,0,0,1,7,11,20,31,31,37,29,59,25,41,11,9,0,0,0,0,123,189
Songwe,Ileje,Itale,SHANGWALE,Non-Government,S.4965,0,0,0,0,1,1,9,12,6,18,1,4,4,6,3,6,4,2,5,5,33,54
Songwe,Ileje,Itumba,ILEJE,Government,S.356,0,0,0,0,1,18,29,57,45,64,53,46,22,46,31,42,51,46,109,35,341,354
Songwe,Ileje,Itumba,ITUMBA,Government,S.3205,0,0,0,0,7,10,49,80,27,33,11,22,36,28,28,43,19,24,2,0,179,240
Songwe,Ileje,Itumba,MBAGATUZINDE,Non-Government,S.1396,0,0,0,4,0,7,4,8,2,4,2,4,0,0,3,3,2,6,2,3,15,39
Songwe,Ileje,Kafule,KAFULE,Government,S.217,2,3,15,21,28,44,39,43,54,58,17,27,7,8,2,11,28,43,64,43,256,301
Songwe,Ileje,Kalembo,STEVEN KIBONA,Government,S.3202,0,0,0,0,1,4,13,29,13,15,15,30,19,25,9,6,5,2,0,0,75,111
Songwe,Ileje,Lubanda,LUBANDA,Government,S.852,0,0,0,0,0,3,21,49,39,32,31,33,30,55,13,25,2,1,0,0,136,198
Songwe,Ileje,Luswisi,LUSWISI,Government,S.3200,0,0,0,0,4,7,12,19,16,21,17,32,4,13,4,7,2,2,0,0,59,101
Songwe,Ileje,Malangali,MSOMBA,Government,S.3207,0,0,0,0,1,8,13,32,23,42,9,22,16,30,2,7,0,0,0,0,64,141
Songwe,Ileje,Mbebe,MBEBE,Government,S.2290,0,0,0,0,1,1,25,52,49,58,54,74,34,48,10,19,2,3,1,0,176,255
Songwe,Ileje,Mlale,MLALE,Government,S.3204,0,0,0,0,0,4,15,25,16,49,21,34,17,31,6,7,1,0,1,0,77,150
Songwe,Ileje,Ndola,NDOLA,Government,S.3203,0,0,0,0,1,3,13,30,12,45,32,53,12,25,13,17,3,13,0,0,86,186
Songwe,Ileje,Ngulilo,NGULILO,Government,S.2246,0,0,0,0,6,8,10,15,16,36,19,21,14,19,8,4,0,0,0,1,73,104
Songwe,Ileje,Ngulugulu,NGULUGULU,Government,S.1725,0,0,0,0,3,2,10,17,13,19,8,21,8,15,3,5,3,0,1,0,49,79
Songwe,Ileje,Sange,SANGE,Government,S.3201,0,0,0,0,9,14,4,19,14,22,11,27,16,40,6,17,2,0,0,0,62,139
Songwe,Mbozi,Bara,BARA,Government,S.2790,0,0,1,1,9,12,50,110,9,20,44,63,29,58,25,24,7,3,0,0,174,291
Songwe,Mbozi,Bara,ITAKA,Government,S.1262,0,0,0,0,11,26,33,45,50,55,33,63,25,39,10,8,3,3,0,0,165,239
Songwe,Mbozi,Halungu,HALUNGU,Government,S.1263,0,0,0,0,2,6,23,71,63,88,54,62,31,62,32,11,3,4,0,0,208,304
Songwe,Mbozi,Halungu,HAMPANGALA,Government,S.4027,0,0,4,5,14,40,20,22,22,28,24,40,28,29,8,9,4,3,2,0,126,176
Songwe,Mbozi,Halungu,LWATI,Government,S.3722,0,0,0,0,6,30,62,68,26,48,16,30,16,49,14,0,3,0,0,0,143,225
Songwe,Mbozi,Hasamba,JAMES SANGU GIRLS',Non-Government,S.2533,0,2,0,44,0,92,0,121,0,70,0,63,0,28,0,0,0,0,0,0,0,420
Songwe,Mbozi,Hasamba,NDUGU,Government,S.2789,0,0,6,14,43,78,95,106,113,132,97,157,91,121,21,24,2,2,4,2,472,636
Songwe,Mbozi,Hasanga,HASANGA WASICHANA,Non-Government,S.4953,0,0,0,5,0,22,0,37,0,56,0,64,0,26,0,15,0,0,0,0,0,225
Songwe,Mbozi,Hasanga,HASANGA,Non-Government,S.1589,0,0,4,0,6,0,15,0,4,0,13,0,35,0,15,0,4,0,2,0,98,0
Songwe,Mbozi,Hasanga,ISANGU,Government,S.2782,0,0,1,6,15,29,111,159,49,110,74,147,78,76,40,27,7,1,2,0,377,555
Songwe,Mbozi,Hezya,HEZYA,Government,S.4085,0,0,0,0,4,10,32,41,19,35,10,31,20,42,13,15,6,3,0,0,104,177
Songwe,Mbozi,Ichenjezya,ILASI,Non-Government,S.2545,0,0,0,1,8,6,9,8,17,11,12,20,13,13,8,6,15,7,30,17,112,89
Songwe,Mbozi,Idiwili,IDIGIMA,Non-Government,S.3885,0,0,5,14,35,43,25,40,22,35,31,60,54,57,34,29,8,19,33,11,247,308
Songwe,Mbozi,Igamba,IDIMI,Government,S.2793,0,0,0,0,4,14,19,48,30,43,36,42,21,32,14,8,1,4,1,0,126,191
Songwe,Mbozi,Igamba,IGAMBA,Government,S.1261,0,0,3,3,20,23,49,71,44,66,63,65,36,45,29,26,4,5,4,0,252,304
Songwe,Mbozi,Igamba,ITEPULA,Government,S.4083,0,0,0,0,13,16,35,40,46,74,40,55,33,40,30,23,18,7,4,1,219,256
Songwe,Mbozi,Igamba,MBOZI,Non-Government,S.266,0,0,0,0,2,2,6,8,7,5,20,16,12,14,12,17,14,7,9,12,82,81
Songwe,Mbozi,Ihanda,IHANDA,Government,S.1231,0,0,0,0,30,49,68,135,107,137,110,128,123,160,54,57,32,15,5,7,529,688
Songwe,Mbozi,Ihanda,OSWE GIRLS,Non-Government,S.4550,0,0,0,7,0,55,0,102,0,104,0,87,0,58,0,30,0,9,0,7,0,459
Songwe,Mbozi,Ilolo,ILOLO,Government,S.1260,0,0,0,2,13,21,72,120,72,123,93,105,86,95,29,39,16,13,6,2,387,520
Songwe,Mbozi,Ipunga,IPUNGA,Government,S.2302,0,0,0,0,10,21,28,60,46,49,36,37,49,47,17,17,7,3,1,0,194,234
Songwe,Mbozi,Isalalo,ISALALO,Government,S.4087,0,0,0,0,7,14,19,23,17,37,19,21,8,10,0,0,0,0,0,0,70,105
Songwe,Mbozi,Isansa,ISANSA,Non-Government,S.968,0,0,0,0,4,6,15,11,13,13,12,15,9,8,6,4,5,1,0,0,64,58
Songwe,Mbozi,Isansa,MSENSE,Government,S.1232,0,0,0,1,6,14,37,69,52,87,80,91,75,86,37,31,8,7,2,0,297,386
Songwe,Mbozi,Itaka,INSANI,Government,S.4084,0,0,0,0,1,6,7,23,13,33,9,43,12,26,9,20,7,7,3,3,61,161
Songwe,Mbozi,Itaka,MSANGAWALE,Government,S.2795,0,0,0,0,8,13,79,98,31,49,58,59,60,74,31,33,6,7,3,1,276,334
Songwe,Mbozi,Itaka,THOMAS MORE,Non-Government,S.1397,0,0,0,0,2,6,7,8,10,13,19,14,28,24,13,9,3,7,0,0,82,81
Songwe,Mbozi,Itumpi,ITUMPI,Government,S.3721,0,0,7,12,56,99,56,69,8,12,12,22,20,28,24,35,14,21,1,1,198,299
Songwe,Mbozi,Iyula,MSANKWI,Government,S.2784,0,0,0,0,12,22,30,75,32,87,21,63,25,62,15,44,8,10,3,0,146,363
Songwe,Mbozi,Iyula,NZOVU,Government,S.4082,0,0,0,1,6,3,68,87,25,72,36,49,23,48,5,9,0,0,0,0,163,269
Songwe,Mbozi,Iyula,SIMBEGA,Government,S.1033,0,0,0,0,16,22,64,92,62,84,35,79,61,81,22,9,2,0,0,0,262,367
Songwe,Mbozi,Kilimampimbi,KILIMAMPIMBI,Government,S.4086,0,0,0,0,2,3,21,19,28,36,14,34,19,20,14,21,2,3,0,0,100,136
Songwe,Mbozi,Magamba,IGANYA,Government,S.2791,0,0,0,0,4,9,21,58,53,75,43,62,26,50,18,19,3,5,2,0,170,278
Songwe,Mbozi,Mahenje,MAHENJE,Non-Government,S.3779,0,0,0,1,0,2,3,1,5,4,5,3,5,3,5,6,0,3,14,3,37,26
Songwe,Mbozi,Mahenje,MYOVIZI,Government,S.2239,0,0,1,0,12,58,75,85,65,100,63,101,65,82,45,27,5,2,2,2,333,457
Songwe,Mbozi,Mlangali,MLANGALI,Government,S.880,0,0,0,0,26,33,39,83,53,111,47,65,19,21,21,42,2,12,0,2,207,369
Songwe,Mbozi,Mlangali,SHAJI,Government,S.3724,0,0,0,1,8,13,26,64,44,74,63,69,20,31,7,7,0,0,0,0,168,259
Songwe,Mbozi,Mlowo,CANAAN,Non-Government,S.4562,0,0,1,9,5,38,37,35,56,46,50,40,44,51,36,26,14,23,39,38,282,306
Songwe,Mbozi,Mlowo,HOLLYWOOD,Non-Government,S.3596,0,0,2,6,7,15,14,18,20,17,17,8,30,12,21,5,8,0,0,0,119,81
Songwe,Mbozi,Mlowo,KISIMANI,Government,S.5448,0,0,7,11,48,68,42,38,15,9,6,1,5,1,1,0,0,0,0,0,124,128
Songwe,Mbozi,Mlowo,MLOWO,Government,S.1233,0,0,2,4,24,42,111,132,131,188,166,148,134,146,39,39,5,4,2,2,614,705
Songwe,Mbozi,Mlowo,NALYELYE,Government,S.2786,0,0,25,65,109,182,98,132,173,199,217,177,161,198,79,84,17,6,9,2,888,1045
Songwe,Mbozi,Mlowo,NDYUDA,Non-Government,S.4436,0,0,0,0,3,5,9,14,17,22,14,11,24,16,21,13,14,5,42,13,144,99
Songwe,Mbozi,Msia,IGANDUKA,Government,S.3879,0,0,0,0,9,15,40,60,28,47,44,59,36,46,22,12,6,1,2,0,187,240
Songwe,Mbozi,Msia,MSIA,Government,S.839,0,0,1,1,8,4,45,79,27,50,27,45,20,19,6,6,0,0,0,0,134,204
Songwe,Mbozi,Nambinzo,NAIPUTA,Government,S.5429,0,0,0,0,1,2,20,19,25,16,14,12,11,0,3,0,1,0,1,0,76,49
Songwe,Mbozi,Nambinzo,NAMBINZO,Government,S.1656,0,0,4,5,3,9,26,39,66,87,72,84,47,60,35,25,25,6,13,4,291,319
Songwe,Mbozi,Nambinzo,NKANGA,Government,S.4028,0,0,0,0,2,6,25,27,39,35,39,50,25,51,32,46,14,5,2,0,178,220
Songwe,Mbozi,Nanyala,SHIKULA,Government,S.1655,0,0,8,19,0,0,35,58,42,73,37,71,43,59,9,15,3,2,2,0,179,297
Songwe,Mbozi,Nanyala,SONGWE SUNRISE,Non-Government,S.4753,0,0,0,0,15,18,42,29,27,18,35,27,38,29,18,8,9,9,7,2,191,140
Songwe,Mbozi,Nyimbili,NYIMBILI,Government,S.1539,0,0,0,2,4,9,39,81,20,35,19,62,26,50,15,27,5,10,4,1,132,277
Songwe,Mbozi,Nyimbili,SEREJELE,Non-Government,S.4810,0,0,1,1,12,20,16,15,27,72,37,48,24,32,18,6,3,2,1,7,139,203
Songwe,Mbozi,Ruanda,LUMBILA,Government,S.4030,0,0,0,1,0,9,34,45,16,34,7,22,19,27,20,12,2,3,0,0,98,153
Songwe,Mbozi,Ruanda,NANSWILU,Government,S.2785,0,0,0,0,6,7,45,40,4,17,48,36,21,40,8,19,10,8,1,0,143,167
Songwe,Mbozi,Shiwinga,J. P. MAGUFULI,Government,S.5445,0,0,0,0,0,3,9,21,12,17,7,2,1,1,0,0,0,0,0,0,29,44
Songwe,Mbozi,Shiwinga,SHIWINGA,Government,S.2794,0,0,0,0,2,3,27,37,46,77,83,129,11,19,4,5,0,0,0,0,173,270
Songwe,Mbozi,Ukwile,ISANDULA,Government,S.2304,0,0,3,0,40,85,16,18,23,53,57,84,62,76,25,24,8,5,4,2,238,347
Songwe,Mbozi,Ukwile,OSWE BOYS,Non-Government,S.4893,0,0,15,0,55,0,96,0,74,0,75,0,38,0,8,0,1,0,2,0,364,0
Songwe,Mbozi,Vwawa,SHIWANDA,Non-Government,S.5148,0,0,0,0,1,1,2,4,3,9,7,5,3,4,0,0,0,1,0,0,16,24
Songwe,Mbozi,Vwawa,VWAWA,Government,S.256,0,0,16,26,52,82,121,110,108,117,121,130,61,108,35,104,29,259,11,53,554,989
Songwe,Mbozi,Vwawa,WIZA,Non-Government,S.4126,0,0,0,2,9,14,30,18,25,20,22,16,20,12,29,16,16,7,68,21,219,126
Songwe,Momba,Chilulumo,CHILULUMO,Government,S.5192,0,0,0,0,1,1,13,23,28,47,54,30,32,25,27,11,9,5,5,1,169,143
Songwe,Momba,Chitete,CHITETE,Government,S.2788,0,0,0,0,1,6,21,29,56,60,66,51,70,52,40,15,13,0,4,0,271,213
Songwe,Momba,Ivuna,IVUNA,Government,S.2792,0,0,0,0,15,11,27,35,64,59,57,74,63,75,52,40,38,8,15,1,331,303
Songwe,Momba,Kamsamba,KAMSAMBA,Non-Government,S.749,0,0,0,0,0,0,0,0,7,12,4,12,4,5,3,1,0,0,0,0,18,30
Songwe,Momba,Kamsamba,UWANDA,Government,S.1653,0,0,0,0,6,5,22,26,42,52,60,54,33,32,31,40,7,8,0,0,201,217
Songwe,Momba,Kapele,KAPELE,Government,S.2787,0,0,0,0,10,6,25,26,21,36,38,38,24,26,34,13,17,2,2,0,171,147
Songwe,Momba,Mkomba,MKOMBA,Government,S.5447,0,0,1,1,1,6,3,11,23,25,28,26,7,15,8,10,0,0,0,0,71,94
Songwe,Momba,Mkulwe,MKULWE,Government,S.3723,0,0,0,0,3,3,22,19,49,50,44,48,31,35,26,33,13,5,4,0,192,193
Songwe,Momba,Msangano,MSANGANO,Government,S.840,0,0,0,0,14,13,57,57,53,50,46,83,44,43,20,13,5,1,2,0,241,260
Songwe,Momba,Myunga,MOMBA,Government,S.1538,0,0,0,0,4,8,26,34,55,56,64,55,34,26,26,8,10,0,2,0,221,187
Songwe,Momba,Ndalambo,CHIKANAMLILO,Government,S.881,0,0,1,3,9,18,42,71,81,82,73,70,41,60,41,29,26,3,7,4,321,340
Songwe,Momba,Nkangamo,NKANGAMO,Government,S.4031,0,0,2,1,2,6,50,53,8,18,18,42,21,36,19,15,6,4,3,1,129,176
Songwe,Momba,Nzoka,NZOKA,Government,S.5193,0,0,0,0,7,10,26,40,16,15,29,30,30,21,15,10,0,0,0,0,123,126
Songwe,Songwe,Changâ€™ombe,MWAGALA- CHUNYA,Government,S.3477,0,0,0,0,7,3,30,55,63,83,84,81,58,43,34,17,25,27,34,6,335,315
Songwe,Songwe,Galula,GALULA,Government,S.3476,0,1,0,0,0,10,9,32,38,57,37,42,24,48,20,9,15,4,3,1,146,204
Songwe,Songwe,Gua,GUA,Government,S.5296,0,0,1,0,17,13,24,16,13,8,12,9,12,5,4,3,3,1,2,0,88,55
