Region,Council,Ward,School,Reg.No.,NECTA Exam Centre No.,School Ownership,Latitude,Longitude,Form 1-M,Form 1-F,Form 2-M,Form 2-F,Form 3-M,Form 3-F,Form 4-M,Form 4-F,Form 5-M,Form 5-F,Form 6-M,Form 6-F,M-Total,F-Total,Total Teachers-Male,Total Teachers-Female,Qualified Teachers-Male,Qualified Teachers-Female,PTR,PQTR,Regist. Cand. 2021,Clean Cand. 2021,Passed Cand. (I to IV) 2021,Average GPA 2021,Band of School 2021,Band of School 2020,Rank of School 2021,Rank of School 2020,Number of Candidates
Dar es Salaam,Dar es Salaam CC,Ilala,MIVINJENI,S.5224,S5822,Government,-6.8194361,39.25649,143,103,104,84,190,178,212,214,0,0,0,0,649,579,7,13,7,13,61,61,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Dar es Salaam,Dar es Salaam CC,Ilala,MSIMBAZI,S.3273,S2774,Government,-6.8219311,39.2551521,93,88,249,193,185,215,121,124,0,0,0,0,648,620,15,17,15,17,40,40,438,431,319,4.1807,7,8,3509,3777,40 and More
Dar es Salaam,Dar es Salaam CC,Jangwani,MNAZI MMOJA,S.2368,S2705,Government,-6.81555556,39.7166667,219,176,203,225,223,221,100,87,0,0,0,0,745,709,9,19,9,19,52,52,322,312,223,4.2127,7,7,3613,2815,40 and More
Dar es Salaam,Dar es Salaam CC,Kimanga,KAMENE,S.928,S1072,Non-Government,-6.8266495,39.2008057,7,12,12,20,14,19,16,20,7,14,7,3,63,88,11,4,11,4,10,10,52,51,46,3.7803,6,6,1785,1108,40 and More
Dar es Salaam,Dar es Salaam CC,Kimanga,KIMANGA,S.5034,S5637,Government,-6.8283083,39.1844233,339,345,255,251,62,72,28,26,0,0,0,0,684,694,4,15,4,15,73,73,180,179,173,3.2767,5,0,702,0,40 and More
Dar es Salaam,Dar es Salaam CC,Kimanga,TABATA,S.1137,S1310,Non-Government,-6.8233889,39.2003889,2,3,2,1,2,5,6,9,0,0,0,0,12,18,7,1,7,1,4,4,15,10,3,4.7528,10,5,853,282,Less than 40
Dar es Salaam,Dar es Salaam CC,Kinyerezi,ARI,S.3268,S2769,Government,-6.840038,39.145212,85,98,168,183,78,168,99,112,0,0,0,0,430,561,18,40,18,40,17,17,353,346,225,4.2515,7,7,3723,3357,40 and More
Dar es Salaam,Dar es Salaam CC,Kinyerezi,KINYEREZI,S.3265,S2766,Government,-6.8438847,39.1662344,174,192,139,153,117,163,180,211,0,0,0,0,610,719,11,38,11,38,27,27,456,440,287,4.2013,7,7,3580,3263,40 and More
Dar es Salaam,Dar es Salaam CC,Kinyerezi,KINYEREZI MPYA,S.5404,S6057,Government,-6.8438847,39.1662344,140,155,141,118,114,116,202,169,0,0,0,0,597,558,9,33,9,33,28,28,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Dar es Salaam,Dar es Salaam CC,Kinyerezi,KISUNGU,S.3269,S2770,Government,-6.838785,39.140912,82,98,113,102,160,161,115,121,0,0,0,0,470,482,12,35,11,35,20,21,122,121,74,4.3757,8,8,3965,3797,40 and More
Dar es Salaam,Dar es Salaam CC,Kinyerezi,MIDWAY,S.3592,S3548,Non-Government,-6.8516667,39.179611,2,3,2,7,3,4,11,11,0,0,0,0,18,25,6,2,6,2,5,5,39,39,38,3.7707,6,5,534,341,Less than 40
Dar es Salaam,Dar es Salaam CC,Kinyerezi,MUHANGA,S.3734,S3724,Non-Government,-6.860034,39.140079,3,2,5,9,7,6,12,6,0,0,0,0,27,23,7,0,7,0,7,7,27,27,22,3.8843,6,6,603,477,Less than 40
Dar es Salaam,Dar es Salaam CC,Kinyerezi,ROSALIA,S.5692,S6382,Non-Government,-6.8517151,39.1699046,7,5,0,0,0,0,0,0,0,0,0,0,7,5,7,2,6,2,1,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Dar es Salaam,Dar es Salaam CC,Kipawa,AIRWING,S.668,S0784,Non-Government,-6.874449,39.190286,23,21,36,21,51,40,40,21,87,59,67,31,304,193,54,6,54,6,8,8,100,83,78,3.5602,6,5,1078,778,40 and More
Dar es Salaam,Dar es Salaam CC,Kipawa,GOSPEL CAMPAIGN,S.4039,S4017,Non-Government,-6.8658144,39.1997106,0,3,1,0,1,3,1,3,0,0,0,0,3,9,3,4,3,4,2,2,11,11,9,4.2551,7,7,804,811,Less than 40
Dar es Salaam,Dar es Salaam CC,Kipawa,ILALA,S.2366,S2537,Government,-6.8617078,39.210774,321,401,295,307,197,168,207,214,0,0,0,0,1020,1090,16,22,16,22,56,56,410,398,283,4.1203,7,7,3310,3266,40 and More
Dar es Salaam,Dar es Salaam CC,Kipawa,MAJANI YA CHAI,S.2211,S2379,Government,-6.8617078,39.270774,331,338,399,400,154,171,182,161,0,0,0,0,1066,1070,11,29,11,29,53,53,405,390,317,3.9624,6,6,2629,2006,40 and More
Dar es Salaam,Dar es Salaam CC,Kipawa,MINAZI MIREFU,S.5406,S6061,Government,-6.8718926,39.1925609,131,134,278,302,145,155,0,0,0,0,0,0,554,591,6,24,6,24,38,38,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Dar es Salaam,Dar es Salaam CC,Kipunguni,KIPUNGUNI,S.5641,S6341,Government,-6.90935,39.17722,208,226,258,256,0,0,0,0,0,0,0,0,466,482,7,8,7,8,63,63,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Dar es Salaam,Dar es Salaam CC,Kisukulu,MAGOZA,S.2210,S1943,Government,-6.498321,39.1057813,134,138,87,83,178,111,166,221,0,0,0,0,565,553,12,27,12,27,29,29,257,253,147,4.2619,7,7,3744,2998,40 and More
Dar es Salaam,Dar es Salaam CC,Kisukulu,MWENYEHERI ANUARITE,S.3566,S3482,Non-Government,-6.818901667,39.18011167,35,26,29,20,38,37,31,27,1,1,2,1,136,112,20,7,20,7,9,9,62,62,62,2.2484,3,3,201,241,40 and More
Dar es Salaam,Dar es Salaam CC,Kisukulu,SEGEREA HILL,S.3590,S3546,Non-Government,-6.83057335,39.1793416,3,4,8,13,1,1,2,13,0,0,0,0,14,31,6,6,6,6,4,4,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Dar es Salaam,Dar es Salaam CC,Kisutu,KISUTU,S.12,S0208,Government,-6.8144983,39.2843781,0,0,0,0,0,0,0,0,0,265,0,264,0,529,14,18,13,17,17,18,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Dar es Salaam,Dar es Salaam CC,Kitunda,KITUNDA,S.2367,S4052,Government,-6.9032233,39.1972033,384,576,359,365,183,271,249,264,0,0,0,0,1175,1476,10,33,9,33,62,63,474,467,366,4.0759,7,6,3129,2111,40 and More
Dar es Salaam,Dar es Salaam CC,Kitunda,MISSION KITUNDA,S.1148,S1329,Non-Government,-6.8987778,39.1843889,1,1,0,1,1,1,0,2,0,0,0,0,2,5,5,1,3,1,1,2,3,3,2,4.4286,8,8,839,938,Less than 40
Dar es Salaam,Dar es Salaam CC,Kivukoni,ST JOSEPH CATHEDRAL,S.4346,S4692,Non-Government,-6.81894,39.288442,0,0,0,0,0,0,0,0,150,81,160,84,310,165,22,5,22,5,18,18,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Dar es Salaam,Dar es Salaam CC,Kivule,ABUUY JUMAA,S.3278,S2778,Government,-6.9349891,39.1753362,110,118,132,170,204,230,169,225,0,0,0,0,615,743,9,26,9,26,39,39,364,361,222,4.2981,7,7,3840,3037,40 and More
Dar es Salaam,Dar es Salaam CC,Kivule,HOPE KIVULE,S.4886,S5393,Non-Government,-6.92995,39.19615,9,16,21,33,18,16,33,27,0,0,0,0,81,92,8,2,8,2,17,17,42,41,41,3.3908,5,4,809,80,40 and More
Dar es Salaam,Dar es Salaam CC,Kivule,KANANURA,S.3557,S3093,Non-Government,-6.9382222,39.7480567,16,21,8,17,17,28,7,20,0,0,0,0,48,86,14,5,10,4,7,10,36,32,32,3.0462,5,6,226,934,Less than 40
Dar es Salaam,Dar es Salaam CC,Kivule,KEREZANGE,S.3260,S2761,Government,-6.9167987,39.1831577,155,153,128,138,152,169,190,190,0,0,0,0,625,650,11,23,11,23,38,38,432,421,310,4.2358,7,7,3675,3455,40 and More
Dar es Salaam,Dar es Salaam CC,Kivule,KIVULE,S.2208,S2366,Government,-6.938681,39.178392,183,190,197,189,194,172,205,263,0,0,0,0,779,814,10,23,10,23,48,48,378,369,227,4.3194,8,7,3888,3230,40 and More
Dar es Salaam,Dar es Salaam CC,Kivule,MBONEA,S.1372,S1469,Non-Government,-6.9202454,39.1845659,15,19,21,27,22,16,35,40,5,1,0,0,98,103,11,2,11,2,15,15,64,64,64,2.7219,4,5,394,503,40 and More
Dar es Salaam,Dar es Salaam CC,Kivule,MESAC,S.1900,S1862,Non-Government,-6.91866209,39.19006911,32,32,23,16,32,28,34,31,0,0,0,0,121,107,9,3,9,3,19,19,98,90,90,3.2972,5,6,718,875,40 and More
Dar es Salaam,Dar es Salaam CC,Kivule,MISITU,S.3252,S2753,Government,-6.9202381,39.1845622,352,304,153,157,172,202,245,251,0,0,0,0,922,914,9,27,9,27,51,51,395,381,325,3.8848,6,8,2260,3740,40 and More
Dar es Salaam,Dar es Salaam CC,Kivule,SANDVALLEY,S.3587,S3669,Non-Government,-6.9471944,39.1924167,7,19,18,21,44,48,21,12,0,0,0,0,90,100,10,2,10,2,16,16,14,13,13,2.6763,4,4,128,84,Less than 40
Dar es Salaam,Dar es Salaam CC,Kiwalani,KIWALANI,S.5640,S6340,Government,-6.86466,39.23426,305,294,164,195,0,0,0,0,0,0,0,0,469,489,5,5,5,5,96,96,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Dar es Salaam,Dar es Salaam CC,Liwiti,AFRICAN TABATA,S.4357,S4502,Non-Government,-6.792354,39.208328,12,11,16,19,14,14,17,15,43,19,11,1,113,79,15,2,15,2,11,11,42,40,39,3.4699,5,5,917,681,40 and More
Dar es Salaam,Dar es Salaam CC,Majohe,DAORA,S.4717,S5155,Non-Government,-6.9251266,39.1385333,9,11,13,5,15,17,10,25,0,0,0,0,47,58,7,2,7,2,12,12,19,19,19,2.9682,4,5,208,361,Less than 40
Dar es Salaam,Dar es Salaam CC,Majohe,HALISI,S.3261,S2762,Government,-6.8900342,39.168478,204,221,170,180,198,201,211,229,0,0,0,0,783,831,8,26,8,26,47,47,355,349,295,3.8367,6,5,2049,840,40 and More
Dar es Salaam,Dar es Salaam CC,Majohe,MAJOHE,S.2407,S2356,Non-Government,-6.9164722,39.1491111,4,2,2,3,3,11,14,18,0,0,0,0,23,34,6,2,6,2,7,7,46,39,39,3.3659,5,6,783,1707,40 and More
Dar es Salaam,Dar es Salaam CC,Majohe,UAMUZI,S.5225,S5820,Government,-6.9026233,39.1509567,256,249,271,289,120,163,117,164,0,0,0,0,764,865,5,9,5,9,116,116,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Dar es Salaam,Dar es Salaam CC,Majohe,VIWEGE,S.3272,S2773,Government,-6.936807,39.135524,173,160,178,174,142,178,180,193,0,0,0,0,673,705,9,27,9,27,38,38,296,293,267,4.0394,7,7,2968,2663,40 and More
Dar es Salaam,Dar es Salaam CC,Mchafukoge,JAMHURI,S.1322,S1406,Government,-6.81919,39.28134,88,68,92,78,65,54,84,78,0,0,0,0,329,278,10,22,10,22,19,19,122,121,116,2.5868,4,5,356,529,40 and More
Dar es Salaam,Dar es Salaam CC,Mchafukoge,SUNNI JAMAAT,S.5929,S5929,Non-Government,-6.8189434,39.2829947,24,18,21,11,12,13,23,16,0,0,0,0,80,58,7,3,7,3,14,14,25,25,18,4.27,7,9,807,963,Less than 40
Dar es Salaam,Dar es Salaam CC,Mchikichini,MCHIKICHINI,S.3270,S2771,Government,-6.8276711,37.6755359,146,168,150,155,168,176,126,125,0,0,0,0,590,624,9,18,9,18,45,45,293,284,217,4.1268,7,8,3340,3663,40 and More
Dar es Salaam,Dar es Salaam CC,Minazi Mirefu,BINTI MUSSA,S.4178,S4183,Government,-6.8568122,39.2416095,141,131,180,196,144,126,93,107,0,0,0,0,558,560,6,16,6,16,51,51,245,244,141,4.3612,8,7,3948,3384,40 and More
Dar es Salaam,Dar es Salaam CC,Msongola,AHMADIYYA,S.4681,S5081,Non-Government,-6.9954811,39.1687566,8,12,12,13,17,13,18,28,0,0,0,0,55,66,13,3,13,3,8,8,54,54,53,3.1938,5,6,632,1411,40 and More
Dar es Salaam,Dar es Salaam CC,Msongola,ASSURANCE,S.5615,S6300,Non-Government,-7.010228,39.1586685,11,8,5,5,9,11,15,11,0,0,0,0,40,35,10,2,10,2,6,6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Dar es Salaam,Dar es Salaam CC,Msongola,BRIGHT FUTURE GIRLS',S.4728,S5154,Non-Government,-6.9877778,39.1525,0,148,0,171,0,137,0,113,0,39,0,47,0,655,32,2,32,2,19,19,95,95,95,1.2684,1,1,4,19,40 and More
Dar es Salaam,Dar es Salaam CC,Msongola,GLOBAL MISSION,S.5442,S6109,Non-Government,-7.0411733,39.1120028,12,15,20,21,0,0,0,0,0,0,0,0,32,36,2,3,2,3,14,14,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Dar es Salaam,Dar es Salaam CC,Msongola,KITONGA,S.3256,S2757,Government,-6.981877,39.184164,74,104,128,142,97,64,69,86,0,0,0,0,368,396,15,6,15,6,36,36,98,95,74,4.2335,7,8,3663,3701,40 and More
Dar es Salaam,Dar es Salaam CC,Msongola,MBONDOLE,S.3275,S2776,Government,-6.9734067,39.1536783,103,147,108,148,119,167,60,103,0,0,0,0,390,565,13,16,13,16,33,33,130,127,120,3.8749,6,7,2214,3628,40 and More
Dar es Salaam,Dar es Salaam CC,Msongola,MKERA,S.3258,S2759,Government,-7.0042874,39.1447024,99,105,167,143,100,121,83,107,0,0,0,0,449,476,9,18,9,18,34,34,139,127,79,4.4418,8,7,4024,3063,40 and More
Dar es Salaam,Dar es Salaam CC,Msongola,MSONGOLA,S.3257,S2758,Government,-6.9810889,39.1718854,161,194,159,173,144,179,119,187,0,0,0,0,583,733,17,28,17,28,29,29,271,269,230,4.1277,7,7,3345,2924,40 and More
Dar es Salaam,Dar es Salaam CC,Msongola,MVUTI,S.1590,S1680,Government,-7.0566313,39.1068762,140,170,82,152,40,107,59,84,0,0,0,0,321,513,14,7,14,7,40,40,83,83,74,3.8064,6,7,1902,3347,40 and More
Dar es Salaam,Dar es Salaam CC,Msongola,SANGARA,S.3274,S2775,Government,-7.027541,39.128294,67,81,121,147,53,116,43,85,0,0,0,0,284,429,7,15,7,15,32,32,151,148,107,4.1355,7,5,3378,365,40 and More
Dar es Salaam,Dar es Salaam CC,Mzinga,LILASIA,S.3878,S3890,Non-Government,-4.9,39.2,14,8,12,14,11,20,12,14,0,0,0,0,49,56,9,3,9,3,9,9,36,25,22,3.3757,5,6,337,416,Less than 40
Dar es Salaam,Dar es Salaam CC,Mzinga,MAGOLE MPYA,S.5408,S6112,Government,-6.365921,37.377906,184,199,245,231,74,102,0,0,0,0,0,0,503,532,4,12,4,12,65,65,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Dar es Salaam,Dar es Salaam CC,Mzinga,MWANAGATI,S.2213,S1946,Government,-6.9142028,39.2289788,94,71,110,88,131,132,156,231,0,0,0,0,491,522,15,13,15,13,36,36,320,302,229,4.0437,7,7,2984,3123,40 and More
Dar es Salaam,Dar es Salaam CC,Mzinga,MZINGA,S.1339,S1383,Non-Government,-6.911111,29.2111343,17,19,20,17,25,24,17,29,9,3,5,5,93,97,11,2,11,2,15,15,44,36,36,2.8978,4,5,472,545,40 and More
Dar es Salaam,Dar es Salaam CC,Mzinga,TUMAINI NKEREZANGE,S.1941,S1898,Non-Government,-6.889775,39.211568,8,3,10,6,11,7,26,33,0,0,0,0,55,49,7,2,7,2,12,12,59,58,55,3.9023,6,6,2344,461,40 and More
Dar es Salaam,Dar es Salaam CC,Pugu,KINYAMWEZI,S.3259,S2760,Government,-6.8826232,39.170045,302,291,152,163,238,320,199,221,0,0,0,0,891,995,13,21,13,21,55,55,398,392,265,4.1162,7,7,3289,2977,40 and More
Dar es Salaam,Dar es Salaam CC,Pugu,MAGNUS,S.3621,S3627,Non-Government,-6.315299,35.507813,14,11,18,14,10,18,8,9,0,0,0,0,50,52,6,1,5,1,15,17,12,9,9,2.9504,4,6,203,422,Less than 40
Dar es Salaam,Dar es Salaam CC,Pugu,PUGU,S.28,S0147,Government,-6.8965294,39.155038,79,0,179,0,127,0,144,0,215,0,224,0,968,0,28,45,28,45,13,13,114,113,113,2.9968,4,4,518,359,40 and More
Dar es Salaam,Dar es Salaam CC,Pugu,ROSEHILL,S.3827,S3839,Non-Government,-6.8868931,39.1333852,1,1,3,2,1,3,7,3,0,0,0,0,12,9,5,1,4,1,4,4,17,1,1,2.6,4,8,114,3725,Less than 40
Dar es Salaam,Dar es Salaam CC,Pugu Station,AARON HARRIS,S.2389,S2332,Non-Government,-6.8930556,39.1197222,15,22,13,17,24,19,8,8,0,0,0,0,60,66,7,3,7,3,13,13,18,18,18,3.1319,5,4,257,138,Less than 40
Dar es Salaam,Dar es Salaam CC,Pugu Station,MAIN GREENHILL,S.4312,S2846,Non-Government,-6.5318361,39.7714888,25,34,40,33,32,34,39,27,0,0,0,0,136,128,13,4,11,4,16,18,73,73,73,3.0141,5,5,527,504,40 and More
Dar es Salaam,Dar es Salaam CC,Pugu Station,PUGU STATION,S.2214,S1947,Government,-6.8900432,39.1179388,257,249,375,388,228,352,282,272,0,0,0,0,1142,1261,15,21,15,21,67,67,319,303,198,4.329,8,8,3899,3680,40 and More
Dar es Salaam,Dar es Salaam CC,Segerea,AMBASSADOR,S.1152,S1342,Non-Government,-6.8394,39.2194,13,15,11,5,2,2,0,6,0,0,0,0,26,28,7,1,7,1,7,7,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Dar es Salaam,Dar es Salaam CC,Segerea,MADIBA,s.1826,S1705,Non-Government,-6.838267,39.2141284,11,12,16,14,4,7,8,11,0,0,0,0,39,44,12,2,12,2,6,6,11,10,10,3.3853,5,0,342,0,Less than 40
Dar es Salaam,Dar es Salaam CC,Segerea,MIGOMBANI,S.3264,S2765,Government,-6.843608,39.1841574,72,108,155,257,170,198,77,78,0,0,0,0,474,641,14,26,14,26,28,28,371,365,337,3.8521,6,6,2101,2205,40 and More
Dar es Salaam,Dar es Salaam CC,Segerea,ST. MAXIMILLIAN,S.4711,S5124,Non-Government,-6.8453471,39.1787513,53,27,60,15,35,6,40,13,0,0,0,0,188,61,8,5,8,5,19,19,18,18,18,1.6085,2,1,5,3,Less than 40
Dar es Salaam,Dar es Salaam CC,Segerea,TUSIIME,S.2561,S2499,Non-Government,-7.478676,37.85156,57,41,92,51,93,56,80,62,71,58,103,62,496,330,59,12,51,9,12,14,178,178,178,2.5354,4,4,330,294,40 and More
Dar es Salaam,Dar es Salaam CC,Segerea,UGOMBOLWA,S.3253,S2754,Government,-6.8294735,39.1883949,30,29,189,208,145,200,63,136,0,0,0,0,427,573,6,24,6,24,33,33,166,165,145,3.9238,6,5,2443,579,40 and More
Dar es Salaam,Dar es Salaam CC,Tabata,ALFAROUQ,S.687,S0182,Non-Government,-6.82868241,39.2234673,50,0,87,0,40,0,36,0,35,0,40,0,288,0,21,0,21,0,14,14,31,31,30,3.1674,5,5,269,194,Less than 40
Dar es Salaam,Dar es Salaam CC,Tabata,CHRIST THE KING,S.4173,S4262,Non-Government,-6.8269587,39.216713,24,36,28,30,20,14,23,13,0,0,0,0,95,93,6,8,6,8,13,13,42,42,42,2.9598,4,4,504,338,40 and More
Dar es Salaam,Dar es Salaam CC,Tabata,KENTON TABATA,S.1919,S2046,Non-Government,-6.8382673,39.2141284,21,21,14,15,10,10,31,25,0,0,0,0,76,71,9,3,8,3,12,13,62,59,50,3.9181,6,6,2415,1087,40 and More
Dar es Salaam,Dar es Salaam CC,Tabata,ZAWADI,S.3254,S2755,Government,-6.826702,39.2299191,209,186,88,80,180,189,155,138,0,0,0,0,632,593,5,31,5,31,34,34,368,355,215,4.2749,7,7,3787,2587,40 and More
Dar es Salaam,Dar es Salaam CC,Ukonga,MARKAZ ISLAMIC,S.4204,S4224,Non-Government,-6.8884087,39.1594196,17,23,18,25,23,19,15,28,0,0,0,0,73,95,13,3,13,3,11,11,27,27,27,2.9007,4,5,189,228,Less than 40
Dar es Salaam,Dar es Salaam CC,Upanga Magharibi,AL-MADRASATUS SAIFIYA TUL BURHANIYAH,S.1052,S1002,Non-Government,-6.807083,39.27699,13,13,14,19,10,12,13,14,0,0,0,0,50,58,8,2,6,2,11,14,20,19,19,2.2865,3,4,55,103,Less than 40
Dar es Salaam,Dar es Salaam CC,Upanga Magharibi,AZANIA,S.8,S0101,Government,-6.889958,39.889958,143,0,312,0,253,0,303,0,215,0,160,0,1386,0,33,34,33,34,21,21,236,235,232,2.1656,3,4,164,392,40 and More
Dar es Salaam,Dar es Salaam CC,Upanga Magharibi,JANGWANI,S.33,S0204,Government,-6.8099759,39.2750446,0,187,0,299,0,242,0,222,0,160,0,125,0,1235,24,41,24,41,19,19,236,228,227,2.3458,3,3,236,178,40 and More
Dar es Salaam,Dar es Salaam CC,Upanga Magharibi,TAMBAZA,S.10,S0347,Government,-6.8008667,39.2775667,0,0,0,0,0,0,0,0,173,222,204,184,377,406,24,30,24,30,15,15,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Dar es Salaam,Dar es Salaam CC,Upanga Mashariki,AGAKHAN MZIZIMA,S.97,S0335,Non-Government,-6.8124133,39.2782016,25,12,27,15,22,15,18,19,10,4,15,15,117,80,15,4,15,4,10,10,32,32,30,3.31,5,5,317,204,Less than 40
Dar es Salaam,Dar es Salaam CC,Upanga Mashariki,SHAABAN ROBERT,S.62,S0342,Non-Government,-6.8222921,39.269661,85,63,78,52,86,56,78,45,36,26,34,33,397,275,36,6,36,6,16,16,96,95,95,2.6246,4,4,364,426,40 and More
Dar es Salaam,Dar es Salaam CC,Upanga Mashariki,ZANAKI,S.11,S0222,Government,-6.8110783,39.278963,0,127,0,170,0,173,0,199,0,192,0,179,0,1040,19,39,19,39,18,18,144,143,136,2.4682,3,4,291,351,40 and More
Dar es Salaam,Dar es Salaam CC,Vingunguti,VINGUNGUTI,S.3255,S2756,Government,-6.849105,39.2236667,295,253,186,185,132,141,109,110,0,0,0,0,722,689,13,19,13,19,44,44,291,286,204,4.0867,7,7,3184,3447,40 and More
Dar es Salaam,Dar es Salaam CC,Zingiziwa,CHANIKA,S.2209,S3990,Government,-6.9985082,39.0825974,206,204,181,193,147,182,186,189,0,0,0,0,720,768,10,22,10,22,47,47,291,279,157,4.4259,8,7,4009,2584,40 and More
Dar es Salaam,Dar es Salaam CC,Zingiziwa,FURAHA,S.3262,S2763,Government,-6.9873829,39.0845862,198,203,176,229,146,179,166,198,0,0,0,0,686,809,11,19,11,19,50,50,262,234,143,4.4216,8,8,4006,3636,40 and More
Dar es Salaam,Dar es Salaam CC,Zingiziwa,ZINGIZIWA,S.3279,S2779,Government,-6.047265,39.08820833,187,180,197,260,168,177,124,200,0,0,0,0,676,817,28,16,28,16,34,34,277,272,182,4.3077,8,7,3862,3481,40 and More
Dodoma,Dodoma CC,Chamwino,CHINANGALI,S.1952,S2032,Government,-6.14128,35.7374101,162,185,120,174,130,140,122,165,0,0,0,0,534,664,19,33,19,33,23,23,239,238,215,3.6373,6,6,1282,2152,40 and More
Dodoma,Dodoma CC,Chamwino,HIJRA SEMINARY,S.538,S0739,Non-Government,-7.201,37.4532,10,15,16,23,50,68,33,31,0,0,0,0,109,137,14,2,14,2,15,15,62,40,40,2.8207,4,5,437,193,40 and More
Dodoma,Dodoma CC,Chang'ombe,LUKUNDO,S.3376,S2735,Government,-6.1364763,35.7268761,214,241,117,175,135,201,99,133,0,0,0,0,565,750,15,39,15,39,24,24,216,213,210,3.5858,6,6,1146,1235,40 and More
Dodoma,Dodoma CC,Chigongwe,CHIGONGWE,S.4759,S5441,Government,-6.0640615,35.5520906,45,50,24,23,33,32,13,26,0,0,0,0,115,131,14,8,14,8,11,11,29,26,22,4.0938,7,6,738,626,Less than 40
Dodoma,Dodoma CC,Chihanga,CHIHANGA,S.2516,S2898,Government,-5.9167,35.8333,122,104,61,51,67,58,55,63,0,0,0,0,305,276,14,3,14,3,34,34,62,62,55,3.9625,6,7,2631,3008,40 and More
Dodoma,Dodoma CC,Dodoma Makulu,DODOMA MAKULU,S.4909,S5427,Non-Government,-6.192455,40.7859,1,2,3,6,5,1,7,16,0,0,0,0,16,25,7,2,7,2,5,5,22,13,13,3.2712,5,5,302,320,Less than 40
Dodoma,Dodoma CC,Dodoma Makulu,KISASA,S.1953,S2031,Government,-6.175649,35.792663,98,112,93,111,109,130,76,106,0,0,0,0,376,459,12,36,12,36,17,17,181,180,169,3.6001,6,6,1185,1723,40 and More
Dodoma,Dodoma CC,Dodoma Makulu,MARIA DE MATTIAS,S.4195,S4207,Non-Government,-6.151221,35.8094222,0,108,0,104,0,92,0,108,0,30,0,30,0,472,25,5,25,5,16,16,121,121,121,1.9595,2,3,117,134,40 and More
Dodoma,Dodoma CC,Hazina,HAZINA,S.2510,S2892,Government,-6.19518,35.74354,90,95,80,92,67,95,69,65,0,0,0,0,306,347,19,33,19,33,13,13,121,116,104,3.9529,6,6,2583,2510,40 and More
Dodoma,Dodoma CC,Hazina,HURUMA GIRLS,S.981,S0256,Non-Government,-6.183596,35.738041,0,83,0,111,0,77,0,66,0,44,0,46,0,427,24,3,24,3,16,16,77,77,77,1.6615,2,2,58,44,40 and More
Dodoma,Dodoma CC,Hombolo Bwawani,HOMBOLO,S.783,S0964,Government,-5.9415806,35.9701505,175,153,133,90,111,149,67,83,77,0,78,0,641,475,18,7,18,7,45,45,133,123,112,3.7341,6,6,1616,1875,40 and More
Dodoma,Dodoma CC,Ihumwa,DODOMA BOYS,S.5645,S6457,Non-Government,-6.141312,35.91244,20,0,3,0,2,0,0,0,0,0,0,0,25,0,6,0,6,0,4,4,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Dodoma,Dodoma CC,Ihumwa,IHUMWA,S.2514,S2896,Government,-6.155945,35.900842,121,127,98,131,97,158,105,98,0,0,0,0,421,514,21,25,21,25,20,20,156,153,125,3.9232,6,6,2441,2467,40 and More
Dodoma,Dodoma CC,Ihumwa,ST. PETER CLAVER,S.4510,S4827,Non-Government,-6.15646,35.85194,123,41,142,54,110,58,104,38,104,58,111,57,694,306,43,14,43,14,18,18,155,155,155,2.2499,3,3,203,232,40 and More
Dodoma,Dodoma CC,Ipagala,MAKOLE,S.2512,S2894,Government,-6.156278,35.781171,187,201,138,187,146,181,113,129,0,0,0,0,584,698,19,34,19,34,24,24,178,173,161,3.7279,6,6,1587,1254,40 and More
Dodoma,Dodoma CC,Ipagala,MERRIWA,S.1107,S1261,Non-Government,-6.4167747,35.7037899,10,14,21,12,24,25,16,17,27,35,16,23,114,126,16,2,16,2,13,13,53,51,51,3.2714,5,6,695,1538,40 and More
Dodoma,Dodoma CC,Ipala,IPALA,S.2517,S2899,Government,-6.0786033,35.9446283,66,60,66,78,41,45,38,48,0,0,0,0,211,231,13,3,13,3,28,28,46,46,45,3.8579,6,6,2125,2067,40 and More
Dodoma,Dodoma CC,Iyumbu,IYUMBU,S.5335,S5971,Government,-6.1618306,35.8864314,41,37,19,30,21,26,23,39,0,0,0,0,104,132,7,15,7,15,11,11,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
