geo_id,year,water,internet,electricity,library,cafeteria
PHL-001174,2015,1,1,1,,
PHL-001174,2016,1,1,1,,
PHL-001174,2017,1,1,1,,
PHL-001175,2015,1,1,1,,
PHL-001175,2016,1,1,1,,
PHL-001175,2017,1,1,1,,
PHL-001176,2015,1,1,1,,
PHL-001176,2016,1,1,1,,
PHL-001176,2017,1,1,1,,
PHL-001177,2015,1,0,1,,
PHL-001177,2016,1,0,1,,
PHL-001177,2017,1,0,1,,
PHL-001178,2015,1,1,1,,
PHL-001178,2016,1,1,1,,
PHL-001178,2017,1,1,1,,
PHL-001179,2015,1,0,1,,
PHL-001179,2016,1,0,1,,
PHL-001179,2017,1,0,1,,
PHL-001180,2015,1,0,1,,
PHL-001180,2016,1,0,1,,
PHL-001180,2017,1,1,1,,
PHL-001181,2015,1,0,1,,
PHL-001181,2016,0,0,1,,
PHL-001181,2017,1,1,1,,
PHL-001182,2015,1,0,1,,
PHL-001182,2016,1,0,1,,
PHL-001182,2017,1,0,1,,
PHL-001183,2015,1,1,1,,
PHL-001183,2016,1,1,1,,
PHL-001183,2017,1,1,1,,
PHL-001184,2015,1,1,1,,
PHL-001184,2016,0,1,1,,
PHL-001184,2017,1,1,1,,
PHL-001185,2015,1,1,1,,
PHL-001185,2016,1,1,1,,
PHL-001185,2017,0,1,1,,
PHL-001186,2015,1,0,1,,
PHL-001186,2016,1,0,1,,
PHL-001186,2017,1,1,1,,
PHL-001187,2015,1,0,1,,
PHL-001187,2016,1,0,1,,
PHL-001187,2017,1,0,1,,
PHL-001188,2015,1,0,1,,
PHL-001188,2016,0,0,1,,
PHL-001188,2017,1,1,1,,
PHL-001189,2015,1,0,1,,
PHL-001189,2016,1,0,1,,
PHL-001189,2017,1,1,1,,
PHL-001190,2015,1,0,1,,
PHL-001190,2016,1,0,1,,
PHL-001190,2017,1,1,1,,
PHL-001191,2015,1,1,1,,
PHL-001191,2016,1,1,1,,
PHL-001191,2017,1,1,1,,
PHL-001192,2015,1,0,1,,
PHL-001192,2016,1,0,1,,
PHL-001192,2017,1,1,1,,
PHL-001193,2015,1,0,1,,
PHL-001193,2016,1,0,1,,
PHL-001193,2017,1,0,1,,
PHL-001194,2015,1,0,1,,
PHL-001194,2016,1,0,1,,
PHL-001194,2017,1,1,1,,
PHL-001195,2015,1,1,1,,
PHL-001195,2016,1,1,1,,
PHL-001195,2017,1,1,1,,
PHL-001196,2015,1,0,1,,
PHL-001196,2016,1,0,1,,
PHL-001196,2017,1,0,1,,
PHL-001197,2015,1,0,1,,
PHL-001197,2016,1,0,1,,
PHL-001197,2017,1,0,1,,
PHL-001198,2015,1,0,1,,
PHL-001198,2016,1,0,1,,
PHL-001198,2017,1,1,1,,
PHL-001199,2015,1,1,1,,
PHL-001199,2016,1,1,1,,
PHL-001199,2017,1,1,1,,
PHL-001200,2015,1,0,1,,
PHL-001200,2016,1,0,1,,
PHL-001200,2017,1,0,1,,
PHL-001201,2015,1,0,1,,
PHL-001201,2016,1,0,1,,
PHL-001201,2017,1,1,1,,
PHL-001202,2015,1,1,1,,
PHL-001202,2016,1,1,1,,
PHL-001202,2017,1,1,1,,
PHL-001203,2015,1,1,1,,
PHL-001203,2016,1,1,1,,
PHL-001203,2017,1,1,1,,
PHL-001204,2015,1,0,1,,
PHL-001204,2016,1,0,1,,
PHL-001204,2017,1,0,1,,
PHL-001205,2015,0,0,1,,
PHL-001205,2016,1,0,1,,
PHL-001205,2017,1,1,1,,
PHL-001206,2015,1,0,1,,
PHL-001206,2016,1,0,1,,
PHL-001206,2017,1,0,1,,
PHL-001207,2015,1,0,1,,
PHL-001207,2016,1,0,1,,
PHL-001207,2017,1,0,0,,
PHL-001208,2015,1,0,1,,
PHL-001208,2016,1,0,1,,
PHL-001208,2017,1,0,1,,
PHL-001209,2015,1,0,1,,
PHL-001209,2016,1,0,1,,
PHL-001209,2017,1,1,1,,
PHL-001210,2015,1,1,1,,
PHL-001210,2016,1,1,1,,
PHL-001211,2015,1,1,1,,
PHL-001211,2016,1,1,1,,
PHL-001211,2017,1,0,1,,
PHL-001212,2015,1,1,1,,
PHL-001212,2016,1,1,1,,
PHL-001212,2017,1,1,1,,
PHL-001213,2015,1,1,1,,
PHL-001213,2016,1,1,1,,
PHL-001213,2017,1,1,1,,
PHL-001214,2015,1,1,1,,
PHL-001214,2016,1,1,1,,
PHL-001214,2017,1,0,1,,
PHL-001215,2015,1,1,1,,
PHL-001215,2016,1,1,1,,
PHL-001216,2015,1,1,1,,
PHL-001216,2016,1,1,1,,
PHL-001216,2017,1,1,1,,
PHL-001217,2015,1,0,1,,
PHL-001217,2016,1,0,1,,
PHL-001217,2017,1,1,1,,
PHL-001218,2015,1,1,1,,
PHL-001218,2016,1,1,1,,
PHL-001218,2017,1,1,1,,
PHL-001219,2015,1,0,1,,
PHL-001219,2016,0,0,1,,
PHL-001219,2017,1,1,1,,
PHL-001220,2015,1,0,1,,
PHL-001220,2016,1,0,1,,
PHL-001220,2017,1,0,1,,
PHL-001221,2015,1,1,1,,
PHL-001221,2016,1,1,1,,
PHL-001221,2017,1,1,1,,
PHL-001222,2015,1,0,1,,
PHL-001222,2016,1,0,1,,
PHL-001222,2017,1,0,1,,
PHL-001223,2015,1,0,1,,
PHL-001223,2016,1,0,1,,
PHL-001223,2017,1,1,1,,
PHL-001224,2015,1,0,1,,
PHL-001224,2016,1,0,1,,
PHL-001224,2017,1,1,1,,
PHL-001225,2015,1,0,1,,
PHL-001225,2016,1,0,1,,
PHL-001225,2017,1,0,1,,
PHL-001226,2015,1,1,1,,
PHL-001226,2016,1,1,1,,
PHL-001226,2017,1,1,1,,
PHL-001227,2015,1,0,1,,
PHL-001227,2016,1,0,1,,
PHL-001227,2017,1,0,1,,
PHL-001228,2015,1,0,1,,
PHL-001228,2016,1,0,1,,
PHL-001228,2017,1,0,1,,
PHL-001229,2015,1,0,1,,
PHL-001229,2016,1,0,1,,
PHL-001229,2017,1,0,1,,
PHL-001230,2015,1,1,1,,
PHL-001230,2016,1,1,1,,
PHL-001230,2017,1,1,1,,
PHL-001231,2015,0,0,1,,
PHL-001231,2016,1,0,1,,
PHL-001231,2017,1,0,1,,
PHL-001232,2015,1,0,1,,
PHL-001232,2016,1,0,1,,
PHL-001232,2017,1,1,1,,
PHL-001233,2015,1,0,1,,
PHL-001233,2016,1,0,1,,
PHL-001233,2017,1,0,1,,
PHL-001234,2015,1,1,1,,
PHL-001234,2016,1,1,1,,
PHL-001234,2017,1,1,1,,
PHL-001235,2015,1,0,1,,
PHL-001235,2016,1,0,1,,
PHL-001235,2017,1,1,1,,
PHL-001236,2015,1,1,1,,
PHL-001236,2016,1,1,1,,
PHL-001236,2017,1,1,1,,
PHL-001237,2015,1,0,1,,
PHL-001237,2016,1,0,1,,
PHL-001237,2017,1,0,1,,
PHL-001238,2015,1,0,1,,
PHL-001238,2016,1,0,1,,
PHL-001238,2017,1,1,1,,
PHL-001239,2015,1,0,1,,
PHL-001239,2016,1,0,1,,
PHL-001239,2017,1,1,1,,
PHL-001240,2015,1,1,1,,
PHL-001240,2016,1,1,1,,
PHL-001240,2017,1,1,1,,
PHL-001241,2015,1,0,1,,
PHL-001241,2016,1,0,1,,
PHL-001241,2017,1,1,1,,
PHL-001242,2015,1,1,1,,
PHL-001242,2016,1,1,1,,
PHL-001242,2017,1,0,1,,
PHL-001243,2015,1,0,1,,
PHL-001243,2016,1,0,1,,
PHL-001243,2017,1,1,1,,
PHL-001244,2015,1,0,1,,
PHL-001244,2016,1,0,1,,
PHL-001244,2017,1,0,1,,
PHL-001245,2015,1,0,1,,
PHL-001245,2016,1,0,1,,
PHL-001245,2017,1,0,1,,
PHL-001246,2015,1,0,1,,
PHL-001246,2016,1,0,1,,
PHL-001246,2017,1,0,0,,
PHL-001247,2015,1,1,1,,
PHL-001247,2016,1,1,1,,
PHL-001247,2017,0,1,1,,
PHL-001248,2015,1,0,1,,
PHL-001248,2016,1,0,1,,
PHL-001248,2017,1,0,1,,
PHL-001249,2015,1,0,1,,
PHL-001249,2016,0,0,1,,
PHL-001249,2017,0,1,1,,
PHL-001250,2015,1,1,1,,
PHL-001250,2016,1,1,1,,
PHL-001250,2017,1,1,1,,
PHL-001251,2015,1,1,1,,
PHL-001251,2016,1,1,1,,
PHL-001251,2017,1,0,1,,
PHL-001252,2015,1,0,1,,
PHL-001252,2016,1,0,1,,
PHL-001252,2017,1,0,1,,
PHL-001253,2015,1,1,1,,
PHL-001253,2016,1,1,1,,
PHL-001253,2017,1,1,1,,
PHL-001254,2015,1,0,1,,
PHL-001254,2016,1,0,1,,
PHL-001254,2017,1,0,1,,
PHL-001255,2015,1,0,1,,
PHL-001255,2016,1,0,1,,
PHL-001255,2017,1,1,1,,
PHL-001256,2015,1,0,1,,
PHL-001256,2016,1,0,1,,
PHL-001256,2017,1,0,1,,
PHL-001257,2015,1,1,1,,
PHL-001257,2016,1,1,1,,
PHL-001257,2017,1,1,1,,
PHL-001258,2015,1,0,1,,
PHL-001258,2016,0,0,1,,
PHL-001258,2017,0,0,1,,
PHL-001259,2015,1,0,1,,
PHL-001259,2016,1,0,1,,
PHL-001259,2017,1,0,1,,
PHL-001260,2015,1,0,1,,
PHL-001260,2016,1,0,1,,
PHL-001260,2017,1,1,1,,
PHL-001261,2015,1,1,1,,
PHL-001261,2016,0,1,1,,
PHL-001261,2017,1,1,1,,
PHL-001262,2015,1,1,1,,
PHL-001262,2016,1,1,1,,
PHL-001262,2017,1,1,1,,
PHL-001263,2015,1,0,1,,
PHL-001263,2016,1,0,1,,
PHL-001263,2017,1,0,1,,
PHL-001264,2015,1,1,1,,
PHL-001264,2016,1,1,1,,
PHL-001264,2017,1,1,1,,
PHL-001265,2015,1,0,1,,
PHL-001265,2016,1,0,1,,
PHL-001265,2017,1,0,1,,
PHL-001266,2015,1,1,1,,
PHL-001266,2016,1,1,1,,
PHL-001266,2017,1,1,1,,
PHL-001267,2015,1,0,1,,
PHL-001267,2016,1,0,1,,
PHL-001267,2017,0,1,0,,
PHL-001268,2015,1,1,1,,
PHL-001268,2016,0,1,1,,
PHL-001268,2017,1,0,1,,
PHL-001269,2015,1,1,1,,
PHL-001269,2016,1,1,1,,
PHL-001269,2017,1,0,1,,
PHL-001270,2015,1,1,1,,
PHL-001270,2016,1,1,1,,
PHL-001270,2017,1,1,1,,
PHL-001271,2015,1,0,1,,
PHL-001271,2016,1,0,1,,
PHL-001271,2017,1,0,1,,
PHL-001272,2015,1,0,1,,
PHL-001272,2016,1,0,1,,
PHL-001272,2017,1,0,1,,
PHL-001273,2015,1,1,1,,
PHL-001273,2016,1,1,1,,
PHL-001273,2017,1,0,1,,
PHL-001274,2015,1,0,1,,
PHL-001274,2016,1,0,1,,
PHL-001274,2017,1,1,1,,
PHL-001275,2015,1,0,1,,
PHL-001275,2016,1,0,1,,
PHL-001275,2017,1,1,1,,
PHL-001276,2015,1,0,1,,
PHL-001276,2016,1,0,1,,
PHL-001276,2017,1,1,1,,
PHL-001277,2015,1,1,1,,
PHL-001277,2016,1,1,1,,
PHL-001277,2017,1,1,1,,
PHL-001278,2015,1,0,1,,
PHL-001278,2016,1,0,1,,
PHL-001278,2017,1,0,1,,
PHL-001279,2015,1,0,0,,
PHL-001279,2016,1,0,0,,
PHL-001279,2017,1,0,1,,
PHL-001280,2015,1,1,1,,
PHL-001280,2016,1,1,1,,
PHL-001280,2017,1,1,1,,
PHL-001281,2015,1,0,1,,
PHL-001281,2016,1,0,1,,
PHL-001281,2017,1,0,1,,
PHL-001282,2015,1,0,1,,
PHL-001282,2016,1,0,1,,
PHL-001282,2017,1,1,1,,
PHL-001283,2015,1,0,1,,
PHL-001283,2016,1,0,1,,
PHL-001283,2017,1,1,1,,
PHL-001284,2015,1,1,1,,
PHL-001284,2016,1,1,1,,
PHL-001284,2017,1,1,1,,
PHL-001285,2015,1,1,1,,
PHL-001285,2016,1,1,1,,
PHL-001286,2015,1,0,1,,
PHL-001286,2016,0,0,1,,
PHL-001286,2017,0,0,1,,
PHL-001287,2015,1,1,1,,
PHL-001287,2016,1,1,1,,
PHL-001287,2017,1,0,1,,
PHL-001288,2015,1,0,1,,
PHL-001288,2016,1,0,1,,
PHL-001288,2017,1,1,1,,
PHL-001289,2015,1,0,1,,
PHL-001289,2016,1,0,1,,
PHL-001289,2017,1,0,1,,
PHL-001290,2015,1,0,1,,
PHL-001290,2016,1,0,1,,
PHL-001290,2017,1,1,1,,
PHL-001291,2015,1,0,1,,
PHL-001291,2016,1,0,1,,
PHL-001291,2017,1,0,1,,
PHL-001292,2015,1,0,1,,
PHL-001292,2016,1,0,1,,
PHL-001292,2017,1,0,1,,
PHL-001293,2015,1,0,1,,
PHL-001293,2016,1,0,1,,
PHL-001293,2017,1,0,1,,
PHL-001294,2015,1,0,1,,
PHL-001294,2016,1,0,1,,
PHL-001294,2017,1,1,1,,
PHL-001295,2015,1,1,1,,
PHL-001295,2016,1,1,1,,
PHL-001295,2017,1,0,1,,
PHL-001296,2015,1,1,1,,
PHL-001296,2016,1,1,1,,
PHL-001296,2017,1,1,1,,
PHL-001297,2015,1,0,1,,
PHL-001297,2016,1,0,1,,
PHL-001297,2017,1,1,1,,
PHL-001298,2015,1,0,1,,
PHL-001298,2016,1,0,1,,
PHL-001298,2017,1,1,1,,
PHL-001299,2015,1,0,1,,
PHL-001299,2016,1,0,1,,
PHL-001299,2017,1,1,1,,
PHL-001300,2015,1,0,1,,
PHL-001300,2016,1,0,1,,
PHL-001300,2017,1,1,1,,
PHL-001301,2015,1,0,1,,
PHL-001301,2016,1,0,1,,
PHL-001301,2017,1,0,1,,
PHL-001302,2015,1,1,1,,
PHL-001302,2016,1,1,1,,
PHL-001302,2017,1,1,1,,
PHL-001303,2015,1,1,1,,
PHL-001303,2016,1,1,1,,
PHL-001303,2017,1,1,1,,
PHL-001304,2015,1,1,1,,
PHL-001304,2016,1,1,1,,
PHL-001304,2017,1,1,1,,
PHL-001305,2015,0,0,1,,
PHL-001305,2016,1,0,1,,
PHL-001305,2017,0,1,1,,
PHL-001306,2015,1,1,1,,
PHL-001306,2016,1,1,1,,
PHL-001306,2017,1,1,1,,
PHL-001307,2015,1,0,1,,
PHL-001307,2016,1,0,1,,
PHL-001307,2017,1,0,1,,
PHL-001308,2015,1,0,1,,
PHL-001308,2016,1,0,1,,
PHL-001308,2017,1,0,1,,
PHL-001309,2015,1,1,1,,
PHL-001309,2016,1,1,1,,
PHL-001309,2017,1,1,1,,
PHL-001310,2015,1,0,1,,
PHL-001310,2016,1,0,1,,
PHL-001310,2017,1,0,1,,
PHL-001311,2015,1,1,1,,
PHL-001311,2016,1,1,1,,
PHL-001311,2017,1,0,1,,
PHL-001312,2015,1,0,1,,
PHL-001312,2016,1,0,1,,
PHL-001312,2017,1,0,1,,
PHL-001313,2015,1,0,1,,
PHL-001313,2016,1,0,1,,
PHL-001313,2017,1,0,1,,
PHL-001314,2015,1,0,1,,
PHL-001314,2016,1,0,1,,
PHL-001314,2017,1,1,1,,
PHL-001315,2015,1,0,1,,
PHL-001315,2016,1,0,1,,
PHL-001315,2017,1,1,1,,
PHL-001316,2015,1,0,1,,
PHL-001316,2016,1,0,1,,
PHL-001316,2017,1,1,1,,
PHL-001317,2015,1,1,1,,
PHL-001317,2016,1,1,1,,
PHL-001317,2017,1,1,1,,
PHL-001318,2015,1,0,1,,
PHL-001318,2016,0,0,1,,
PHL-001318,2017,1,0,1,,
PHL-001319,2015,1,0,1,,
PHL-001319,2016,1,0,1,,
PHL-001319,2017,1,0,1,,
PHL-001320,2015,1,1,1,,
PHL-001320,2016,1,1,1,,
PHL-001320,2017,1,0,1,,
PHL-001321,2015,1,0,1,,
PHL-001321,2016,1,0,1,,
PHL-001321,2017,1,0,1,,
PHL-001322,2015,1,1,1,,
PHL-001322,2016,1,1,1,,
PHL-001322,2017,1,0,1,,
PHL-001323,2015,1,1,1,,
PHL-001323,2016,1,1,1,,
PHL-001323,2017,1,0,1,,
PHL-001324,2015,1,0,1,,
PHL-001324,2016,1,0,1,,
PHL-001324,2017,1,0,1,,
PHL-001325,2015,1,1,1,,
PHL-001325,2016,1,1,1,,
PHL-001325,2017,1,1,1,,
PHL-001326,2015,1,1,1,,
PHL-001326,2016,1,1,1,,
PHL-001326,2017,1,1,1,,
PHL-001327,2015,1,0,1,,
PHL-001327,2016,1,0,1,,
PHL-001327,2017,1,1,1,,
PHL-001328,2015,1,0,1,,
PHL-001328,2016,1,0,1,,
PHL-001328,2017,1,0,1,,
PHL-001329,2015,1,0,1,,
PHL-001329,2016,1,0,1,,
PHL-001329,2017,1,1,1,,
PHL-001330,2015,1,0,1,,
PHL-001330,2016,1,0,1,,
PHL-001330,2017,1,0,1,,
PHL-001331,2015,1,0,1,,
PHL-001331,2016,1,0,1,,
PHL-001331,2017,1,1,1,,
PHL-001332,2015,1,0,1,,
PHL-001332,2016,0,0,1,,
PHL-001333,2015,1,0,1,,
PHL-001333,2016,1,0,1,,
PHL-001333,2017,1,1,1,,
PHL-001334,2015,1,0,1,,
PHL-001334,2016,1,0,1,,
PHL-001334,2017,1,0,1,,
PHL-001335,2015,1,1,1,,
PHL-001335,2016,1,1,1,,
PHL-001335,2017,1,0,1,,
PHL-001336,2015,1,0,1,,
PHL-001336,2016,1,0,1,,
PHL-001336,2017,1,0,1,,
PHL-001337,2015,1,1,1,,
PHL-001337,2016,1,1,1,,
PHL-001337,2017,1,1,1,,
PHL-001338,2015,1,0,1,,
PHL-001338,2016,1,0,1,,
PHL-001338,2017,1,0,1,,
PHL-001339,2015,1,0,1,,
PHL-001339,2016,1,0,1,,
PHL-001339,2017,1,0,1,,
PHL-001340,2015,1,1,1,,
PHL-001340,2016,1,1,1,,
PHL-001340,2017,1,1,1,,
PHL-001341,2015,1,1,1,,
PHL-001341,2016,1,1,1,,
PHL-001341,2017,1,1,1,,
PHL-001342,2015,1,0,1,,
PHL-001342,2016,1,0,1,,
PHL-001342,2017,1,0,1,,
PHL-001343,2015,1,0,1,,
PHL-001343,2016,1,0,1,,
PHL-001343,2017,1,0,1,,
PHL-001344,2015,1,0,1,,
PHL-001344,2016,1,0,1,,
PHL-001344,2017,1,1,1,,
PHL-001345,2015,1,0,1,,
PHL-001345,2016,1,0,1,,
PHL-001345,2017,1,1,1,,
PHL-001346,2015,1,0,1,,
PHL-001346,2016,1,0,1,,
PHL-001346,2017,1,1,1,,
PHL-001347,2015,1,0,1,,
PHL-001347,2016,1,0,1,,
PHL-001347,2017,1,0,1,,
PHL-001348,2015,1,0,1,,
PHL-001348,2016,1,0,1,,
PHL-001348,2017,1,0,1,,
PHL-001349,2015,1,0,1,,
PHL-001349,2016,1,0,1,,
PHL-001349,2017,1,1,1,,
PHL-001350,2015,1,0,1,,
PHL-001350,2016,1,0,1,,
PHL-001350,2017,1,0,1,,
PHL-001351,2015,1,0,1,,
PHL-001351,2016,1,0,1,,
PHL-001351,2017,1,0,1,,
PHL-001352,2015,1,0,1,,
PHL-001352,2016,1,0,1,,
PHL-001352,2017,1,1,1,,
PHL-001353,2015,1,0,1,,
PHL-001353,2016,1,0,1,,
PHL-001353,2017,1,0,1,,
PHL-001354,2015,1,0,1,,
PHL-001354,2016,1,0,1,,
PHL-001354,2017,1,1,1,,
PHL-001355,2015,1,0,1,,
PHL-001355,2016,1,0,1,,
PHL-001355,2017,1,1,1,,
PHL-001356,2015,1,0,1,,
PHL-001356,2016,1,0,1,,
PHL-001356,2017,1,1,1,,
PHL-001357,2015,1,0,1,,
PHL-001357,2016,1,0,1,,
PHL-001357,2017,1,0,1,,
PHL-001358,2015,1,1,1,,
PHL-001358,2016,1,1,1,,
PHL-001358,2017,1,1,1,,
PHL-001359,2015,1,1,1,,
PHL-001359,2016,1,1,1,,
PHL-001359,2017,1,0,1,,
PHL-001360,2015,1,0,1,,
PHL-001360,2016,0,0,1,,
PHL-001360,2017,1,0,1,,
PHL-001361,2015,1,0,1,,
PHL-001361,2016,1,0,1,,
PHL-001361,2017,1,0,1,,
PHL-001362,2015,1,0,1,,
PHL-001362,2016,1,0,1,,
PHL-001362,2017,1,1,1,,
PHL-001363,2015,1,1,1,,
PHL-001363,2016,1,1,1,,
PHL-001363,2017,1,0,1,,
PHL-001364,2015,1,0,1,,
PHL-001364,2016,1,0,1,,
PHL-001364,2017,1,1,1,,
PHL-001365,2015,1,1,1,,
PHL-001365,2016,1,1,1,,
PHL-001365,2017,1,1,1,,
PHL-001366,2015,1,0,1,,
PHL-001366,2016,1,0,1,,
PHL-001366,2017,1,0,1,,
PHL-001367,2015,1,0,1,,
PHL-001367,2016,1,0,1,,
PHL-001367,2017,1,1,1,,
PHL-001368,2015,1,0,1,,
PHL-001368,2016,1,0,1,,
PHL-001368,2017,1,1,1,,
PHL-001369,2015,1,1,1,,
PHL-001369,2016,1,1,1,,
PHL-001369,2017,1,1,1,,
PHL-001370,2015,1,0,1,,
PHL-001370,2016,1,0,1,,
PHL-001370,2017,1,0,1,,
PHL-001371,2015,1,0,1,,
PHL-001371,2016,1,0,1,,
PHL-001371,2017,1,1,1,,
PHL-001372,2015,1,1,1,,
PHL-001372,2016,1,1,1,,
PHL-001372,2017,1,0,1,,
PHL-001373,2015,1,1,1,,
PHL-001373,2016,1,1,1,,
PHL-001373,2017,1,1,1,,
PHL-001374,2015,1,0,1,,
PHL-001374,2016,1,0,1,,
PHL-001374,2017,1,0,1,,
PHL-001375,2015,1,0,1,,
PHL-001375,2016,1,0,1,,
PHL-001375,2017,0,1,1,,
PHL-001376,2015,1,0,1,,
PHL-001376,2016,1,0,1,,
PHL-001376,2017,1,1,1,,
PHL-001377,2015,1,0,1,,
PHL-001377,2016,1,0,1,,
PHL-001377,2017,1,1,1,,
PHL-001378,2015,1,0,1,,
PHL-001378,2016,1,0,1,,
PHL-001378,2017,1,0,1,,
PHL-001379,2015,0,0,1,,
PHL-001379,2016,1,0,1,,
PHL-001379,2017,1,0,1,,
PHL-001380,2015,1,0,1,,
PHL-001380,2016,1,0,1,,
PHL-001380,2017,1,0,1,,
PHL-001381,2015,1,0,1,,
PHL-001381,2016,1,0,1,,
PHL-001381,2017,1,0,1,,
PHL-001382,2015,1,0,1,,
PHL-001382,2016,1,0,1,,
PHL-001382,2017,0,0,1,,
PHL-001383,2015,1,1,1,,
PHL-001383,2016,1,1,1,,
PHL-001383,2017,1,1,1,,
PHL-001384,2015,1,0,1,,
PHL-001384,2016,0,0,1,,
PHL-001384,2017,1,1,1,,
PHL-001385,2015,1,0,1,,
PHL-001385,2016,1,0,1,,
PHL-001385,2017,1,1,1,,
PHL-001386,2015,1,1,1,,
PHL-001386,2016,1,1,1,,
PHL-001386,2017,1,1,1,,
PHL-001387,2015,1,0,1,,
PHL-001387,2016,1,0,1,,
PHL-001387,2017,1,1,1,,
PHL-001388,2015,1,1,1,,
PHL-001388,2016,1,1,1,,
PHL-001388,2017,1,1,1,,
PHL-001389,2015,1,1,1,,
PHL-001389,2016,0,1,1,,
PHL-001389,2017,1,1,1,,
PHL-001390,2015,1,0,1,,
PHL-001390,2016,1,0,1,,
PHL-001390,2017,1,1,1,,
PHL-001391,2015,1,1,1,,
PHL-001391,2016,1,1,1,,
PHL-001391,2017,1,0,1,,
PHL-001392,2015,1,0,1,,
PHL-001392,2016,1,0,1,,
PHL-001392,2017,1,0,1,,
PHL-001393,2015,1,1,1,,
PHL-001393,2016,1,1,1,,
PHL-001393,2017,1,1,1,,
PHL-001394,2015,1,0,1,,
PHL-001394,2016,1,0,1,,
PHL-001394,2017,1,0,1,,
PHL-001395,2015,1,1,1,,
PHL-001395,2016,1,1,1,,
PHL-001395,2017,1,1,1,,
PHL-001396,2015,1,0,1,,
PHL-001396,2016,1,0,1,,
PHL-001396,2017,1,0,1,,
PHL-001397,2015,1,1,1,,
PHL-001397,2016,0,1,1,,
PHL-001397,2017,0,0,1,,
PHL-001398,2015,1,0,1,,
PHL-001398,2016,1,0,1,,
PHL-001398,2017,1,1,1,,
PHL-001399,2015,1,0,1,,
PHL-001399,2016,1,0,1,,
PHL-001399,2017,0,0,1,,
PHL-001400,2015,1,1,1,,
PHL-001400,2016,1,1,1,,
PHL-001400,2017,1,1,1,,
PHL-001401,2015,1,0,1,,
PHL-001401,2016,1,0,1,,
PHL-001401,2017,1,1,1,,
PHL-001402,2015,1,0,1,,
PHL-001402,2016,1,0,1,,
PHL-001402,2017,1,1,1,,
PHL-001403,2015,1,0,1,,
PHL-001403,2016,1,0,1,,
PHL-001403,2017,1,0,1,,
PHL-001404,2015,1,0,1,,
PHL-001404,2016,1,0,1,,
PHL-001404,2017,1,1,1,,
PHL-001405,2015,1,0,1,,
PHL-001405,2016,1,0,1,,
PHL-001405,2017,1,1,1,,
PHL-001406,2015,1,0,1,,
PHL-001406,2016,1,0,1,,
PHL-001406,2017,1,0,1,,
PHL-001407,2015,1,0,1,,
PHL-001407,2016,1,0,1,,
PHL-001407,2017,1,1,1,,
PHL-001408,2015,1,0,1,,
PHL-001408,2016,1,0,1,,
PHL-001408,2017,1,1,1,,
PHL-001409,2015,1,0,1,,
PHL-001409,2016,1,0,1,,
PHL-001409,2017,1,1,1,,
PHL-001410,2015,1,0,1,,
PHL-001410,2016,1,0,1,,
PHL-001410,2017,1,0,1,,
PHL-001411,2015,1,0,1,,
PHL-001411,2016,1,0,1,,
PHL-001411,2017,1,1,1,,
PHL-001412,2015,1,1,1,,
PHL-001412,2016,1,1,1,,
PHL-001412,2017,1,0,1,,
PHL-001413,2015,1,1,1,,
PHL-001413,2016,1,1,1,,
PHL-001413,2017,1,0,1,,
PHL-001414,2015,1,1,1,,
PHL-001414,2016,1,1,1,,
PHL-001414,2017,1,1,1,,
PHL-001415,2015,1,0,1,,
PHL-001415,2016,0,0,1,,
PHL-001415,2017,1,1,1,,
PHL-001416,2015,1,0,1,,
PHL-001416,2016,1,0,1,,
PHL-001416,2017,1,0,1,,
PHL-001417,2015,1,1,1,,
PHL-001417,2016,1,1,1,,
PHL-001417,2017,1,0,1,,
PHL-001418,2015,1,0,1,,
PHL-001418,2016,1,0,1,,
PHL-001418,2017,1,1,1,,
PHL-001419,2015,1,0,1,,
PHL-001419,2016,1,0,1,,
PHL-001419,2017,1,1,1,,
PHL-001420,2015,1,0,1,,
PHL-001420,2016,1,0,1,,
PHL-001420,2017,0,0,1,,
PHL-001421,2015,1,1,1,,
PHL-001421,2016,1,1,1,,
PHL-001421,2017,1,0,1,,
PHL-001422,2015,1,0,1,,
PHL-001422,2016,1,0,1,,
PHL-001422,2017,1,1,1,,
PHL-001423,2015,1,0,1,,
PHL-001423,2016,1,0,1,,
PHL-001423,2017,1,0,1,,
PHL-001424,2015,1,0,1,,
PHL-001424,2016,1,0,1,,
PHL-001424,2017,1,1,1,,
PHL-001425,2015,1,1,1,,
PHL-001425,2016,1,1,1,,
PHL-001425,2017,1,1,1,,
PHL-001426,2015,1,1,1,,
PHL-001426,2016,1,1,1,,
PHL-001426,2017,1,0,1,,
PHL-001427,2015,1,0,1,,
PHL-001427,2016,1,0,1,,
PHL-001427,2017,1,1,1,,
PHL-001428,2015,1,0,1,,
PHL-001428,2016,1,0,1,,
PHL-001428,2017,1,1,1,,
PHL-001429,2015,1,1,1,,
PHL-001429,2016,0,1,1,,
PHL-001429,2017,1,0,1,,
PHL-001430,2015,1,0,1,,
PHL-001430,2016,1,0,1,,
PHL-001430,2017,1,0,1,,
PHL-001431,2015,1,0,1,,
PHL-001431,2016,1,0,1,,
PHL-001431,2017,1,0,1,,
PHL-001432,2015,1,0,1,,
PHL-001432,2016,0,0,1,,
PHL-001432,2017,1,0,1,,
PHL-001433,2015,1,1,1,,
PHL-001433,2016,1,1,1,,
PHL-001433,2017,1,1,1,,
