geo_id,year,deped_id,water,internet,electricity,computers,disability_infrastructure,sanitation_facilities,ss_sanitation_facilities,handwashing_facilities
KHM-002218,2014,6070105047.0,0,,,,,,,
KHM-002219,2014,6070107048.0,1,,,,,,,
KHM-002220,2014,6070109050.0,0,,,,,,,
KHM-002221,2014,6070110051.0,0,,,,,,,
KHM-002222,2014,6070111057.0,0,,,,,,,
KHM-002223,2014,6070112058.0,1,,,,,,,
KHM-002224,2014,6070201006.0,1,,,,,,,
KHM-002225,2014,6070202005.0,0,,,,,,,
KHM-002226,2014,6070203004.0,1,,,,,,,
KHM-002227,2014,6070301011.0,1,,,,,,,
KHM-002228,2014,6070303013.0,1,,,,,,,
KHM-002229,2014,6070304007.0,1,,,,,,,
KHM-002230,2014,6070307008.0,1,,,,,,,
KHM-002231,2014,6070309009.0,1,,,,,,,
KHM-002232,2014,6070310010.0,1,,,,,,,
KHM-002233,2014,6070311012.0,1,,,,,,,
KHM-002234,2014,6070403018.0,0,,,,,,,
KHM-002235,2014,6070404014.0,1,,,,,,,
KHM-002236,2014,6070405017.0,1,,,,,,,
KHM-002237,2014,6070408015.0,1,,,,,,,
KHM-002238,2014,6070410016.0,1,,,,,,,
KHM-002239,2014,6070501020.0,1,,,,,,,
KHM-002240,2014,6070502023.0,1,,,,,,,
KHM-002241,2014,6070503022.0,1,,,,,,,
KHM-002242,2014,6070504019.0,1,,,,,,,
KHM-002243,2014,6070505021.0,1,,,,,,,
KHM-002244,2014,6070507045.0,1,,,,,,,
KHM-002245,2014,6070508056.0,1,,,,,,,
KHM-002246,2014,6070509059.0,0,,,,,,,
KHM-002247,2014,6070510060.0,0,,,,,,,
KHM-002248,2014,6070601025.0,0,,,,,,,
KHM-002249,2014,6070603024.0,0,,,,,,,
KHM-002250,2014,6070702028.0,1,,,,,,,
KHM-002251,2014,6070703027.0,0,,,,,,,
KHM-002252,2014,6070705030.0,1,,,,,,,
KHM-002253,2014,6070706029.0,1,,,,,,,
KHM-002254,2014,6070709026.0,1,,,,,,,
KHM-002255,2014,6070805033.0,1,,,,,,,
KHM-002256,2014,6070806032.0,1,,,,,,,
KHM-002257,2014,6070808034.0,1,,,,,,,
KHM-002258,2014,6070810035.0,0,,,,,,,
KHM-002259,2014,6070811036.0,1,,,,,,,
KHM-002260,2014,6070812061.0,1,,,,,,,
KHM-002261,2014,6070902038.0,1,,,,,,,
KHM-002262,2014,6070903042.0,0,,,,,,,
KHM-002263,2014,6070904040.0,0,,,,,,,
KHM-002264,2014,6070905044.0,0,,,,,,,
KHM-002265,2014,6070906037.0,1,,,,,,,
KHM-002266,2014,6070908039.0,1,,,,,,,
KHM-002267,2014,6070910041.0,1,,,,,,,
KHM-002268,2014,6070911043.0,0,,,,,,,
KHM-002269,2014,6071001052.0,0,,,,,,,
KHM-002270,2014,6071002053.0,0,,,,,,,
KHM-002271,2014,6071003054.0,1,,,,,,,
KHM-002272,2014,6071004055.0,1,,,,,,,
KHM-002273,2014,6080101005.0,0,,,,,,,
KHM-002274,2014,6080103002.0,1,,,,,,,
KHM-002275,2014,6080104001.0,1,,,,,,,
KHM-002276,2014,6080105004.0,1,,,,,,,
KHM-002277,2014,6080109007.0,0,,,,,,,
KHM-002278,2014,6080110003.0,1,,,,,,,
KHM-002279,2014,6080111082.0,1,,,,,,,
KHM-002280,2014,6080112006.0,0,,,,,,,
KHM-002281,2014,6080201011.0,0,,,,,,,
KHM-002282,2014,6080201012.0,0,,,,,,,
KHM-002283,2014,6080202079.0,1,,,,,,,
KHM-002284,2014,6080203014.0,1,,,,,,,
KHM-002285,2014,6080204015.0,1,,,,,,,
KHM-002286,2014,6080206013.0,1,,,,,,,
KHM-002287,2014,6080207010.0,0,,,,,,,
KHM-002288,2014,6080208008.0,1,,,,,,,
KHM-002289,2014,6080209086.0,0,,,,,,,
KHM-002290,2014,6080210088.0,1,,,,,,,
KHM-002291,2014,6080302019.0,1,,,,,,,
KHM-002292,2014,6080303021.0,0,,,,,,,
KHM-002293,2014,6080304017.0,1,,,,,,,
KHM-002294,2014,6080305018.0,1,,,,,,,
KHM-002295,2014,6080306020.0,0,,,,,,,
KHM-002296,2014,6080307083.0,1,,,,,,,
KHM-002297,2014,6080308081.0,0,,,,,,,
KHM-002298,2014,6080309016.0,1,,,,,,,
KHM-002299,2014,6080401025.0,0,,,,,,,
KHM-002300,2014,6080402022.0,1,,,,,,,
KHM-002301,2014,6080404024.0,1,,,,,,,
KHM-002302,2014,6080405023.0,0,,,,,,,
KHM-002303,2014,6080406026.0,1,,,,,,,
KHM-002304,2014,6080501027.0,0,,,,,,,
KHM-002305,2014,6080502029.0,1,,,,,,,
KHM-002306,2014,6080504028.0,1,,,,,,,
KHM-002307,2014,6080506031.0,1,,,,,,,
KHM-002308,2014,6080507030.0,1,,,,,,,
KHM-002309,2014,6080605035.0,1,,,,,,,
KHM-002310,2014,6080607033.0,1,,,,,,,
KHM-002311,2014,6080609036.0,1,,,,,,,
KHM-002312,2014,6080610032.0,1,,,,,,,
KHM-002313,2014,6080611037.0,0,,,,,,,
KHM-002314,2014,6080612087.0,1,,,,,,,
KHM-002315,2014,6080701038.0,0,,,,,,,
KHM-002316,2014,6080702039.0,1,,,,,,,
KHM-002317,2014,6080703085.0,1,,,,,,,
KHM-002318,2014,6080801044.0,1,,,,,,,
KHM-002319,2014,6080802040.0,0,,,,,,,
KHM-002320,2014,6080804042.0,1,,,,,,,
KHM-002321,2014,6080901045.0,0,,,,,,,
KHM-002322,2014,6080901053.0,1,,,,,,,
KHM-002323,2014,6080902048.0,1,,,,,,,
KHM-002324,2014,6080903052.0,0,,,,,,,
KHM-002325,2014,6080906046.0,1,,,,,,,
KHM-002326,2014,6080907050.0,1,,,,,,,
KHM-002327,2014,6080908049.0,1,,,,,,,
KHM-002328,2014,6080910055.0,1,,,,,,,
KHM-002329,2014,6080912047.0,1,,,,,,,
KHM-002330,2014,6080913054.0,1,,,,,,,
KHM-002331,2014,6081003059.0,0,,,,,,,
KHM-002332,2014,6081004057.0,1,,,,,,,
KHM-002333,2014,6081007058.0,1,,,,,,,
KHM-002334,2014,6081101060.0,0,,,,,,,
KHM-002335,2014,6081102062.0,0,,,,,,,
KHM-002336,2014,6081104065.0,0,,,,,,,
KHM-002337,2014,6081105061.0,0,,,,,,,
KHM-002338,2014,6081108064.0,0,,,,,,,
KHM-002339,2014,6081202068.0,1,,,,,,,
KHM-002340,2014,6081208073.0,0,,,,,,,
KHM-002341,2014,6081210066.0,1,,,,,,,
KHM-002342,2014,6081212067.0,0,,,,,,,
KHM-002343,2014,6081213071.0,1,,,,,,,
KHM-002344,2014,6081214069.0,1,,,,,,,
KHM-002345,2014,6081215070.0,1,,,,,,,
KHM-002346,2014,6081217072.0,1,,,,,,,
KHM-002347,2014,6081301075.0,1,,,,,,,
KHM-002348,2014,6081307076.0,1,,,,,,,
KHM-002349,2014,6081308084.0,0,,,,,,,
KHM-002350,2014,6081311077.0,1,,,,,,,
KHM-002351,2014,6081312074.0,1,,,,,,,
KHM-002352,2014,6081316080.0,1,,,,,,,
KHM-002353,2014,7010101001.0,1,,,,,,,
KHM-002354,2014,7010104002.0,0,,,,,,,
KHM-002355,2014,7010201003.0,1,,,,,,,
KHM-002356,2014,7010206004.0,1,,,,,,,
KHM-002357,2014,7010301041.0,1,,,,,,,
KHM-002358,2014,7010302042.0,1,,,,,,,
KHM-002359,2014,7010303005.0,1,,,,,,,
KHM-002360,2014,7010306006.0,1,,,,,,,
KHM-002361,2014,7010307007.0,1,,,,,,,
KHM-002362,2014,7010308008.0,1,,,,,,,
KHM-002363,2014,7010401009.0,1,,,,,,,
KHM-002364,2014,7010405010.0,1,,,,,,,
KHM-002365,2014,7010406011.0,1,,,,,,,
KHM-002366,2014,7010407012.0,1,,,,,,,
KHM-002367,2014,7010408044.0,1,,,,,,,
KHM-002368,2014,7010410013.0,1,,,,,,,
KHM-002369,2014,7010411043.0,1,,,,,,,
KHM-002370,2014,7010501014.0,1,,,,,,,
KHM-002371,2014,7010502015.0,1,,,,,,,
KHM-002372,2014,7010504016.0,1,,,,,,,
KHM-002373,2014,7010505017.0,1,,,,,,,
KHM-002374,2014,7010603018.0,0,,,,,,,
KHM-002375,2014,7010701019.0,1,,,,,,,
KHM-002376,2014,7010704020.0,1,,,,,,,
KHM-002377,2014,7010705021.0,1,,,,,,,
KHM-002378,2014,7010801022.0,1,,,,,,,
KHM-002379,2014,7010803023.0,1,,,,,,,
KHM-002380,2014,7010804024.0,1,,,,,,,
KHM-002381,2014,7010806025.0,0,,,,,,,
KHM-002382,2014,7010807026.0,1,,,,,,,
KHM-002383,2014,7010809027.0,1,,,,,,,
KHM-002384,2014,7010811028.0,1,,,,,,,
KHM-002385,2014,7010901029.0,1,,,,,,,
KHM-002386,2014,7010903030.0,1,,,,,,,
KHM-002387,2014,7011001032.0,1,,,,,,,
KHM-002388,2014,7011002033.0,1,,,,,,,
KHM-002389,2014,7011005034.0,1,,,,,,,
KHM-002390,2014,7011007035.0,1,,,,,,,
KHM-002391,2014,7011101036.0,1,,,,,,,
KHM-002392,2014,7011103037.0,1,,,,,,,
KHM-002393,2014,7011104038.0,1,,,,,,,
KHM-002394,2014,7011105039.0,1,,,,,,,
KHM-002395,2014,7011107040.0,1,,,,,,,
KHM-002396,2014,7020101001.0,1,,,,,,,
KHM-002397,2014,7020104002.0,1,,,,,,,
KHM-002398,2014,7020105003.0,1,,,,,,,
KHM-002399,2014,7020107004.0,1,,,,,,,
KHM-002400,2014,7020201005.0,1,,,,,,,
KHM-002401,2014,7020203006.0,1,,,,,,,
KHM-002402,2014,7020204007.0,0,,,,,,,
KHM-002403,2014,7020206008.0,1,,,,,,,
KHM-002404,2014,7020301009.0,0,,,,,,,
KHM-002405,2014,7020304010.0,0,,,,,,,
KHM-002406,2014,7020306011.0,1,,,,,,,
KHM-002407,2014,7020403012.0,1,,,,,,,
KHM-002408,2014,7020404013.0,1,,,,,,,
KHM-002409,2014,7020405046.0,1,,,,,,,
KHM-002410,2014,7020406014.0,1,,,,,,,
KHM-002411,2014,7020501015.0,1,,,,,,,
KHM-002412,2014,7020503016.0,1,,,,,,,
KHM-002413,2014,7020504017.0,1,,,,,,,
KHM-002414,2014,7020601018.0,1,,,,,,,
KHM-002415,2014,7020602042.0,0,,,,,,,
KHM-002416,2014,7020603019.0,0,,,,,,,
KHM-002417,2014,7020604023.0,1,,,,,,,
KHM-002418,2014,7020702020.0,1,,,,,,,
KHM-002419,2014,7020705021.0,1,,,,,,,
KHM-002420,2014,7020801022.0,1,,,,,,,
KHM-002421,2014,7020901024.0,1,,,,,,,
KHM-002422,2014,7020902025.0,1,,,,,,,
KHM-002423,2014,7020903026.0,1,,,,,,,
KHM-002424,2014,7020906045.0,1,,,,,,,
KHM-002425,2014,7021001027.0,1,,,,,,,
KHM-002426,2014,7021004044.0,1,,,,,,,
KHM-002427,2014,7021102028.0,1,,,,,,,
KHM-002428,2014,7021104029.0,1,,,,,,,
KHM-002429,2014,7021105043.0,1,,,,,,,
KHM-002430,2014,7021201030.0,1,,,,,,,
KHM-002431,2014,7021201041.0,1,,,,,,,
KHM-002432,2014,7021204031.0,0,,,,,,,
KHM-002433,2014,7021206032.0,0,,,,,,,
KHM-002434,2014,7021305034.0,1,,,,,,,
KHM-002435,2014,7021308035.0,1,,,,,,,
KHM-002436,2014,7021401036.0,1,,,,,,,
KHM-002437,2014,7021404038.0,1,,,,,,,
KHM-002438,2014,7021405037.0,1,,,,,,,
KHM-002439,2014,7021501039.0,1,,,,,,,
KHM-002440,2014,7021504040.0,1,,,,,,,
KHM-002441,2014,7021505033.0,1,,,,,,,
KHM-002442,2014,7030103001.0,1,,,,,,,
KHM-002443,2014,7030105002.0,1,,,,,,,
KHM-002444,2014,7030302003.0,1,,,,,,,
KHM-002445,2014,7030302004.0,1,,,,,,,
KHM-002446,2014,7030303005.0,1,,,,,,,
KHM-002447,2014,7030304006.0,0,,,,,,,
KHM-002448,2014,7030402007.0,1,,,,,,,
KHM-002449,2014,7030402008.0,1,,,,,,,
KHM-002450,2014,7030404030.0,0,,,,,,,
KHM-002451,2014,7030501010.0,1,,,,,,,
KHM-002452,2014,7030505011.0,1,,,,,,,
KHM-002453,2014,7030601012.0,1,,,,,,,
KHM-002454,2014,7030602013.0,1,,,,,,,
KHM-002455,2014,7030603014.0,1,,,,,,,
KHM-002456,2014,7030604015.0,1,,,,,,,
KHM-002457,2014,7030705016.0,1,,,,,,,
KHM-002458,2014,7030706017.0,1,,,,,,,
KHM-002459,2014,7030801018.0,1,,,,,,,
KHM-002460,2014,7030803037.0,1,,,,,,,
KHM-002461,2014,7030805019.0,1,,,,,,,
KHM-002462,2014,7031001020.0,1,,,,,,,
KHM-002463,2014,7031003021.0,1,,,,,,,
KHM-002464,2014,7031102022.0,1,,,,,,,
KHM-002465,2014,7031104023.0,1,,,,,,,
KHM-002466,2014,7031201024.0,1,,,,,,,
KHM-002467,2014,7031202025.0,1,,,,,,,
KHM-002468,2014,7031203026.0,1,,,,,,,
KHM-002469,2014,7031302027.0,1,,,,,,,
KHM-002470,2014,7031302035.0,1,,,,,,,
KHM-002471,2014,7031401028.0,1,,,,,,,
KHM-002472,2014,7031402029.0,1,,,,,,,
KHM-002473,2014,7031403009.0,1,,,,,,,
KHM-002474,2014,7031501031.0,1,,,,,,,
KHM-002475,2014,7031502032.0,1,,,,,,,
KHM-002476,2014,7031502038.0,1,,,,,,,
KHM-002477,2014,7031503041.0,1,,,,,,,
KHM-002478,2014,7031503042.0,1,,,,,,,
KHM-002479,2014,7031601033.0,1,,,,,,,
KHM-002480,2014,7031602034.0,1,,,,,,,
KHM-002481,2014,7031603036.0,1,,,,,,,
KHM-002482,2014,7031604039.0,0,,,,,,,
KHM-002483,2014,7031605040.0,1,,,,,,,
KHM-002484,2014,7031605046.0,1,,,,,,,
KHM-002485,2014,7031606043.0,1,,,,,,,
KHM-002486,2014,7031701044.0,1,,,,,,,
KHM-002487,2014,7031702045.0,1,,,,,,,
KHM-002488,2014,7040101001.0,1,,,,,,,
KHM-002489,2014,7040102023.0,0,,,,,,,
KHM-002490,2014,7040104002.0,1,,,,,,,
KHM-002491,2014,7040202019.0,1,,,,,,,
KHM-002492,2014,7040203003.0,1,,,,,,,
KHM-002493,2014,7040204018.0,1,,,,,,,
KHM-002494,2014,7040205004.0,1,,,,,,,
KHM-002495,2014,7040303005.0,1,,,,,,,
KHM-002496,2014,7040304006.0,0,,,,,,,
KHM-002497,2014,7040305017.0,1,,,,,,,
KHM-002498,2014,7040401016.0,1,,,,,,,
KHM-002499,2014,7040402007.0,1,,,,,,,
KHM-002500,2014,7040402020.0,1,,,,,,,
KHM-002501,2014,7040402024.0,1,,,,,,,
KHM-002502,2014,7040402025.0,1,,,,,,,
KHM-002503,2014,7040403008.0,1,,,,,,,
KHM-002504,2014,7040404021.0,1,,,,,,,
KHM-002505,2014,7040405009.0,1,,,,,,,
KHM-002506,2014,7040406026.0,1,,,,,,,
KHM-002507,2014,7040501027.0,1,,,,,,,
KHM-002508,2014,7040504010.0,1,,,,,,,
KHM-002509,2014,7040505028.0,1,,,,,,,
KHM-002510,2014,7040601011.0,1,,,,,,,
KHM-002511,2014,7040602012.0,1,,,,,,,
KHM-002512,2014,7040603013.0,0,,,,,,,
KHM-002513,2014,7040701022.0,1,,,,,,,
KHM-002514,2014,7040703014.0,1,,,,,,,
KHM-002515,2014,7040705015.0,1,,,,,,,
KHM-002516,2014,7050101004.0,1,,,,,,,
KHM-002517,2014,7050201006.0,1,,,,,,,
KHM-002518,2014,7050203007.0,1,,,,,,,
KHM-002519,2014,7050208008.0,1,,,,,,,
KHM-002520,2014,7050210025.0,1,,,,,,,
KHM-002521,2014,7050302009.0,1,,,,,,,
KHM-002522,2014,7050305010.0,1,,,,,,,
KHM-002523,2014,7050402011.0,1,,,,,,,
KHM-002524,2014,7050404012.0,1,,,,,,,
KHM-002525,2014,7050501015.0,0,,,,,,,
KHM-002526,2014,7050503026.0,1,,,,,,,
KHM-002527,2014,7050504024.0,0,,,,,,,
KHM-002528,2014,7050602027.0,1,,,,,,,
KHM-002529,2014,7050602028.0,1,,,,,,,
KHM-002530,2014,7050605022.0,1,,,,,,,
KHM-002531,2014,7050701016.0,1,,,,,,,
KHM-002532,2014,7050704029.0,1,,,,,,,
KHM-002533,2014,7050801017.0,1,,,,,,,
KHM-002534,2014,7050804021.0,1,,,,,,,
KHM-002535,2014,7050806018.0,1,,,,,,,
KHM-002536,2014,7050807019.0,1,,,,,,,
KHM-002537,2014,7050808005.0,1,,,,,,,
KHM-002538,2014,7050901001.0,1,,,,,,,
KHM-002539,2014,7050904002.0,1,,,,,,,
KHM-002540,2014,7050905003.0,1,,,,,,,
KHM-002541,2014,7051001013.0,1,,,,,,,
KHM-002542,2014,7051003023.0,1,,,,,,,
KHM-002543,2014,7051004014.0,1,,,,,,,
KHM-002544,2014,7051004020.0,0,,,,,,,
KHM-002545,2014,7060101001.0,1,,,,,,,
KHM-002546,2014,7060102002.0,1,,,,,,,
KHM-002547,2014,7060103003.0,1,,,,,,,
KHM-002548,2014,7060104021.0,0,,,,,,,
KHM-002549,2014,7060201004.0,1,,,,,,,
KHM-002550,2014,7060202005.0,1,,,,,,,
KHM-002551,2014,7060203006.0,1,,,,,,,
KHM-002552,2014,7060301007.0,1,,,,,,,
KHM-002553,2014,7060301045.0,1,,,,,,,
KHM-002554,2014,7060302008.0,1,,,,,,,
KHM-002555,2014,7060303009.0,0,,,,,,,
KHM-002556,2014,7060401010.0,1,,,,,,,
KHM-002557,2014,7060402012.0,1,,,,,,,
KHM-002558,2014,7060403011.0,1,,,,,,,
KHM-002559,2014,7060404039.0,1,,,,,,,
KHM-002560,2014,7060405013.0,1,,,,,,,
KHM-002561,2014,7060501038.0,1,,,,,,,
KHM-002562,2014,7060502014.0,0,,,,,,,
KHM-002563,2014,7060504019.0,1,,,,,,,
KHM-002564,2014,7060504023.0,1,,,,,,,
KHM-002565,2014,7060603015.0,1,,,,,,,
KHM-002566,2014,7060605016.0,1,,,,,,,
KHM-002567,2014,7060702017.0,1,,,,,,,
KHM-002568,2014,7060803042.0,1,,,,,,,
KHM-002569,2014,7060805018.0,1,,,,,,,
KHM-002570,2014,7060902020.0,0,,,,,,,
KHM-002571,2014,7060905022.0,1,,,,,,,
KHM-002572,2014,7060906044.0,0,,,,,,,
KHM-002573,2014,7061201040.0,1,,,,,,,
KHM-002574,2014,7061202041.0,1,,,,,,,
KHM-002575,2014,7061203036.0,1,,,,,,,
KHM-002576,2014,7061204024.0,1,,,,,,,
KHM-002577,2014,7061207025.0,1,,,,,,,
KHM-002578,2014,7061301026.0,0,,,,,,,
KHM-002579,2014,7061304027.0,1,,,,,,,
KHM-002580,2014,7061304028.0,1,,,,,,,
KHM-002581,2014,7061401029.0,1,,,,,,,
KHM-002582,2014,7061402030.0,1,,,,,,,
KHM-002583,2014,7061403031.0,1,,,,,,,
KHM-002584,2014,7061405032.0,1,,,,,,,
KHM-002585,2014,7061406033.0,1,,,,,,,
KHM-002586,2014,7061503043.0,1,,,,,,,
KHM-002587,2014,7061504034.0,1,,,,,,,
KHM-002588,2014,7061602037.0,1,,,,,,,
KHM-002589,2014,7061605035.0,0,,,,,,,
KHM-002590,2014,7070101001.0,1,,,,,,,
KHM-002591,2014,7070102002.0,0,,,,,,,
KHM-002592,2014,7070103003.0,1,,,,,,,
KHM-002593,2014,7070202004.0,1,,,,,,,
KHM-002594,2014,7070205006.0,0,,,,,,,
KHM-002595,2014,7070302007.0,1,,,,,,,
KHM-002596,2014,7070302042.0,1,,,,,,,
KHM-002597,2014,7070304008.0,1,,,,,,,
KHM-002598,2014,7070305020.0,1,,,,,,,
KHM-002599,2014,7070402009.0,0,,,,,,,
KHM-002600,2014,7070501011.0,1,,,,,,,
KHM-002601,2014,7070502012.0,1,,,,,,,
KHM-002602,2014,7070504013.0,0,,,,,,,
KHM-002603,2014,7070505049.0,0,,,,,,,
KHM-002604,2014,7070505057.0,1,,,,,,,
KHM-002605,2014,7070701014.0,1,,,,,,,
KHM-002606,2014,7070703015.0,1,,,,,,,
KHM-002607,2014,7070704016.0,1,,,,,,,
KHM-002608,2014,7070704051.0,0,,,,,,,
KHM-002609,2014,7070801043.0,1,,,,,,,
KHM-002610,2014,7070801047.0,1,,,,,,,
KHM-002611,2014,7070801048.0,1,,,,,,,
KHM-002612,2014,7070802017.0,1,,,,,,,
KHM-002613,2014,7070802055.0,1,,,,,,,
KHM-002614,2014,7070804018.0,1,,,,,,,
KHM-002615,2014,7070901019.0,1,,,,,,,
KHM-002616,2014,7070905021.0,1,,,,,,,
KHM-002617,2014,7071101022.0,1,,,,,,,
KHM-002618,2014,7071103023.0,1,,,,,,,
KHM-002619,2014,7071104024.0,1,,,,,,,
KHM-002620,2014,7071201025.0,1,,,,,,,
KHM-002621,2014,7071202054.0,1,,,,,,,
KHM-002622,2014,7071203026.0,1,,,,,,,
KHM-002623,2014,7071204027.0,1,,,,,,,
KHM-002624,2014,7071301058.0,1,,,,,,,
KHM-002625,2014,7071302028.0,1,,,,,,,
KHM-002626,2014,7071303029.0,1,,,,,,,
KHM-002627,2014,7071304030.0,1,,,,,,,
KHM-002628,2014,7071305045.0,1,,,,,,,
KHM-002629,2014,7071501053.0,1,,,,,,,
KHM-002630,2014,7071502031.0,1,,,,,,,
KHM-002631,2014,7071505044.0,1,,,,,,,
KHM-002632,2014,7071601032.0,1,,,,,,,
KHM-002633,2014,7071602033.0,1,,,,,,,
KHM-002634,2014,7071604034.0,1,,,,,,,
KHM-002635,2014,7071605046.0,1,,,,,,,
KHM-002636,2014,7071606050.0,1,,,,,,,
KHM-002637,2014,7071701035.0,1,,,,,,,
KHM-002638,2014,7071701056.0,1,,,,,,,
KHM-002639,2014,7071702036.0,1,,,,,,,
KHM-002640,2014,7071703037.0,0,,,,,,,
KHM-002641,2014,7071801038.0,1,,,,,,,
KHM-002642,2014,7071802039.0,1,,,,,,,
KHM-002643,2014,7071803040.0,1,,,,,,,
KHM-002644,2014,7071903041.0,0,,,,,,,
KHM-002645,2014,7080101001.0,1,,,,,,,
KHM-002646,2014,7080101003.0,0,,,,,,,
KHM-002647,2014,7080101012.0,1,,,,,,,
KHM-002648,2014,7080102002.0,1,,,,,,,
KHM-002649,2014,7080201004.0,0,,,,,,,
KHM-002650,2014,7080202005.0,1,,,,,,,
KHM-002651,2014,7080302006.0,1,,,,,,,
KHM-002652,2014,7080401007.0,1,,,,,,,
KHM-002653,2014,1020103506.0,0,,,,,,,
KHM-002654,2014,1020106557.0,0,,,,,,,
KHM-002655,2014,1020107535.0,0,,,,,,,
KHM-002656,2014,1020109543.0,0,,,,,,,
KHM-002657,2014,1020109710.0,0,,,,,,,
KHM-002658,2014,1020112536.0,0,,,,,,,
KHM-002659,2014,1020115559.0,0,,,,,,,
KHM-002660,2014,1020118546.0,0,,,,,,,
KHM-002661,2014,1020203527.0,0,,,,,,,
KHM-002662,2014,1020203708.0,0,,,,,,,
KHM-002663,2014,1020209538.0,0,,,,,,,
KHM-002664,2014,1020303561.0,0,,,,,,,
KHM-002665,2014,1020305513.0,0,,,,,,,
KHM-002666,2014,1020309519.0,0,,,,,,,
KHM-002667,2014,1020309904.0,0,,,,,,,
KHM-002668,2014,1020317558.0,0,,,,,,,
KHM-002669,2014,1020402556.0,0,,,,,,,
KHM-002670,2014,1020403709.0,0,,,,,,,
KHM-002671,2014,1020404551.0,0,,,,,,,
KHM-002672,2014,1020406554.0,0,,,,,,,
KHM-002673,2014,1020408555.0,0,,,,,,,
KHM-002674,2014,1020501507.0,0,,,,,,,
KHM-002675,2014,1020501706.0,0,,,,,,,
KHM-002676,2014,1020503508.0,0,,,,,,,
KHM-002677,2014,1020506537.0,0,,,,,,,
KHM-002678,2014,1020508509.0,0,,,,,,,
KHM-002679,2014,1020601903.0,0,,,,,,,
KHM-002680,2014,1020602528.0,0,,,,,,,
KHM-002681,2014,1020605529.0,0,,,,,,,
KHM-002682,2014,1020609522.0,0,,,,,,,
KHM-002683,2014,1020609713.0,0,,,,,,,
KHM-002684,2014,1020610531.0,0,,,,,,,
KHM-002685,2014,1020613553.0,0,,,,,,,
KHM-002686,2014,1020701517.0,0,,,,,,,
KHM-002687,2014,1020704532.0,0,,,,,,,
KHM-002688,2014,1020710514.0,0,,,,,,,
KHM-002689,2014,1020710711.0,0,,,,,,,
KHM-002690,2014,1020801549.0,0,,,,,,,
KHM-002691,2014,1020803510.0,0,,,,,,,
KHM-002692,2014,1020804701.0,0,,,,,,,
KHM-002693,2014,1020809552.0,0,,,,,,,
KHM-002694,2014,1020810523.0,0,,,,,,,
KHM-002695,2014,1020901525.0,0,,,,,,,
KHM-002696,2014,1020902530.0,0,,,,,,,
KHM-002697,2014,1020905504.0,0,,,,,,,
KHM-002698,2014,1020906503.0,0,,,,,,,
KHM-002699,2014,1020908902.0,0,,,,,,,
KHM-002700,2014,1020909505.0,0,,,,,,,
KHM-002701,2014,1020914520.0,0,,,,,,,
KHM-002702,2014,1020916518.0,0,,,,,,,
KHM-002703,2014,1020917501.0,0,,,,,,,
KHM-002704,2014,1020917502.0,0,,,,,,,
KHM-002705,2014,1020917516.0,0,,,,,,,
KHM-002706,2014,1020917901.0,0,,,,,,,
KHM-002707,2014,1021003547.0,0,,,,,,,
KHM-002708,2014,1021005707.0,0,,,,,,,
KHM-002709,2014,1021008539.0,0,,,,,,,
KHM-002710,2014,1021103515.0,0,,,,,,,
KHM-002711,2014,1021106511.0,0,,,,,,,
KHM-002712,2014,1021106702.0,0,,,,,,,
KHM-002713,2014,1021109526.0,0,,,,,,,
KHM-002714,2014,1021202563.0,0,,,,,,,
KHM-002715,2014,1021205544.0,0,,,,,,,
KHM-002716,2014,1021205704.0,0,,,,,,,
KHM-002717,2014,1021207548.0,0,,,,,,,
KHM-002718,2014,1021209560.0,0,,,,,,,
KHM-002719,2014,1021301512.0,0,,,,,,,
KHM-002720,2014,1021302542.0,0,,,,,,,
KHM-002721,2014,1021304562.0,0,,,,,,,
KHM-002722,2014,1021305712.0,0,,,,,,,
KHM-002723,2014,1030101515.0,0,,,,,,,
KHM-002724,2014,1030103527.0,0,,,,,,,
KHM-002725,2014,1030108903.0,0,,,,,,,
KHM-002726,2014,1030110531.0,0,,,,,,,
KHM-002727,2014,1030113524.0,0,,,,,,,
KHM-002728,2014,1030115519.0,0,,,,,,,
KHM-002729,2014,1030115532.0,0,,,,,,,
KHM-002730,2014,1030201503.0,0,,,,,,,
KHM-002731,2014,1030202514.0,0,,,,,,,
KHM-002732,2014,1030202902.0,0,,,,,,,
KHM-002733,2014,1030203502.0,0,,,,,,,
KHM-002734,2014,1030206511.0,0,,,,,,,
KHM-002735,2014,1030207513.0,0,,,,,,,
KHM-002736,2014,1030208505.0,0,,,,,,,
KHM-002737,2014,1030208705.0,0,,,,,,,
KHM-002738,2014,1030301508.0,0,,,,,,,
KHM-002739,2014,1030301704.0,0,,,,,,,
KHM-002740,2014,1030303509.0,0,,,,,,,
KHM-002741,2014,1030304521.0,0,,,,,,,
KHM-002742,2014,1030306516.0,0,,,,,,,
KHM-002743,2014,1030307528.0,0,,,,,,,
KHM-002744,2014,1030401526.0,0,,,,,,,
KHM-002745,2014,1030401706.0,0,,,,,,,
KHM-002746,2014,1030403523.0,0,,,,,,,
KHM-002747,2014,1030406525.0,0,,,,,,,
KHM-002748,2014,1030501501.0,0,,,,,,,
KHM-002749,2014,1030501901.0,0,,,,,,,
KHM-002750,2014,1030507512.0,0,,,,,,,
KHM-002751,2014,1030516504.0,0,,,,,,,
KHM-002752,2014,1030601520.0,0,,,,,,,
KHM-002753,2014,1030602507.0,0,,,,,,,
