"anio","codigo_establecimiento","codigo_departamento","nombre_departamento","codigo_distrito","nombre_distrito","codigo_zona","nombre_zona","codigo_barrio_localidad","nombre_barrio_localidad","codigo_institucion","nombre_institucion","sector_o_tipo_gestion","anho_cod_geo","primer_grado_hombre","primer_grado_mujer","segundo_grado_hombre","segundo_grado_mujer","tercer_grado_hombre","tercer_grado_mujer","cuarto_grado_hombre","cuarto_grado_mujer","quinto_grado_hombre","quinto_grado_mujer","sexto_grado_hombre","sexto_grado_mujer","septimo_grado_hombre","septimo_grado_mujer","octavo_grado_hombre","octavo_grado_mujer","noveno_grado_hombre","noveno_grado_mujer","total_matriculados_hombre","total_matriculados_mujer"
"2012","1110015","11","CENTRAL","1110","MARIANO ROQUE ALONSO","1","URBANA","1110009","REMANSO","8317","4733 (13104) SAN MIGUEL GARICOITS","PRIV.SUBVENCIONADA","2012","11","20","23","17","21","13","26","19","12","11","26","22","18","11","22","16","18","23","177","152"
"2012","1110005","11","CENTRAL","1110","MARIANO ROQUE ALONSO","1","URBANA","1110012","ROSA MISTICA","8307","4734 (13196) DEFENSORES DEL CHACO","OFICIAL","2012","43","34","34","36","54","34","31","39","35","44","42","42","54","25","45","39","39","23","377","316"
"2012","1110045","11","CENTRAL","1110","MARIANO ROQUE ALONSO","1","URBANA","1110014","LA ASUNCION","8354","4736 RENACER","OFICIAL","2012","11","15","13","13","13","10","18","12","13","9","10","11","12","10","0","0","0","0","90","80"
"2012","1110024","11","CENTRAL","1110","MARIANO ROQUE ALONSO","1","URBANA","1110007","CENTRAL","8326","4744 (14791) PROF. OTILIA FERNANDEZ","OFICIAL","2012","24","20","16","17","18","29","22","16","21","21","17","27","28","10","25","20","17","20","188","180"
"2012","1110025","11","CENTRAL","1110","MARIANO ROQUE ALONSO","1","URBANA","1110008","MARIA AUXILIADORA","8327","4785 (15079) ESPIRITU SANTO","OFICIAL","2012","22","20","26","18","18","24","25","24","28","18","33","14","26","21","16","16","19","18","213","173"
"2012","1110036","11","CENTRAL","1110","MARIANO ROQUE ALONSO","1","URBANA","1110019","CENTRAL II","8342","5635 (15078) DIVINO MAESTRO","PRIVADA","2012","5","3","5","6","2","2","0","0","2","1","5","3","0","0","0","0","0","0","19","15"
"2012","1110058","11","CENTRAL","1110","MARIANO ROQUE ALONSO","1","URBANA","1110014","LA ASUNCION","11326","6176 CENTRO EDUCATIVO ESPIRITU SANTO","PRIVADA","2012","30","25","27","30","31","27","24","26","25","23","22","14","20","12","15","18","21","18","215","193"
"2012","1110059","11","CENTRAL","1110","MARIANO ROQUE ALONSO","1","URBANA","1110018","LA CONCORDIA MONSEРOR BOGARIN","11559","6246 CENTRO EDUCATIVO DE LAS AMERICAS","PRIVADA","2012","5","10","9","10","3","5","5","5","9","12","11","9","11","11","10","12","11","9","74","83"
"2012","1110022","11","CENTRAL","1110","MARIANO ROQUE ALONSO","1","URBANA","1110001","CORUMBA KUE - UNIVERSO","8324","6258 (14368) MA.AUXILIADORA","OFICIAL","2012","1","6","6","3","6","3","4","7","5","2","8","2","5","2","3","1","7","1","45","27"
"2012","1110063","11","CENTRAL","1110","MARIANO ROQUE ALONSO","1","URBANA","1110007","CENTRAL","12046","6271  MEDALLA MILAGROSA","PRIVADA","2012","0","2","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","5"
"2012","1110008","11","CENTRAL","1110","MARIANO ROQUE ALONSO","1","URBANA","1110008","MARIA AUXILIADORA","8310","6564 (14069) MARIA AUXILIADORA","OFICIAL","2012","18","18","30","24","0","0","10","5","13","8","11","7","12","6","6","15","10","10","110","93"
"2012","1110054","11","CENTRAL","1110","MARIANO ROQUE ALONSO","1","URBANA","1110011","VILLA MARGARITA","10427","6565 (15459) SAN NICOLAS DE BARI","OFICIAL","2012","8","6","9","6","3","3","8","7","6","8","11","6","4","6","6","6","2","8","57","56"
"2012","1110043","11","CENTRAL","1110","MARIANO ROQUE ALONSO","1","URBANA","1110018","LA CONCORDIA MONSEРOR BOGARIN","8352","6566 (15369) 12 DE JUNIO","OFICIAL","2012","20","10","10","11","14","14","17","11","20","11","15","11","12","15","13","19","12","7","133","109"
"2012","1110035","11","CENTRAL","1110","MARIANO ROQUE ALONSO","1","URBANA","1110018","LA CONCORDIA MONSEРOR BOGARIN","8341","6567 (15244) CENTRO PEDAGOGICO MARIANO R","PRIVADA","2012","4","4","0","3","8","0","5","4","8","6","5","3","2","0","4","4","2","2","38","26"
"2012","1110064","11","CENTRAL","1110","MARIANO ROQUE ALONSO","1","URBANA","1110007","CENTRAL","12106","7010 SUDAMERICANA","PRIVADA","2012","14","8","9","14","6","10","9","6","12","12","12","5","7","5","12","7","4","5","85","72"
"2012","1110065","11","CENTRAL","1110","MARIANO ROQUE ALONSO","1","URBANA","1110015","SAN BLAS","12393","7078 LA AMISTAD","OFICIAL","2012","20","17","25","21","24","21","25","12","21","18","22","22","12","20","21","16","15","11","185","158"
"2012","1110066","11","CENTRAL","1110","MARIANO ROQUE ALONSO","1","URBANA","1110001","CORUMBA KUE - UNIVERSO","12708","7090 CABO 1є GALEANO","OFICIAL","2012","14","7","11","10","13","17","11","6","8","14","12","13","0","0","0","0","0","0","69","67"
"2012","1110067","11","CENTRAL","1110","MARIANO ROQUE ALONSO","1","URBANA","1110018","LA CONCORDIA MONSEРOR BOGARIN","13692","7301 PRESBITERIANO EBENEZER","PRIVADA","2012","5","11","5","4","7","3","4","2","0","6","3","6","0","0","0","0","0","0","24","32"
"2012","1110071","11","CENTRAL","1110","MARIANO ROQUE ALONSO","1","URBANA","1110999","LOCALIDAD A CONFIRMAR","249","7324 (501)MARIA AUXILIADORA","PRIVADA","2012","3","2","2","2","1","5","1","1","0","0","0","0","0","0","0","0","0","0","7","10"
"2012","1110069","11","CENTRAL","1110","MARIANO ROQUE ALONSO","1","URBANA","1110012","ROSA MISTICA","13989","7397 SAN LUIS GONZAGA","PRIVADA","2012","0","0","3","6","4","2","2","0","2","1","1","0","0","0","0","0","0","0","12","9"
"2012","1110073","11","CENTRAL","1110","MARIANO ROQUE ALONSO","1","URBANA","1110008","MARIA AUXILIADORA","16302","7596 CENTRO EDUCATIVO SHALOM","PRIVADA","2012","2","1","0","0","3","2","1","3","1","0","0","1","0","0","0","0","0","0","7","7"
"2012","1110075","11","CENTRAL","1110","MARIANO ROQUE ALONSO","1","URBANA","1110999","LOCALIDAD A CONFIRMAR","16418","7659 DIVINO SALVADOR","PRIVADA","2012","1","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4"
"2012","1110076","11","CENTRAL","1110","MARIANO ROQUE ALONSO","1","URBANA","1110999","LOCALIDAD A CONFIRMAR","16455","7693 NUEVO DESPERTAR","PRIVADA","2012","4","2","0","0","2","0","2","0","1","1","0","0","0","0","0","0","0","0","9","3"
"2012","1110077","11","CENTRAL","1110","MARIANO ROQUE ALONSO","1","URBANA","1110004","KA'AGUY KUPE","16649","7832 SAN MIGUEL ARCANGEL","PRIV.SUBVENCIONADA","2012","30","28","24","30","16","20","18","28","19","19","11","15","18","34","13","24","21","36","170","234"
"2012","1110002","11","CENTRAL","1110","MARIANO ROQUE ALONSO","1","URBANA","1110007","CENTRAL","8304","DR. JUAN MANUEL FRUTOS","OFICIAL","2012","0","0","0","0","0","0","0","0","0","0","0","0","40","45","48","72","66","53","154","170"
"2012","1110014","11","CENTRAL","1110","MARIANO ROQUE ALONSO","1","URBANA","1110008","MARIA AUXILIADORA","8329","MARIA LEONA P. DE DIAZ PEREZ","OFICIAL","2012","0","0","0","0","0","0","0","0","0","0","0","0","14","6","9","11","6","10","29","27"
"2012","1110009","11","CENTRAL","1110","MARIANO ROQUE ALONSO","1","URBANA","1110001","CORUMBA KUE - UNIVERSO","8351","MARIANO ROQUE ALONSO","OFICIAL","2012","0","0","0","0","0","0","0","0","0","0","0","0","16","19","21","22","24","21","61","62"
"2012","1110013","11","CENTRAL","1110","MARIANO ROQUE ALONSO","1","URBANA","1110003","AREKAJA","8348","ZENON FRANCO","OFICIAL","2012","0","0","0","0","0","0","0","0","0","0","0","0","26","21","8","11","17","17","51","49"
"2012","1111008","11","CENTRAL","1111","NUEVA ITALIA","6","RURAL","1111160","CHACO'I","8368","14794 MUNICIPAL Nє1","PRIV.SUBVENCIONADA","2012","5","0","4","4","2","3","6","1","4","3","1","5","0","0","0","0","0","0","22","16"
"2012","1111003","11","CENTRAL","1111","NUEVA ITALIA","1","URBANA","1111003","SAN BLAS","8363","241 ESTANISLAO SANABRIA","OFICIAL","2012","30","36","48","43","37","31","42","40","37","35","35","34","16","19","15","18","16","9","276","265"
"2012","1111002","11","CENTRAL","1111","NUEVA ITALIA","1","URBANA","1111002","SAN PEDRO","8362","3169 (13046) SAN ISIDRO LABRADOR","PRIV.SUBVENCIONADA","2012","20","15","19","9","16","15","20","22","27","14","19","22","15","10","7","17","3","10","146","134"
"2012","1111004","11","CENTRAL","1111","NUEVA ITALIA","6","RURAL","1111140","TAKUARA","8364","470 SAN ANTONIO DE PADUA","OFICIAL","2012","12","12","16","5","7","14","19","12","14","7","12","9","3","9","9","5","9","13","101","86"
"2012","1111006","11","CENTRAL","1111","NUEVA ITALIA","6","RURAL","1111120","JUKYTY","8366","473 FELICIANO VERA","OFICIAL","2012","6","4","8","7","7","8","4","10","10","4","7","10","9","10","9","8","8","7","68","68"
"2012","1111007","11","CENTRAL","1111","NUEVA ITALIA","6","RURAL","1111150","PINDOTY","8367","474 REPUBLICA ITALIANA","OFICIAL","2012","7","9","13","3","13","8","13","7","16","9","12","11","15","7","18","9","14","12","121","75"
"2012","1111005","11","CENTRAL","1111","NUEVA ITALIA","6","RURAL","1111130","ISLA GUAVIRA","8365","475 ISLA GUAVIRA","OFICIAL","2012","4","6","8","6","9","7","7","7","9","5","6","10","6","9","7","8","16","6","72","64"
"2012","1111009","11","CENTRAL","1111","NUEVA ITALIA","6","RURAL","1111210","TATARE","8732","5598 (14630) MARIA AUXILIADORA","PRIV.SUBVENCIONADA","2012","7","11","9","11","11","9","7","7","11","8","8","9","9","3","6","5","3","9","71","72"
"2012","1111001","11","CENTRAL","1111","NUEVA ITALIA","1","URBANA","1111004","SAN FRANCISCO","8361","PBRO. ANGEL ROSA CARDENAS","OFICIAL","2012","0","0","0","0","0","0","0","0","0","0","0","0","21","25","22","25","23","23","66","73"
"2012","1113019","11","CENTRAL","1113","SAN ANTONIO","1","URBANA","1113016","SAN FRANCISCO","8467","15239 SAN MIGUEL","OFICIAL","2012","11","22","16","11","12","15","13","14","14","6","5","18","0","0","0","0","0","0","71","86"
"2012","1113008","11","CENTRAL","1113","SAN ANTONIO","1","URBANA","1113002","PUEBLO","8455","21 ENRIQUE LUZO PINHO","OFICIAL","2012","34","42","44","41","34","41","41","54","41","43","45","44","47","64","44","51","59","59","389","439"
"2012","1112002","11","CENTRAL","1113","SAN ANTONIO","1","URBANA","1113008","SAN ROQUE","8375","3222 CERRITO","OFICIAL","2012","39","47","41","39","49","32","48","35","51","41","48","46","37","36","46","40","36","40","395","356"
"2012","1113002","11","CENTRAL","1113","SAN ANTONIO","1","URBANA","1113003","SAN BLAS","8449","3424 (13790) SAN BLAS","OFICIAL","2012","41","30","39","28","45","37","44","30","35","34","37","55","35","40","36","33","36","47","348","334"
"2012","1112007","11","CENTRAL","1113","SAN ANTONIO","1","URBANA","1113007","LA MERCED","8380","3444 29 DE SETIEMBRE","OFICIAL","2012","18","12","25","18","22","12","21","17","16","15","25","18","15","13","13","4","6","9","161","118"
"2012","1113007","11","CENTRAL","1113","SAN ANTONIO","1","URBANA","1113012","ACOSTA РU","8454","3445 (13441) ISAAC CABRERA","OFICIAL","2012","26","20","23","32","25","24","31","20","28","22","19","31","15","19","9","14","16","15","192","197"
"2012","1113009","11","CENTRAL","1113","SAN ANTONIO","1","URBANA","1113018","ACHUCARRO","8456","345 CANDIDA DE ACHUCARRO","OFICIAL","2012","29","26","35","21","33","26","24","21","25","21","35","23","22","26","26","37","29","30","258","231"
"2012","1113004","11","CENTRAL","1113","SAN ANTONIO","1","URBANA","1113009","NARANJATY","8451","382 ACOSTA СU","OFICIAL","2012","28","28","42","41","50","47","40","47","30","38","28","29","32","37","26","36","27","51","303","354"
"2012","1113003","11","CENTRAL","1113","SAN ANTONIO","1","URBANA","1113016","SAN FRANCISCO","8450","5580 (14383) SAN FRANCISCO DE ASIS","OFICIAL","2012","21","19","16","25","22","20","20","21","16","24","19","25","24","13","15","22","16","20","169","189"
"2012","1113014","11","CENTRAL","1113","SAN ANTONIO","1","URBANA","1113002","PUEBLO","8461","5581 (14797) SAN ANTONIO DE PADUA","PRIV.SUBVENCIONADA","2012","24","19","25","27","21","18","26","17","15","23","18","10","32","23","24","14","19","24","204","175"
"2012","1113001","11","CENTRAL","1113","SAN ANTONIO","1","URBANA","1113007","LA MERCED","8448","5582 (14436) SAN AGUSTIN","OFICIAL","2012","35","23","26","21","24","15","24","23","26","23","19","23","33","21","26","35","21","30","234","214"
"2012","1113013","11","CENTRAL","1113","SAN ANTONIO","1","URBANA","1113018","ACHUCARRO","8460","5583 (14909) PUERTA DEL SOL","OFICIAL","2012","26","31","24","33","28","28","31","28","33","23","27","21","29","20","31","30","28","26","257","240"
"2012","1113010","11","CENTRAL","1113","SAN ANTONIO","1","URBANA","1113013","SAN JORGE","8457","5585 (14631) DIVINO REDENTOR","PRIVADA","2012","17","5","5","14","9","7","8","8","6","5","10","12","8","8","8","1","8","9","79","69"
"2012","1113025","11","CENTRAL","1113","SAN ANTONIO","1","URBANA","1113002","PUEBLO","11232","6152 CONAVI LA MERCED","OFICIAL","2012","27","18","19","13","27","17","13","15","8","12","18","15","7","15","3","7","10","8","132","120"
"2012","1113028","11","CENTRAL","1113","SAN ANTONIO","1","URBANA","1113008","SAN ROQUE","11565","6411 AMERICA","PRIVADA","2012","15","7","8","6","6","8","7","11","10","10","7","8","8","4","4","10","2","7","67","71"
"2012","1113027","11","CENTRAL","1113","SAN ANTONIO","1","URBANA","1113018","ACHUCARRO","11564","6420 SAN JUAN","OFICIAL","2012","14","8","22","8","17","19","9","16","12","18","8","10","12","11","11","12","13","7","118","109"
"2012","1113011","11","CENTRAL","1113","SAN ANTONIO","1","URBANA","1113009","NARANJATY","8458","6454 (410) SANTA ISABEL","PRIVADA","2012","5","7","2","4","4","1","1","5","1","4","4","2","1","3","1","2","1","2","20","30"
"2012","1113032","11","CENTRAL","1113","SAN ANTONIO","1","URBANA","1113008","SAN ROQUE","12149","6525 PRIVADO MANA","PRIVADA","2012","5","6","7","2","7","4","2","2","1","1","1","0","3","4","0","0","0","0","26","19"
"2012","1113018","11","CENTRAL","1113","SAN ANTONIO","1","URBANA","1113008","SAN ROQUE","8466","6569 (15321) MRIA ANGEL GARCIA DE ZUСIGA","OFICIAL","2012","22","21","20","21","26","24","23","27","24","25","29","14","30","13","17","26","14","17","205","188"
"2012","1113016","11","CENTRAL","1113","SAN ANTONIO","1","URBANA","1113002","PUEBLO","11053","6848 (15240) SAN ROQUE GONZALEZ DE SANTA","PRIVADA","2012","4","4","7","4","7","6","4","4","0","4","2","3","4","3","0","2","3","3","31","33"
"2012","1113017","11","CENTRAL","1113","SAN ANTONIO","1","URBANA","1113016","SAN FRANCISCO","8470","6849 (15241) EMANUEL","PRIVADA","2012","14","7","8","7","8","6","7","14","7","5","9","6","8","5","9","8","0","0","70","58"
"2012","1113012","11","CENTRAL","1113","SAN ANTONIO","1","URBANA","1113017","ANTIGUA IMAGEN","8459","6850 (14802) 14 DE MAYO","OFICIAL","2012","24","20","28","21","20","11","20","16","16","20","21","13","13","13","15","6","12","6","169","126"
"2012","1113020","11","CENTRAL","1113","SAN ANTONIO","1","URBANA","1113018","ACHUCARRO","8468","6851 (15421) SAN MAGDALENA","PRIVADA","2012","8","3","9","6","5","10","4","3","8","7","4","3","2","4","5","2","4","0","49","38"
"2012","1113034","11","CENTRAL","1113","SAN ANTONIO","1","URBANA","1113018","ACHUCARRO","12151","6865 RENACER","OFICIAL","2012","11","10","15","8","12","8","17","12","8","12","10","10","13","11","13","9","15","12","114","92"
"2012","1113015","11","CENTRAL","1113","SAN ANTONIO","1","URBANA","1113003","SAN BLAS","8465","6866 (15455) PRIVADA SAN BLAS","PRIVADA","2012","11","20","13","15","17","12","8","13","10","16","9","9","14","15","9","11","9","16","100","127"
"2012","1112081","11","CENTRAL","1113","SAN ANTONIO","1","URBANA","1113008","SAN ROQUE","13635","7235 NUEVO AMANECER","PRIVADA","2012","14","9","17","14","6","15","7","7","8","5","8","13","10","7","3","6","5","6","78","82"
"2012","1113036","11","CENTRAL","1113","SAN ANTONIO","1","URBANA","1113018","ACHUCARRO","15606","7421 NUEVO RENACER","OFICIAL","2012","11","8","15","21","15","9","7","10","7","13","12","6","9","11","11","9","0","0","87","87"
"2012","1113037","11","CENTRAL","1113","SAN ANTONIO","1","URBANA","1113003","SAN BLAS","15757","7439 OСONDIVEPA","OFICIAL","2012","22","27","26","18","26","29","17","19","12","12","9","17","13","10","9","7","7","13","141","152"
"2012","1113038","11","CENTRAL","1113","SAN ANTONIO","1","URBANA","1113003","SAN BLAS","16723","7885 EL SEMBRADOR","PRIVADA","2012","4","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3"
"2012","1113004","11","CENTRAL","1113","SAN ANTONIO","1","URBANA","1113009","NARANJATY","8462","ACOSTA СU","OFICIAL","2012","0","0","0","0","0","0","0","0","0","0","0","0","3","10","6","11","9","11","18","32"
"2012","1113007","11","CENTRAL","1113","SAN ANTONIO","1","URBANA","1113012","ACOSTA РU","8471","ISAAC CABRERA","OFICIAL","2012","0","0","0","0","0","0","0","0","0","0","0","0","3","1","2","3","6","1","11","5"
"2012","1114048","11","CENTRAL","1114","SAN LOENZO","1","URBANA","1114030","LUCERITO","8520","4207 (13581) SAN ROQUE GONZALEZ","PRIV.SUBVENCIONADA","2012","14","18","24","17","21","19","19","22","13","17","15","22","20","13","28","17","28","27","182","172"
"2012","1114044","11","CENTRAL","1114","SAN LORENZO","1","URBANA","1114020","SAN PEDRO","8516","1126 LEONARDA S. DE PAEZ","PRIVADA","2012","9","7","9","16","13","8","20","10","11","10","12","18","19","27","11","15","28","19","132","130"
"2012","1114001","11","CENTRAL","1114","SAN LORENZO","1","URBANA","1114025","MARIA AUXILIADORA","8475","118 CORONEL LUIS CAMINOS","OFICIAL","2012","63","65","59","60","62","65","62","70","70","58","65","79","43","44","52","45","50","49","526","535"
"2012","1114056","11","CENTRAL","1114","SAN LORENZO","1","URBANA","1114022","CORAZON DE JESUS","8528","1231 SAGRADA FAMILIA","PRIVADA","2012","43","31","31","42","34","38","38","44","34","43","24","39","40","53","54","44","47","43","345","377"
"2012","1114112","11","CENTRAL","1114","SAN LORENZO","1","URBANA","1114033","SANTA LIBRADA","8584","14816 NTRA. SRA. DEL CARMEN","PRIV.SUBVENCIONADA","2012","1","4","5","1","2","2","2","2","3","1","0","0","2","4","0","0","0","0","15","14"
"2012","1114007","11","CENTRAL","1114","SAN LORENZO","1","URBANA","1114020","SAN PEDRO","8481","1501 INSTITUTO SAN LORENZO","PRIVADA","2012","1","1","0","0","1","0","1","0","1","1","2","1","1","1","3","2","7","2","17","8"
"2012","1114126","11","CENTRAL","1114","SAN LORENZO","1","URBANA","1114046","VIRGEN DEL ROSARIO","8621","15072 SAN VICENTE SCHOOL","PRIV.SUBVENCIONADA","2012","7","8","9","12","8","3","9","7","5","10","6","6","8","14","6","4","4","6","62","70"
"2012","1114130","11","CENTRAL","1114","SAN LORENZO","1","URBANA","1114042","LOS NOGALES","8625","15110 VIRGEN ROSA MISTICA","PRIV.SUBVENCIONADA","2012","7","8","4","6","2","6","5","4","5","4","5","5","0","0","0","0","0","0","28","33"
"2012","1114136","11","CENTRAL","1114","SAN LORENZO","1","URBANA","1114001","LAURELTY","8631","15113 CARLOS J. PENAYO S.","OFICIAL","2012","22","14","25","20","19","13","14","11","25","7","14","13","0","0","0","0","0","0","119","78"
"2012","1114116","11","CENTRAL","1114","SAN LORENZO","1","URBANA","1114037","VILLA DEL AGRONOMO","8607","15253 CIUDAD UNIVERSITARIA","PRIVADA","2012","11","12","8","13","12","4","16","10","6","7","5","3","7","6","6","9","9","7","80","71"
"2012","1114168","11","CENTRAL","1114","SAN LORENZO","1","URBANA","1114021","SAN BLAS","10431","15324 PRESBITERIANO PARAGUAY BRASIL","PRIVADA","2012","6","4","6","2","6","3","6","3","2","1","4","5","0","0","0","0","0","0","30","18"
"2012","1114150","11","CENTRAL","1114","SAN LORENZO","1","URBANA","1114052","LA VICTORIA","8647","15328 SAN ENRIQUE OSSO","PRIV.SUBVENCIONADA","2012","20","21","28","24","30","21","23","25","27","26","33","23","27","23","12","14","17","20","217","197"
"2012","1114146","11","CENTRAL","1114","SAN LORENZO","1","URBANA","1114038","SANTO TOMAS","8644","15340 26 DE FEBRERO LA VICTORIA","OFICIAL","2012","28","12","19","26","26","26","29","15","15","20","20","22","19","7","13","6","12","16","181","150"
"2012","1114062","11","CENTRAL","1114","SAN LORENZO","1","URBANA","1114017","SAN RAFAEL","8534","1881 RCA. ARABE SIRIA","OFICIAL","2012","18","12","10","12","18","7","26","12","17","13","18","18","20","18","18","12","21","19","166","123"
"2012","1114004","11","CENTRAL","1114","SAN LORENZO","1","URBANA","1114019","INMACULADA","8478","1885 ASOCIACION CRISTIANA DE JOVENES","PRIVADA","2012","0","0","0","0","0","0","0","0","0","0","0","0","6","1","7","4","7","6","20","11"
"2012","1114015","11","CENTRAL","1114","SAN LORENZO","1","URBANA","1114045","MITA'I - NUEVA AURORA","8489","2121","OFICIAL","2012","54","38","40","52","51","49","56","48","53","56","41","66","38","39","34","43","29","26","396","417"
"2012","1114037","11","CENTRAL","1114","SAN LORENZO","1","URBANA","1114005","VIRGEN DE LOS REMEDIOS","8509","2391 CHOFERES DEL CHACO","OFICIAL","2012","23","26","32","19","19","28","16","41","24","26","33","21","41","36","26","17","24","31","238","245"
"2012","1114040","11","CENTRAL","1114","SAN LORENZO","1","URBANA","1114008","SAN JUAN - CALLE'I","8512","2392 CTRO.EDUCATIVO LAURELTY","OFICIAL","2012","22","27","23","14","25","20","22","23","18","15","33","20","19","25","20","22","18","23","200","189"
"2012","1114027","11","CENTRAL","1114","SAN LORENZO","1","URBANA","1114041","TAJASUAPE","8501","2393 JORGE A. GADEA","OFICIAL","2012","35","32","24","23","42","30","37","30","28","28","41","30","42","26","33","24","21","23","303","246"
"2012","1114093","11","CENTRAL","1114","SAN LORENZO","1","URBANA","1114044","VILLA INDUSTRIAL","8565","2394 SRA. CAROLINA ROMERO","OFICIAL","2012","11","25","19","22","19","22","20","22","17","22","31","24","28","22","8","17","15","21","168","197"
"2012","1114068","11","CENTRAL","1114","SAN LORENZO","1","URBANA","1114020","SAN PEDRO","8540","23 ESPAСA","OFICIAL","2012","92","97","84","82","88","73","95","104","95","81","122","102","37","43","35","42","29","49","677","673"
"2012","1114009","11","CENTRAL","1114","SAN LORENZO","1","URBANA","1114033","SANTA LIBRADA","8483","251 JOSE D. GONZALEZ","OFICIAL","2012","22","25","23","14","20","22","26","23","24","20","20","24","21","26","27","20","26","34","209","208"
"2012","1114031","11","CENTRAL","1114","SAN LORENZO","1","URBANA","1114034","BARCEQUILLO","8505","264 CLOTILDE E. PAREDES","OFICIAL","2012","17","9","22","15","18","19","13","22","23","13","18","17","0","0","0","0","0","0","111","95"
"2012","1114014","11","CENTRAL","1114","SAN LORENZO","1","URBANA","1114046","VIRGEN DEL ROSARIO","8488","276 MCAL. JOSE FELIX ESTIGARRIBIA","OFICIAL","2012","34","44","47","49","36","37","41","37","40","38","37","31","52","38","37","38","34","40","358","352"
"2012","1114114","11","CENTRAL","1114","SAN LORENZO","1","URBANA","1114004","SANTO REY","8586","3733 COMUNIDAD EDUC SANTO TOMAS","PRIVADA","2012","12","15","14","13","17","10","11","10","20","4","15","21","15","8","9","14","15","16","128","111"
"2012","1114106","11","CENTRAL","1114","SAN LORENZO","1","URBANA","1114020","SAN PEDRO","8578","3734 SAN PEDRO","PRIVADA","2012","3","0","0","0","2","1","5","1","0","0","0","3","3","2","3","4","2","1","18","12"
"2012","1114110","11","CENTRAL","1114","SAN LORENZO","1","URBANA","1114020","SAN PEDRO","8582","3977 FIENDSHIP'S SHOOL","PRIVADA","2012","0","0","2","2","1","0","0","1","1","0","0","0","2","2","1","2","3","3","10","10"
"2012","1114132","11","CENTRAL","1114","SAN LORENZO","1","URBANA","1114050","REDUCTO","8627","4091 REINO DE ESPAСA","OFICIAL","2012","14","12","12","7","12","10","7","9","5","11","9","12","9","11","12","7","9","6","89","85"
"2012","1114012","11","CENTRAL","1114","SAN LORENZO","1","URBANA","1114049","LERIDA","8486","4167 (13304) ITALO PARAGUAYO","PRIVADA","2012","30","34","35","29","35","30","28","32","26","42","36","25","32","39","38","25","41","42","301","298"
"2012","1114005","11","CENTRAL","1114","SAN LORENZO","1","URBANA","1114023","SAN ANTONIO - CIUDAD","8479","4168 (13564) JUAN BOSCO","PRIV.SUBVENCIONADA","2012","7","3","8","4","6","3","4","7","5","5","5","5","8","5","6","4","6","2","55","38"
"2012","1114046","11","CENTRAL","1114","SAN LORENZO","1","URBANA","1114027","SAN LUIS","8518","4169 (14019) SAN MIGUEL","PRIVADA","2012","2","5","6","5","9","6","2","10","6","4","0","0","2","1","1","2","2","0","30","33"
"2012","1114066","11","CENTRAL","1114","SAN LORENZO","1","URBANA","1114022","CORAZON DE JESUS","8538","4170 (13923) DRA.MORINA ISABEL MOREL DE","PRIV.SUBVENCIONADA","2012","30","17","21","23","21","24","21","33","29","25","20","27","27","27","24","25","24","27","217","228"
"2012","1114013","11","CENTRAL","1114","SAN LORENZO","1","URBANA","1114049","LERIDA","8487","4172 (13014) MA. ANTONIA LICO DE GALATI","OFICIAL","2012","29","19","23","25","37","41","30","24","27","24","25","18","24","27","26","22","24","27","245","227"
"2012","1114089","11","CENTRAL","1114","SAN LORENZO","1","URBANA","1114026","FATIMA","8561","4173 (14405) VIRGEN DE FATIMA MUNIC.No.1","OFICIAL","2012","7","5","9","9","8","7","5","4","4","4","5","3","0","0","0","0","0","0","38","32"
"2012","1114078","11","CENTRAL","1114","SAN LORENZO","1","URBANA","1114015","SAN JOSE","8550","4175 (12880) VIRGEN DE LAS MERCEDES","PRIV.SUBVENCIONADA","2012","24","13","12","11","14","9","5","14","7","9","4","6","10","5","5","6","7","6","88","79"
"2012","1114094","11","CENTRAL","1114","SAN LORENZO","1","URBANA","1114025","MARIA AUXILIADORA","8566","4176 (12881) MARIA AUXILIADORA","PRIVADA","2012","40","38","41","37","42","39","32","40","35","47","38","43","49","47","50","54","50","58","377","403"
"2012","1114008","11","CENTRAL","1114","SAN LORENZO","1","URBANA","1114050","REDUCTO","8482","4177 (13612) SAN MIGUEL ARCANGEL","PRIVADA","2012","6","11","11","8","3","7","10","11","5","5","10","6","0","0","0","0","0","0","45","48"
"2012","1114011","11","CENTRAL","1114","SAN LORENZO","1","URBANA","1114050","REDUCTO","8485","4178 (14093) SAN ANTONIO DE FE Y A.","PRIV.SUBVENCIONADA","2012","25","17","23","27","30","21","19","23","20","20","23","27","26","19","27","27","30","24","223","205"
"2012","1114050","11","CENTRAL","1114","SAN LORENZO","1","URBANA","1114016","SANTA LUCIA","8522","4179 (13988) CENTRO EDUCATIVO SINAI","PRIVADA","2012","12","9","6","9","7","15","6","8","7","6","8","6","5","6","7","5","4","5","62","69"
"2012","1114113","11","CENTRAL","1114","SAN LORENZO","1","URBANA","1114028","FLORIDA","8585","4180 (14540) SAN CARLOS","PRIVADA","2012","6","4","5","5","6","4","9","1","3","0","3","7","2","3","2","3","2","3","38","30"
