geo_id,deped_id,school_name,address,adm0,adm1,adm2,adm3
ECU-001158,10H00351,Hernando De Magallanes,,ECU,Imbabura,Cotacachi,Imantag
ECU-001159,10H00352,Abelardo Moran Muñoz,,ECU,Imbabura,Cotacachi,Imantag
ECU-001160,10H00353,Dr Ignacio Salazar,,ECU,Imbabura,Cotacachi,Imantag
ECU-001161,10H00357,Filemon Proaño,,ECU,Imbabura,Cotacachi,Peñaherrera
ECU-001162,10H00358,Carlos Proaño Delgado,,ECU,Imbabura,Cotacachi,Peñaherrera
ECU-001163,10H00360,Leon Tolstoy,,ECU,Imbabura,Cotacachi,Peñaherrera
ECU-001164,10H00362,Unidad Educativa Jose Peralta,,ECU,Imbabura,Cotacachi,Peñaherrera
ECU-001165,10H00363,6 De Julio Nº2,,ECU,Imbabura,Cotacachi,Peñaherrera
ECU-001166,10H00364,Santa Cruz,,ECU,Imbabura,Cotacachi,Peñaherrera
ECU-001167,10H00365,Cordillera De Los Andes,,ECU,Imbabura,Cotacachi,Peñaherrera
ECU-001168,10H00368,Miguel De Hidalgo,,ECU,Imbabura,Cotacachi,Peñaherrera
ECU-001169,10H00369,Unidad Educativa Cuellaje,,ECU,Imbabura,Cotacachi,Seis De Julio De Cuellaje (Cab. En Cuellaje)
ECU-001170,10H00373,Rio Cenepa,,ECU,Imbabura,Cotacachi,Plaza Gutierrez (Calvario)
ECU-001171,10H00378,Eloy Proaño,,ECU,Imbabura,Cotacachi,Quiroga
ECU-001172,10H00380,Unidad Educativa Luis Plutarco Cevallos,,ECU,Imbabura,Cotacachi,Quiroga
ECU-001173,10H00381,Andres Avelino De La Torre,,ECU,Imbabura,Cotacachi,Quiroga
ECU-001174,10H00386,2 De Agosto,,ECU,Imbabura,Cotacachi,Seis De Julio De Cuellaje (Cab. En Cuellaje)
ECU-001175,10H00387,Francisco De Orellana,,ECU,Imbabura,Cotacachi,Seis De Julio De Cuellaje (Cab. En Cuellaje)
ECU-001176,10H00388,Luz De America,,ECU,Imbabura,Cotacachi,Seis De Julio De Cuellaje (Cab. En Cuellaje)
ECU-001177,10H00390,Gabriel Garcia Moreno,,ECU,Imbabura,Cotacachi,Vacas Galindo (El Churo) (Cab. En San Miguel Alto)
ECU-001178,10H00393,Ciudad De Cotacachi,,ECU,Imbabura,Cotacachi,Vacas Galindo (El Churo) (Cab. En San Miguel Alto)
ECU-001179,10H00394,Juan Francisco Leoro,,ECU,Imbabura,Cotacachi,Vacas Galindo (El Churo) (Cab. En San Miguel Alto)
ECU-001180,10H00396,Unidad Educatva Santa Juana De Chantal,,ECU,Imbabura,Otavalo,Jordan
ECU-001181,10H00397,Unidad Educativa Particular Academia General Carlos Antonio Machado Arroyo,,ECU,Imbabura,Otavalo,Jordan
ECU-001182,10H00398,Unidad Educativa Republica Del Ecuador,,ECU,Imbabura,Otavalo,Jordan
ECU-001183,10H00400,Unidad Educativa Diez De Agosto,,ECU,Imbabura,Otavalo,Jordan
ECU-001184,10H00404,Escuela De Educacion Basica Ciudad De Otavalo,,ECU,Imbabura,Otavalo,Jordan
ECU-001185,10H00406,Otavalo Valle Del Amanecer,,ECU,Imbabura,Otavalo,Jordan
ECU-001186,10H00410,Unidad Educativa  Jacinto Collahuazo,,ECU,Imbabura,Otavalo,Jordan
ECU-001187,10H00411,Unidad Educativa Otavalo,,ECU,Imbabura,Otavalo,Jordan
ECU-001188,10H00412,Unidad Educativa Pcei 31 De Octubre,,ECU,Imbabura,Otavalo,Jordan
ECU-001189,10H00415,Unidad Educativa Escuela Del Futuro,,ECU,Imbabura,Otavalo,Jordan
ECU-001190,10H00417,Escuela De Educacion Basica Juan Enrique Pestalozzi,,ECU,Imbabura,Otavalo,Jordan
ECU-001191,10H00425,Unidad Educativa Sarance,,ECU,Imbabura,Otavalo,Doctor Miguel Egas Cabezas (Peguche)
ECU-001192,10H00429,Escuela De Educacion Basica Guillermo Garzon Ubidia,,ECU,Imbabura,Otavalo,San Luis
ECU-001193,10H00432,Unidad Educativa Diocesana San Luis,,ECU,Imbabura,Otavalo,San Luis
ECU-001194,10H00433,Unidad Educativa De Milenio Jatun Kuraka Otavalo,,ECU,Imbabura,Otavalo,San Luis
ECU-001195,10H00434,Unidad Educativa Pcei Jaime Roldos Aguilera,,ECU,Imbabura,Otavalo,San Luis
ECU-001196,10H00435,Unidad Educativa Fiscomisional La Inmaculada,,ECU,Imbabura,Otavalo,San Luis
ECU-001197,10H00441,Unidad Educativa Gabriela Mistral,,ECU,Imbabura,Otavalo,San Luis
ECU-001198,10H00443,Unidad Educativa Isaac Jesus Barrera,,ECU,Imbabura,Otavalo,San Luis
ECU-001199,10H00445,Colegio De Bachillerato Imbaya,,ECU,Imbabura,Otavalo,San Luis
ECU-001200,10H00456,Unidad Educativa Ulpiano Navarro,,ECU,Imbabura,Otavalo,San Jose De Quichinche
ECU-001201,10H00462,Unidad Educativa Alfredo Perez Guerrero,,ECU,Imbabura,Otavalo,San Pablo
ECU-001202,10H00468,Escuela De Educacion Basica Florencio O Leary,,ECU,Imbabura,Otavalo,San Rafael
ECU-001203,10H00469,Unidad Educativa Juan Montalvo,,ECU,Imbabura,Otavalo,Gonzalez Suarez
ECU-001204,10H00472,Escuela De Educación Básica 31 De Octubre,,ECU,Imbabura,Otavalo,Selva Alegre (Cab. En San Miguel De Pamplona)
ECU-001205,10H00475,Escuela De Educacion Basica Provincia Del Guayas,,ECU,Imbabura,Otavalo,Selva Alegre (Cab. En San Miguel De Pamplona)
