COD. COLEGIO	 REGIONAL	 PROVINCIA	 DISTRITO	 CORREGIMIENTO	 NOMBRE COLEGIO	ÁREA	PROGRAMAS	 TIPO	APROBADO 1 GRADO HOMBRE	APROBADO 1 GRADO MUJER	APROBADO 2 GRADO HOMBRE	APROBADO 2 GRADO MUJER	APROBADO 3 GRADO HOMBRE	APROBADO 3 GRADO MUJER	APROBADO 4 GRADO HOMBRE	APROBADO 4 GRADO MUJER	APROBADO 5 GRADO HOMBRE	APROBADO 5 GRADO MUJER	APROBADO 6 GRADO HOMBRE	APROBADO 6 GRADO MUJER	REPROBADO 1 GRADO HOMBRE	REPROBADO 1 GRADO MUJER	REPROBADO 2 GRADO HOMBRE	REPROBADO 2 GRADO MUJER	REPROBADO 3 GRADO HOMBRE	REPROBADO 3 GRADO MUJER	REPROBADO 4 GRADO HOMBRE	REPROBADO 4 GRADO MUJER	REPROBADO 5 GRADO HOMBRE	REPROBADO 5 GRADO MUJER	REPROBADO 6 GRADO HOMBRE	REPROBADO 6 GRADO MUJER	DESERTORES 1 GRADO HOMBRE	DESERTORES 1 GRADO MUJER	DESERTORES 2 GRADO HOMBRE	DESERTORES 2 GRADO MUJER	DESERTORES 3 GRADO HOMBRE	DESERTORES 3 GRADO MUJER	DESERTORES 4 GRADO HOMBRE	DESERTORES 4 GRADO MUJER	DESERTORES 5 GRADO HOMBRE	DESERTORES 5 GRADO MUJER	DESERTORES 6 GRADO HOMBRE	DESERTORES 6 GRADO MUJER	DOCENTES	AULAS
239	BOCAS DEL TORO	BOCAS DEL TORO	CHANGUINOLA	COCHIGRÓ	BUENA SELVA	INDÍGENA	PRIMARIA MULTIGRADO	OFICIAL	2	3	4	3	1	1	6	3	6	0	3	4	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2
240	BOCAS DEL TORO	BOCAS DEL TORO	CHANGUINOLA	GUABITO	FINCA 41 ANEXA GUABITO	RURAL	PRIMARIA UNIGRADO	OFICIAL	8	8	10	9	7	7	5	8	13	3	9	5	0	0	6	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	6	3
241	BOCAS DEL TORO	BOCAS DEL TORO	ALMIRANTE	NANCE DE RISCO	BAJO CULUBRE	INDÍGENA	PRIMARIA MULTIGRADO	OFICIAL	10	19	10	8	15	12	8	6	7	13	12	13	0	0	4	1	1	1	0	4	2	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	7	3
242	BOCAS DEL TORO	BOCAS DEL TORO	CHANGUINOLA	EL TERIBE	BAJO SORI	RURAL	PRIMARIA MULTIGRADO	OFICIAL	5	2	6	7	2	7	3	3	6	2	4	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2
243	BOCAS DEL TORO	BOCAS DEL TORO	CHANGUINOLA	GUABITO	SAN SAN MONA	INDÍGENA	PRIMARIA MULTIGRADO	OFICIAL	4	6	3	5	5	3	9	6	3	8	2	8	0	1	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2
244	BOCAS DEL TORO	BOCAS DEL TORO	CHANGUINOLA	TERIBE	LOMA BANDERA	RURAL	PRIMARIA MULTIGRADO	OFICIAL	0	0	1	1	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1
245	BOCAS DEL TORO	BOCAS DEL TORO	CHANGUINOLA	LA GLORIA	LOMA MULETO	RURAL	PRIMARIA MULTIGRADO	OFICIAL	17	11	12	16	8	8	11	12	6	12	12	7	1	1	1	1	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6
247	BOCAS DEL TORO	BOCAS DEL TORO	CHANGUINOLA	ALMIRANTE	E.T.G.N.A. BELLA VISTA	RURAL	PRIMARIA MULTIGRADO	OFICIAL	14	11	13	11	8	10	7	14	8	8	15	6	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	5	5
248	BOCAS DEL TORO	BOCAS DEL TORO	ALMIRANTE	VALLE DE RISCÓ	LA CEIBA	INDÍGENA	PRIMARIA MULTIGRADO	OFICIAL	2	13	10	13	8	6	6	2	2	6	3	4	1	3	6	2	4	4	3	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	4
249	BOCAS DEL TORO	BOCAS DEL TORO	CHANGUINOLA	CHANGUINOLA	SANTA MARTA ANEXA	INDÍGENA	PRIMARIA MULTIGRADO	OFICIAL	0	2	6	1	0	0	2	1	2	1	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
250	BOCAS DEL TORO	BOCAS DEL TORO	CHANGUINOLA	EL EMPALME	ESC. BILINGÜE EL SILENCIO	URBANA	PRIMARIA UNIGRADO	OFICIAL	33	32	28	30	28	26	30	28	19	31	22	33	1	2	1	3	2	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	24	6
251	BOCAS DEL TORO	BOCAS DEL TORO	CHANGUINOLA	COCHIGRÓ	SÚRSUBA	INDÍGENA	PRIMARIA MULTIGRADO	OFICIAL	2	2	1	3	3	1	0	2	2	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
254	BOCAS DEL TORO	BOCAS DEL TORO	CHANGUINOLA	EL TERIBE	CUYN KING	INDÍGENA	PRIMARIA MULTIGRADO	OFICIAL	0	0	1	1	2	2	1	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
255	BOCAS DEL TORO	BOCAS DEL TORO	CHANGUINOLA	LA GLORIA	VALLE JUNQUITO	INDÍGENA	PRIMARIA MULTIGRADO	OFICIAL	7	9	7	12	8	7	7	4	12	7	6	9	0	0	0	0	1	0	4	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4
257	BOCAS DEL TORO	BOCAS DEL TORO	CHANGUINOLA	EL TERIBE	ZEGLA	RURAL	PRIMARIA MULTIGRADO	OFICIAL	4	4	0	8	6	6	3	4	9	5	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	3	2
258	BOCAS DEL TORO	BOCAS DEL TORO	CHANGUINOLA	EL EMPALME	CHARAGRE	RURAL	PRIMARIA MULTIGRADO	OFICIAL	3	7	4	6	3	8	4	3	6	6	6	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3
259	BOCAS DEL TORO	BOCAS DEL TORO	CHANGUINOLA	EL TERIBE	BONYIC	INDÍGENA	PRIMARIA MULTIGRADO	OFICIAL	5	2	3	4	3	3	2	4	2	2	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4
260	BOCAS DEL TORO	BOCAS DEL TORO	CHANGUINOLA	EL TERIBE	SOLONG	INDÍGENA	PRIMARIA MULTIGRADO	OFICIAL	3	4	0	6	7	7	2	1	5	2	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2
261	BOCAS DEL TORO	BOCAS DEL TORO	CHANGUINOLA	COCHIGRÓ	CORRIENTE GRANDE	INDÍGENA	PRIMARIA MULTIGRADO	OFICIAL	1	0	1	0	0	1	0	3	2	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2
262	BOCAS DEL TORO	BOCAS DEL TORO	CHANGUINOLA	CHANGUINOLA	C.E.B.G. BILINGÜE CHANGUINOLA	URBANA	PRIMARIA UNIGRADO	OFICIAL	52	37	45	47	43	42	41	35	56	31	42	50	5	4	4	3	5	5	1	1	2	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	20	17
264	BOCAS DEL TORO	BOCAS DEL TORO	CHANGUINOLA	CHANGUINOLA	FINCA 67	URBANA	PRIMARIA UNIGRADO	OFICIAL	14	16	12	20	8	16	7	12	12	18	13	15	1	0	6	1	1	1	9	4	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	8	4
265	BOCAS DEL TORO	BOCAS DEL TORO	CHANGUINOLA	CHANGUINOLA	FINCA 64	URBANA	PRIMARIA UNIGRADO	OFICIAL	22	18	21	19	13	14	19	15	12	10	13	13	3	4	0	0	3	2	1	1	0	0	1	2	0	0	1	0	1	0	0	0	0	0	0	0	12	6
266	BOCAS DEL TORO	BOCAS DEL TORO	CHANGUINOLA	CHANGUINOLA	FINCA 44	URBANA	PRIMARIA UNIGRADO	OFICIAL	25	12	23	14	9	12	12	15	12	20	14	13	0	0	3	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	9	6
267	BOCAS DEL TORO	BOCAS DEL TORO	CHANGUINOLA	LA GLORIA	C.E.B.G. LA GLORIA	RURAL	PRIMARIA TELEBASICA	OFICIAL	26	19	25	20	16	17	21	11	19	15	21	9	3	7	0	0	5	0	4	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	12	12
268	BOCAS DEL TORO	BOCAS DEL TORO	CHANGUINOLA	LA GLORIA	LOMA BONITA	INDÍGENA	PRIMARIA MULTIGRADO	OFICIAL	4	4	6	9	6	8	8	5	4	4	2	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3
269	BOCAS DEL TORO	BOCAS DEL TORO	CHANGUINOLA	LA GLORIA	MILLA 10	INDÍGENA	PRIMARIA MULTIGRADO	OFICIAL	8	7	5	4	4	5	9	11	7	8	7	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	6
270	BOCAS DEL TORO	BOCAS DEL TORO	CHANGUINOLA	LA GLORIA	MILLA 71/2	INDÍGENA	PRIMARIA MULTIGRADO	OFICIAL	12	5	4	7	5	8	5	5	5	7	7	4	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4
272	BOCAS DEL TORO	BOCAS DEL TORO	CHANGUINOLA	COCHIGRÓ	ESC. SANTA ROSA	URBANA	PRIMARIA MULTIGRADO	OFICIAL	7	3	3	1	2	3	0	1	3	1	3	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3
273	BOCAS DEL TORO	BOCAS DEL TORO	CHANGUINOLA	EL EMPALME	SAN JUAN	RURAL	PRIMARIA MULTIGRADO	OFICIAL	4	7	2	7	1	4	9	1	1	4	3	2	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4
274	BOCAS DEL TORO	BOCAS DEL TORO	CHANGUINOLA	EL EMPALME	FINCA 02	URBANA	PRIMARIA UNIGRADO	OFICIAL	9	18	24	13	8	13	9	11	11	11	16	11	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	7	6
275	BOCAS DEL TORO	BOCAS DEL TORO	CHANGUINOLA	EL EMPALME	FINCA 03	RURAL	PRIMARIA MULTIGRADO	OFICIAL	8	6	6	7	5	10	4	5	7	4	10	7	1	1	4	1	3	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4
276	BOCAS DEL TORO	BOCAS DEL TORO	CHANGUINOLA	EL EMPALME	C.E.B.G. BILINGÜE FINCA 04	URBANA	PRIMARIA UNIGRADO	OFICIAL	58	68	68	90	72	55	76	63	51	64	65	84	7	4	3	7	6	7	2	1	2	0	2	1	0	0	0	2	0	0	0	0	0	0	0	0	31	26
277	BOCAS DEL TORO	BOCAS DEL TORO	CHANGUINOLA	CHANGUINOLA	SANTA MARTA ARRIBA	INDÍGENA	PRIMARIA MULTIGRADO	OFICIAL	0	4	1	4	1	0	4	2	0	2	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
280	BOCAS DEL TORO	BOCAS DEL TORO	CHANGUINOLA	CHANGUINOLA	ESC. BILINGÜE FINCA 41	URBANA	PRIMARIA UNIGRADO	OFICIAL	76	89	76	75	83	80	68	79	86	67	51	67	8	8	9	11	13	2	3	1	5	1	3	3	2	1	2	0	0	1	1	1	1	0	0	0	40	15
281	BOCAS DEL TORO	BOCAS DEL TORO	CHANGUINOLA	ALMIRANTE	ALMIRANTE	URBANA	PRIMARIA UNIGRADO	OFICIAL	34	41	46	40	47	29	37	41	47	33	39	31	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	22
283	BOCAS DEL TORO	BOCAS DEL TORO	ALMIRANTE	VALLE DE AGUA	QUEBRADA CACAO	INDÍGENA	PRIMARIA MULTIGRADO	OFICIAL	1	1	6	3	1	3	2	2	4	2	2	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	3
284	BOCAS DEL TORO	BOCAS DEL TORO	CHANGUINOLA	LA GLORIA	QUEBRADA BANANO	INDÍGENA	PRIMARIA MULTIGRADO	OFICIAL	10	4	4	4	4	5	6	6	10	1	3	5	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3
285	BOCAS DEL TORO	BOCAS DEL TORO	ALMIRANTE	VALLE DE RISCÓ	GUAYACÁN	INDÍGENA	PRIMARIA UNIGRADO	OFICIAL	10	10	6	7	3	7	7	6	6	5	4	5	3	1	2	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	4	4
286	BOCAS DEL TORO	BOCAS DEL TORO	ALMIRANTE	VALLE DE AGUA	RENACIMIENTO	RURAL	PRIMARIA MULTIGRADO	OFICIAL	2	3	4	2	2	3	4	4	1	4	2	1	1	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3
287	BOCAS DEL TORO	BOCAS DEL TORO	ALMIRANTE	VALLE DE RISCÓ	PUNTA PEÑA DE RISCO	INDÍGENA	PRIMARIA MULTIGRADO	OFICIAL	4	4	4	7	7	5	7	9	7	7	5	5	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2
288	BOCAS DEL TORO	BOCAS DEL TORO	ALMIRANTE	VALLE DE RISCÓ	C.E.B.G. BILINGÜE VALLE DE RISCO	INDÍGENA	PRIMARIA UNIGRADO	OFICIAL	48	36	41	47	28	35	21	32	49	38	28	33	5	1	1	1	1	3	11	1	7	1	2	2	0	0	0	0	0	1	0	0	0	0	0	0	29	18
289	BOCAS DEL TORO	BOCAS DEL TORO	ALMIRANTE	VALLE DE AGUA	VALLE DE AGUA ARRIBA	RURAL	PRIMARIA MULTIGRADO	OFICIAL	9	10	12	12	7	10	8	10	10	10	9	12	3	0	2	2	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	5
296	BOCAS DEL TORO	BOCAS DEL TORO	BOCAS DEL TORO	CAUCHERO	CERRO PALMA	INDÍGENA	PRIMARIA MULTIGRADO	OFICIAL	5	2	3	4	7	1	2	6	4	3	3	3	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	3	3	1	0	1	1	0	0	2	3
297	BOCAS DEL TORO	BOCAS DEL TORO	ALMIRANTE	VALLE DE AGUA	VALLE DE AGUA ABAJO	RURAL	PRIMARIA MULTIGRADO	OFICIAL	0	1	1	0	0	0	0	3	4	1	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2
298	BOCAS DEL TORO	BOCAS DEL TORO	ALMIRANTE	VALLE DE AGUA	VALLE LAS PERLAS	RURAL	PRIMARIA MULTIGRADO	OFICIAL	6	3	4	2	1	3	0	5	1	2	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2	2
299	BOCAS DEL TORO	BOCAS DEL TORO	ALMIRANTE	VALLE DE AGUA	RÍO OESTE ARRIBA	RURAL	PRIMARIA UNIGRADO	OFICIAL	10	16	12	20	12	7	10	11	6	4	4	6	1	0	2	0	0	2	0	1	1	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	7	7
300	BOCAS DEL TORO	BOCAS DEL TORO	CHANGUINOLA	ALMIRANTE	NUEVO PARAÍSO	RURAL	PRIMARIA UNIGRADO	OFICIAL	13	9	7	8	10	11	12	10	16	8	10	9	2	0	4	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	4
301	BOCAS DEL TORO	BOCAS DEL TORO	ALMIRANTE	VALLE DE AGUA	RÍO OESTE ABAJO	RURAL	PRIMARIA MULTIGRADO	OFICIAL	4	5	2	2	6	8	4	2	10	8	4	2	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4
302	BOCAS DEL TORO	BOCAS DEL TORO	ALMIRANTE	VALLE DE AGUA	QUEBRADA PITTY	RURAL	PRIMARIA MULTIGRADO	OFICIAL	6	4	8	3	6	2	5	3	7	6	2	4	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	2
303	BOCAS DEL TORO	BOCAS DEL TORO	BOCAS DEL TORO	CAUCHERO	QUEBRADA PUEBLO	INDÍGENA	PRIMARIA MULTIGRADO	OFICIAL	4	3	4	2	5	5	4	1	5	4	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	4
305	BOCAS DEL TORO	BOCAS DEL TORO	CHANGUINOLA	LA GLORIA	MILLA 05	INDÍGENA	PRIMARIA MULTIGRADO	OFICIAL	9	3	7	4	9	6	5	7	8	4	4	4	1	3	0	0	4	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3
306	BOCAS DEL TORO	BOCAS DEL TORO	CHANGUINOLA	ALMIRANTE	MIRA FLORES	URBANA	PRIMARIA UNIGRADO	OFICIAL	10	13	11	14	9	14	11	7	12	8	10	9	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	5
307	BOCAS DEL TORO	BOCAS DEL TORO	CHANGUINOLA	NANCE DE RISCO	C.E.B.G. NANCE DE RISCO	INDÍGENA	PRIMARIA UNIGRADO	OFICIAL	23	21	12	8	22	20	20	19	17	18	13	16	3	5	6	5	4	2	1	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	11	9
308	BOCAS DEL TORO	BOCAS DEL TORO	CHANGUINOLA	ALMIRANTE	TIBITE	RURAL	PRIMARIA MULTIGRADO	OFICIAL	2	2	3	9	8	4	3	1	5	3	4	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2
309	BOCAS DEL TORO	BOCAS DEL TORO	CHANGUINOLA	ALMIRANTE	OJO DE AGUA	RURAL	PRIMARIA MULTIGRADO	OFICIAL	1	3	4	2	2	1	3	2	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
310	BOCAS DEL TORO	BOCAS DEL TORO	CHANGUINOLA	ALMIRANTE	MILLA 03	RURAL	PRIMARIA MULTIGRADO	OFICIAL	7	10	7	6	9	11	8	5	4	5	5	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4
311	BOCAS DEL TORO	BOCAS DEL TORO	CHANGUINOLA	ALMIRANTE	ESC. BILINGÜE BERTA LÓPEZ	URBANA	PRIMARIA UNIGRADO	OFICIAL	60	48	60	72	51	59	65	62	64	57	54	54	7	4	4	3	3	3	2	0	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	29	15
312	BOCAS DEL TORO	BOCAS DEL TORO	CHANGUINOLA	LAS DELICIAS	BOCA DE YORKIN	INDÍGENA	PRIMARIA MULTIGRADO	OFICIAL	2	4	6	1	2	3	2	1	2	1	2	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	3
313	BOCAS DEL TORO	BOCAS DEL TORO	CHANGUINOLA	LAS TABLAS	ESC. BILINGÜE BARRANCO ADENTRO	RURAL	PRIMARIA MULTIGRADO	OFICIAL	70	36	69	55	44	54	45	43	34	43	35	34	4	0	9	3	0	2	2	1	7	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	38	13
314	BOCAS DEL TORO	BOCAS DEL TORO	CHANGUINOLA	GUABITO	DEBORAH	RURAL	PRIMARIA UNIGRADO	OFICIAL	21	14	14	13	19	21	11	9	16	9	7	9	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	5
315	BOCAS DEL TORO	BOCAS DEL TORO	CHANGUINOLA	LAS TABLAS	ALTO DOS CAÑOS	INDÍGENA	PRIMARIA MULTIGRADO	OFICIAL	2	1	3	3	0	1	1	1	1	2	2	1	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
316	BOCAS DEL TORO	BOCAS DEL TORO	CHANGUINOLA	GUABITO	FINCA CALIFORNIA	RURAL	PRIMARIA MULTIGRADO	OFICIAL	11	13	7	4	5	10	3	5	7	5	7	6	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4	4
317	BOCAS DEL TORO	BOCAS DEL TORO	CHANGUINOLA	GUABITO	FINCA 54	URBANA	PRIMARIA UNIGRADO	OFICIAL	7	11	11	16	16	10	9	15	15	12	11	17	4	0	2	3	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	6
320	BOCAS DEL TORO	BOCAS DEL TORO	CHANGUINOLA	LAS TABLAS	QUEBRADA CANELA	INDÍGENA	PRIMARIA MULTIGRADO	OFICIAL	6	4	4	5	4	6	6	4	2	7	2	3	0	1	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4
321	BOCAS DEL TORO	BOCAS DEL TORO	CHANGUINOLA	LAS TABLAS	C.E.B.G. BILINGÜE MARIANO THOMAS	URBANA	PRIMARIA TELEBASICA	OFICIAL	33	28	26	27	19	23	21	22	24	21	16	16	0	0	2	0	5	1	8	4	3	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	22	12
322	BOCAS DEL TORO	BOCAS DEL TORO	CHANGUINOLA	LAS DELICIAS	LAS PALMITAS	INDÍGENA	PRIMARIA MULTIGRADO	OFICIAL	4	3	3	3	3	6	2	4	1	4	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1
323	BOCAS DEL TORO	BOCAS DEL TORO	CHANGUINOLA	LAS TABLAS	BISIRA N°3 ANEXA A QUEBRADA CANELA	RURAL	PRIMARIA MULTIGRADO	OFICIAL	4	2	3	3	2	5	3	0	4	5	2	2	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	3
325	BOCAS DEL TORO	BOCAS DEL TORO	CHANGUINOLA	CHANGUINOLA	FINCA 43	URBANA	PRIMARIA UNIGRADO	OFICIAL	14	16	20	26	24	30	20	16	26	18	16	22	2	4	6	4	4	0	2	0	2	2	0	0	4	6	2	0	2	0	2	0	0	0	0	0	11	3
326	BOCAS DEL TORO	BOCAS DEL TORO	CHANGUINOLA	GUABITO	PUENTE BLANCO	INDÍGENA	PRIMARIA UNIGRADO	OFICIAL	19	23	21	27	18	13	11	14	18	10	11	18	2	7	7	3	2	1	4	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	9	5
328	BOCAS DEL TORO	BOCAS DEL TORO	CHANGUINOLA	COCHIGRÓ	BAJO LA ESPERANZA	RURAL	PRIMARIA MULTIGRADO	OFICIAL	6	5	6	6	5	4	2	4	3	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3
338	BOCAS DEL TORO	BOCAS DEL TORO	CHANGUINOLA	LAS TABLAS	C.E.B.G. BILINGÜE NIEVECITA	URBANA	PRIMARIA UNIGRADO	OFICIAL	49	49	63	63	69	48	52	53	56	52	56	56	1	7	3	2	1	1	2	2	0	0	10	1	1	1	0	1	0	0	0	1	1	0	0	0	43	24
339	BOCAS DEL TORO	BOCAS DEL TORO	CHANGUINOLA	GUABITO	C.E.B.G. BILINGÜE GUABITO	RURAL	PRIMARIA UNIGRADO	OFICIAL	76	91	76	88	83	87	83	78	88	80	75	69	14	4	15	7	21	13	14	4	2	0	4	0	1	3	2	1	1	2	3	3	4	2	3	1	37	31
342	BOCAS DEL TORO	BOCAS DEL TORO	CHANGUINOLA	LAS DELICIAS	DOS CAÑOS ANEXA	INDÍGENA	PRIMARIA MULTIGRADO	OFICIAL	6	7	9	5	3	6	7	6	2	7	10	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	5	4
343	BOCAS DEL TORO	BOCAS DEL TORO	CHANGUINOLA	LAS TABLAS	BARRANCO MEDIO	RURAL	PRIMARIA UNIGRADO	OFICIAL	21	21	32	20	15	22	20	21	24	21	14	15	3	6	2	1	5	4	2	0	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	14	7
344	BOCAS DEL TORO	BOCAS DEL TORO	CHANGUINOLA	LAS DELICIAS	SANTA CLARA	INDÍGENA	PRIMARIA MULTIGRADO	OFICIAL	0	0	1	1	0	3	4	2	0	1	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1
345	BOCAS DEL TORO	BOCAS DEL TORO	CHANGUINOLA	LAS DELICIAS	AGUA SALUD	INDÍGENA	PRIMARIA MULTIGRADO	OFICIAL	4	3	4	2	6	2	7	1	4	3	2	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1
346	BOCAS DEL TORO	BOCAS DEL TORO	CHANGUINOLA	LAS TABLAS	DOS CAÑOS	INDÍGENA	PRIMARIA MULTIGRADO	OFICIAL	7	5	9	5	6	8	6	12	7	5	5	5	1	1	0	0	0	0	1	0	1	0	0	0	1	3	0	0	2	0	0	0	0	1	0	0	5	5
347	BOCAS DEL TORO	BOCAS DEL TORO	CHANGUINOLA	LAS DELICIAS	BOCA DE YORKIN ANEXA	INDÍGENA	PRIMARIA MULTIGRADO	OFICIAL	4	0	0	2	3	3	4	1	1	2	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1
349	BOCAS DEL TORO	BOCAS DEL TORO	CHANGUINOLA	CHANGUINOLA	SAN SAN MEDIO ANEXA	INDÍGENA	PRIMARIA UNIGRADO	OFICIAL	16	15	21	13	13	16	10	16	8	8	18	12	3	1	3	5	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	5
350	BOCAS DEL TORO	BOCAS DEL TORO	CHANGUINOLA	LAS DELICIAS	ALTO DE YORKIN	INDÍGENA	PRIMARIA MULTIGRADO	OFICIAL	1	5	5	8	4	0	2	2	6	3	4	4	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	4	3
352	BOCAS DEL TORO	BOCAS DEL TORO	CHANGUINOLA	GUABITO	SAN SAN MEDIO	INDÍGENA	PRIMARIA MULTIGRADO	OFICIAL	1	6	7	2	5	1	3	4	2	3	3	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6
