CÓDIGO COLEGIO; REGIONAL; PROVINCIA; DISTRITO; CORREGIMIENTO; NOMBRE COLEGIO;ÁREA;OFERTA ACADÉMICA; TIPO;APROBADO 1 GRADO HOMBRE;APROBADO 1 GRADO MUJER;APROBADO 2 GRADO HOMBRE;APROBADO 2 GRADO MUJER;APROBADO 3 GRADO HOMBRE;APROBADO 3 GRADO MUJER;APROBADO 4 GRADO HOMBRE;APROBADO 4 GRADO MUJER;APROBADO 5 GRADO HOMBRE;APROBADO 5 GRADO MUJER;APROBADO 6 GRADO HOMBRE;APROBADO 6 GRADO MUJER;REPROBADO 1 GRADO HOMBRE;REPROBADO 1 GRADO MUJER;REPROBADO 2 GRADO HOMBRE;REPROBADO 2 GRADO MUJER;REPROBADO 3 GRADO HOMBRE;REPROBADO 3 GRADO MUJER;REPROBADO 4 GRADO HOMBRE;REPROBADO 4 GRADO MUJER;REPROBADO 5 GRADO HOMBRE;REPROBADO 5 GRADO MUJER;REPROBADO 6 GRADO HOMBRE;REPROBADO 6 GRADO MUJER;DESERTORES 1 GRADO HOMBRE;DESERTORES 1 GRADO MUJER;DESERTORES 2 GRADO HOMBRE;DESERTORES 2 GRADO MUJER;DESERTORES 3 GRADO HOMBRE;DESERTORES 3 GRADO MUJER;DESERTORES 4 GRADO HOMBRE;DESERTORES 4 GRADO MUJER;DESERTORES 5 GRADO HOMBRE;DESERTORES 5 GRADO MUJER;DESERTORES 6 GRADO HOMBRE;DESERTORES 6 GRADO MUJER;DOCENTES;AULAS
5880;PANAMÁ CENTRO;PANAMÁ;PANAMÁ;SAN FRANCISCO;C.E.B.G. EN BUSCA DE UN MAÑANA;URBANA;PRIMARIA UNIGRADO;OFICIAL;0;4;6;2;6;3;9;5;4;4;5;1;0;0;0;0;0;0;0;0;0;0;0;0;3;0;4;0;0;0;0;0;0;0;0;0;4;6
5898;PANAMÁ CENTRO;PANAMÁ;PANAMÁ;PARQUE LEFEVRE;ESC. SAN CRISTÓBAL;URBANA;PRIMARIA UNIGRADO;PARTICULAR;11;13;16;11;10;16;11;15;10;10;9;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;0;0;8;6
5899;PANAMÁ CENTRO;PANAMÁ;PANAMÁ;PARQUE LEFEVRE;ACADEMIA INTERAMERICANA DE PANAMÁ;URBANA;PRIMARIA UNIGRADO;PARTICULAR;49;46;54;45;52;47;57;52;47;45;50;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;25
5901;PANAMÁ CENTRO;PANAMÁ;PANAMÁ;PARQUE LEFEVRE;INSTITUTO COMERCIAL OVIDIO DE LEÓN;URBANA;PRIMARIA UNIGRADO;PARTICULAR;15;11;14;9;10;5;15;15;12;13;12;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;6
5903;PANAMÁ CENTRO;PANAMÁ;PANAMÁ;RÍO ABAJO;ESC. CLARA OPHELIA WATTLEY;URBANA;PRIMARIA UNIGRADO;PARTICULAR;11;18;10;13;9;10;11;8;8;9;8;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8
5905;PANAMÁ CENTRO;PANAMÁ;PANAMÁ;RÍO ABAJO;ESCUELA BILINGÜE ARCO IRIS;URBANA;PRIMARIA UNIGRADO;PARTICULAR;15;16;17;15;8;12;13;18;11;11;9;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;6
5906;PANAMÁ CENTRO;PANAMÁ;PANAMÁ;RÍO ABAJO;CENTRO EDUCATIVO BILINGÜE CHILDREN OF THE FUTURE;URBANA;PRIMARIA UNIGRADO;PARTICULAR;20;10;6;13;4;8;11;9;7;6;9;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;4
5907;PANAMÁ CENTRO;PANAMÁ;PANAMÁ;JUAN DÍAZ;COL. BILINGÜE MOISÉS COLLEGE;URBANA;PRIMARIA UNIGRADO;PARTICULAR;18;15;12;11;12;19;16;19;6;10;12;16;0;0;0;0;0;0;0;0;0;0;0;0;3;4;2;1;1;4;2;7;2;0;0;1;11;6
5908;PANAMÁ CENTRO;PANAMÁ;PANAMÁ;JUAN DÍAZ;PARTICULAR OSIRIS;URBANA;PRIMARIA UNIGRADO;PARTICULAR;9;3;11;8;13;13;13;11;10;11;4;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;7
5909;PANAMÁ CENTRO;PANAMÁ;PANAMÁ;JUAN DÍAZ;PARROQUIAL SAN JUDAS TADEO;URBANA;PRIMARIA UNIGRADO;PARTICULAR;32;20;26;20;37;27;27;29;25;27;39;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;24
5911;PANAMÁ CENTRO;PANAMÁ;PANAMÁ;JUAN DÍAZ;CTRO. EDUCATIVO BELÉN;URBANA;PRIMARIA UNIGRADO;PARTICULAR;7;7;11;7;2;3;8;3;3;4;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6
5912;PANAMÁ CENTRO;PANAMÁ;PANAMÁ;JUAN DÍAZ;PREPARATORIA BILINGÜE SAN FRANCISCO;URBANA;PRIMARIA UNIGRADO;PARTICULAR;4;2;2;5;8;6;12;9;11;4;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2
5913;PANAMÁ CENTRO;PANAMÁ;PANAMÁ;JUAN DÍAZ;COL. NUESTRA SEÑORA DEL CARMEN;URBANA;PRIMARIA UNIGRADO;PARTICULAR;21;23;30;26;15;20;26;24;23;30;20;29;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;2;2;6;1;0;1;3;1;0;21;12
5914;PANAMÁ CENTRO;PANAMÁ;PANAMÁ;JUAN DÍAZ;ESC. ADVENTISTA DE CIUDAD RADIAL;URBANA;PRIMARIA UNIGRADO;PARTICULAR;5;8;7;1;6;6;6;8;3;7;11;6;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;2;0;1;0;0;0;6;6
5915;PANAMÁ CENTRO;PANAMÁ;PANAMÁ;JUAN DÍAZ;COLEGIO SAN AGUSTÍN;URBANA;PRIMARIA UNIGRADO;PARTICULAR;72;72;65;71;63;61;76;60;57;69;49;88;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;24
5916;PANAMÁ CENTRO;PANAMÁ;PANAMÁ;JUAN DÍAZ;TSUNESABURO MAKIGUCHI;URBANA;PRIMARIA UNIGRADO;PARTICULAR;10;3;9;2;8;2;9;3;14;1;11;6;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;6;6
5919;PANAMÁ CENTRO;PANAMÁ;PANAMÁ;JUAN DÍAZ;COLEGIO CLARET;URBANA;PRIMARIA UNIGRADO;PARTICULAR;20;32;27;20;21;32;20;32;26;30;22;33;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;12
5920;PANAMÁ CENTRO;PANAMÁ;PANAMÁ;PEDREGAL;ESC. CRISTIANA ABRAHAM;URBANA;PRIMARIA UNIGRADO;PARTICULAR;12;9;12;8;8;8;6;7;10;5;8;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;4
5921;PANAMÁ CENTRO;PANAMÁ;PANAMÁ;PEDREGAL;JONATHAN BILINGÜE SCHOOL;URBANA;PRIMARIA UNIGRADO;PARTICULAR;5;7;3;3;6;7;8;6;4;5;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2
5922;PANAMÁ CENTRO;PANAMÁ;PANAMÁ;PEDREGAL;COL. EL BUEN PASTOR DE JIREH;URBANA;PRIMARIA UNIGRADO;PARTICULAR;8;8;14;17;18;13;11;13;12;16;13;27;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;1;2;0;0;6;6
5924;PANAMÁ CENTRO;PANAMÁ;PANAMÁ;PEDREGAL;ESC. LA NUEVA JERUSALÉM;URBANA;PRIMARIA UNIGRADO;PARTICULAR;19;20;20;14;21;13;18;9;8;20;8;14;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;12;9
5926;PANAMÁ CENTRO;PANAMÁ;PANAMÁ;ANCÓN;CTRO. CULTURAL CHINO PANAMEÑO INSTITUTO SUN-YAT-SEN;URBANA;PRIMARIA UNIGRADO;PARTICULAR;56;47;52;49;49;43;68;42;59;53;53;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;24
5928;PANAMÁ CENTRO;PANAMÁ;PANAMÁ;ANCÓN;COL. LAS ESCLAVAS DEL SAGRADO CORAZÓN DE JESÚS;URBANA;PRIMARIA UNIGRADO;PARTICULAR;0;29;0;37;0;35;0;42;0;50;0;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;29;22
5929;PANAMÁ CENTRO;PANAMÁ;PANAMÁ;ANCÓN;COL. SAN VICENTE DE PAUL;URBANA;PRIMARIA UNIGRADO;PARTICULAR;17;25;15;22;15;33;18;25;24;25;19;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4;0;1;0;0;1;0;0;16;12
5930;PANAMÁ CENTRO;PANAMÁ;PANAMÁ;ANCÓN;CROSSROADS CHRISTIAN ACADEMY;URBANA;PRIMARIA UNIGRADO;PARTICULAR;10;13;9;11;6;7;6;6;10;9;12;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;5
5931;PANAMÁ CENTRO;PANAMÁ;PANAMÁ;ANCÓN;INSTITUTO ATENEA;URBANA;PRIMARIA UNIGRADO;PARTICULAR;33;38;42;29;36;31;37;37;32;43;31;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;16
5932;PANAMÁ CENTRO;PANAMÁ;PANAMÁ;ANCÓN;COL. ISAAC RABIN;URBANA;PRIMARIA UNIGRADO;PARTICULAR;9;15;6;8;10;15;5;3;15;9;12;5;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;1;1;0;0;0;6;9
5933;PANAMÁ CENTRO;PANAMÁ;PANAMÁ;ANCÓN;ACADEMIA VASCO NUEZ DE BALBOA;URBANA;PRIMARIA UNIGRADO;PARTICULAR;26;17;25;28;30;32;24;36;32;28;41;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;12
5934;PANAMÁ CENTRO;PANAMÁ;PANAMÁ;ANCÓN;COL. REAL DE PANAMÁ;URBANA;PRIMARIA UNIGRADO;PARTICULAR;24;22;20;21;20;36;21;22;21;35;26;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;12
5935;PANAMÁ CENTRO;PANAMÁ;PANAMÁ;ANCÓN;ESC. PANAMÁ CHRISTIAN ACADEMY;URBANA;PRIMARIA UNIGRADO;PARTICULAR;26;29;29;28;28;30;29;28;25;36;28;40;0;0;0;0;0;0;0;1;0;0;0;0;14;1;12;5;10;6;13;5;7;7;3;4;25;18
5969;PANAMÁ CENTRO;PANAMÁ;PANAMÁ;TOCUMEN;CTRO. EDUCATIVO BILINGÜE TOCUMEN;URBANA;PRIMARIA UNIGRADO;PARTICULAR;5;12;13;5;15;8;10;13;5;6;11;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;5
5970;PANAMÁ CENTRO;PANAMÁ;PANAMÁ;TOCUMEN;CTRO. EDUCATIVO FUENTE DE AGUA VIVA;URBANA;PRIMARIA UNIGRADO;PARTICULAR;28;29;25;25;25;29;17;18;20;23;23;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;1;0;0;0;0;16;12
5971;PANAMÁ CENTRO;PANAMÁ;PANAMÁ;TOCUMEN;ESC. BILINGÜE LA ACADEMIA;URBANA;PRIMARIA UNIGRADO;PARTICULAR;12;14;10;13;15;15;12;8;15;11;12;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;6
5972;PANAMÁ CENTRO;PANAMÁ;PANAMÁ;TOCUMEN;INSTITUTO NUEVO AMANECER;URBANA;PRIMARIA UNIGRADO;PARTICULAR;17;20;22;35;26;24;20;30;20;24;27;26;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;2;0;0;0;15;12
6194;PANAMÁ CENTRO;PANAMÁ;PANAMÁ;EL CHORRILLO;ESC. BILINGÜE TOMAS A. EDISON;URBANA;PRIMARIA UNIGRADO;PARTICULAR;7;13;9;8;10;7;3;5;5;4;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;6;4
6196;PANAMÁ CENTRO;PANAMÁ;PANAMÁ;CALIDONIA;COL. JAVIER;URBANA;PRIMARIA UNIGRADO;PARTICULAR;77;79;90;70;89;84;99;77;94;81;99;76;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;0;4;0;0;0;0;2;1;2;35;30
6197;PANAMÁ CENTRO;PANAMÁ;PANAMÁ;CALIDONIA;ESCUELA PANAMÁ SCHOOL;URBANA;PRIMARIA UNIGRADO;PARTICULAR;15;36;19;37;20;39;23;32;17;24;18;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;13
6198;PANAMÁ CENTRO;PANAMÁ;PANAMÁ;CALIDONIA;ESCUELA LATINOAMERICANO;URBANA;PRIMARIA UNIGRADO;PARTICULAR;12;7;19;8;19;14;14;15;11;19;15;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;10
6202;PANAMÁ CENTRO;PANAMÁ;PANAMÁ;BETHANIA;INST. BILINGÜE SANTA MARÍA LA ANTIGUA;URBANA;PRIMARIA UNIGRADO;PARTICULAR;14;13;19;9;11;15;17;13;9;9;11;18;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;2;2;0;0;0;0;2;0;1;15;6
6203;PANAMÁ CENTRO;PANAMÁ;PANAMÁ;BETHANIA;ACADEMIA CRISTIANA DOULOS;URBANA;PRIMARIA UNIGRADO;PARTICULAR;6;3;4;6;3;5;1;3;5;7;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2
6204;PANAMÁ CENTRO;PANAMÁ;PANAMÁ;BETHANIA;COL. INTERNACIONAL DE MARÍA INMACULADA;URBANA;PRIMARIA UNIGRADO;PARTICULAR;31;47;38;50;34;67;39;56;47;70;17;61;1;1;0;0;0;0;0;0;2;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;30;20
6205;PANAMÁ CENTRO;PANAMÁ;PANAMÁ;PARQUE LEFEVRE;OXFORD INTERNATIONAL SCHOOL;URBANA;PRIMARIA UNIGRADO;PARTICULAR;62;60;77;50;62;63;50;65;62;60;45;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;27
6206;PANAMÁ CENTRO;PANAMÁ;PANAMÁ;BETHANIA;CTRO. EDUCATIVO COMUNITARIO SAN ANTONIO;URBANA;PRIMARIA UNIGRADO;PARTICULAR;27;35;27;21;18;32;26;27;20;21;25;21;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;16;11
6207;PANAMÁ CENTRO;PANAMÁ;PANAMÁ;BETHANIA;ASOCIACIÓN ACADEMIA HEBREA DE PANAMÁ;URBANA;PRIMARIA UNIGRADO;PARTICULAR;27;20;19;33;33;18;27;23;31;15;18;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;18
6208;PANAMÁ CENTRO;PANAMÁ;PANAMÁ;BETHANIA;MONTESSORI;URBANA;PRIMARIA UNIGRADO;PARTICULAR;4;3;10;6;7;4;8;9;11;6;9;8;0;0;0;0;0;0;0;0;1;0;0;0;0;1;3;1;1;0;0;0;0;0;1;0;6;6
6211;PANAMÁ CENTRO;PANAMÁ;PANAMÁ;BETHANIA;THE OXFORD SCHOOL;URBANA;PRIMARIA UNIGRADO;PARTICULAR;77;58;64;71;70;62;64;51;54;52;62;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;30
6212;PANAMÁ CENTRO;PANAMÁ;PANAMÁ;BELLA VISTA;COL. EPISCOPAL DE PANAMÁ;URBANA;PRIMARIA UNIGRADO;PARTICULAR;22;38;22;39;26;36;27;30;27;28;27;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;13
6213;PANAMÁ CENTRO;PANAMÁ;PANAMÁ;BELLA VISTA;COL. LA SALLE;URBANA;PRIMARIA UNIGRADO;PARTICULAR;69;63;74;67;82;59;68;75;81;59;75;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;30
6214;PANAMÁ CENTRO;PANAMÁ;PANAMÁ;BELLA VISTA;COL. ANGLO MEXICANO;URBANA;PRIMARIA UNIGRADO;PARTICULAR;4;5;8;6;6;5;4;3;6;8;4;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;0;1;1;1;1;0;0;6;6
6215;PANAMÁ CENTRO;PANAMÁ;PANAMÁ;BELLA VISTA;JAPONESA DE PANAMÁ;URBANA;PRIMARIA UNIGRADO;PARTICULAR;1;1;3;2;0;1;2;0;3;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1
6216;PANAMÁ CENTRO;PANAMÁ;PANAMÁ;BELLA VISTA;THE LINCOLN ACADEMY;URBANA;PRIMARIA UNIGRADO;PARTICULAR;17;22;19;16;18;13;15;15;26;18;18;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;15
6218;PANAMÁ CENTRO;PANAMÁ;PANAMÁ;BELLA VISTA;ACADEMIA HOSANNA;URBANA;PRIMARIA UNIGRADO;PARTICULAR;12;6;4;11;11;4;9;12;8;2;9;9;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6
6220;PANAMÁ CENTRO;PANAMÁ;PANAMÁ;BELLA VISTA;ESCUELA BELLA VISTA;URBANA;PRIMARIA UNIGRADO;PARTICULAR;14;11;24;8;14;11;12;12;10;16;16;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;5
6221;PANAMÁ CENTRO;PANAMÁ;PANAMÁ;BELLA VISTA;COL. REGIOMONTANO;URBANA;PRIMARIA UNIGRADO;PARTICULAR;3;0;3;1;2;2;5;0;6;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0;1;0;0;0;0;2;6;6
6222;PANAMÁ CENTRO;PANAMÁ;PANAMÁ;BELLA VISTA;ESC. AMERICANA;URBANA;PRIMARIA UNIGRADO;PARTICULAR;10;13;5;8;13;10;11;9;9;11;13;11;3;2;1;4;2;3;4;2;1;2;1;2;1;0;0;1;1;1;2;1;0;1;1;0;11;7
6223;PANAMÁ CENTRO;PANAMÁ;PANAMÁ;BELLA VISTA;ESC. KING´S SCHOOL;URBANA;PRIMARIA UNIGRADO;PARTICULAR;10;14;9;8;12;10;10;9;18;6;14;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;5
6227;PANAMÁ CENTRO;PANAMÁ;PANAMÁ;SANTA ANA;CENTRO EDUCATIVO SANTA ISABEL;URBANA;PRIMARIA UNIGRADO;PARTICULAR;6;5;12;8;10;5;3;0;5;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;2;1;0;0;4;2
6230;PANAMÁ CENTRO;PANAMÁ;PANAMÁ;PUEBLO NUEVO;COL. BILINGÜE VISTA HERMOSA;URBANA;PRIMARIA UNIGRADO;PARTICULAR;8;15;12;14;6;9;6;14;10;6;4;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;4
6232;PANAMÁ CENTRO;PANAMÁ;PANAMÁ;PUEBLO NUEVO;INSTITUTO PANAMERICANO;URBANA;PRIMARIA UNIGRADO;PARTICULAR;97;112;105;118;94;125;90;123;98;128;98;121;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;1;0;0;2;2;0;1;0;0;48;48
6233;PANAMÁ CENTRO;PANAMÁ;PANAMÁ;PUEBLO NUEVO;COLEGIO SANTA MARTA;URBANA;PRIMARIA UNIGRADO;PARTICULAR;12;9;11;17;15;16;11;11;15;20;9;15;0;0;0;0;0;0;0;0;0;0;0;0;3;3;1;6;0;0;0;0;0;0;0;0;32;6
6236;PANAMÁ CENTRO;PANAMÁ;PANAMÁ;PUEBLO NUEVO;ESC. EL BUEN PASTOR DE CATEDRAL DE VIDA;URBANA;PRIMARIA UNIGRADO;PARTICULAR;17;9;19;18;15;7;9;13;13;13;9;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;9
6238;PANAMÁ CENTRO;PANAMÁ;PANAMÁ;SAN FRANCISCO;COL. ADVENTISTA METROPOLITANO;URBANA;PRIMARIA UNIGRADO;PARTICULAR;16;15;20;13;12;12;21;16;19;20;21;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;7
6239;PANAMÁ CENTRO;PANAMÁ;PANAMÁ;SAN FRANCISCO;INSTITUTO ALBERTO EINSTEIN;URBANA;PRIMARIA UNIGRADO;PARTICULAR;34;21;32;21;24;19;24;27;20;28;29;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;29
6240;PANAMÁ CENTRO;PANAMÁ;PANAMÁ;SAN FRANCISCO;INSTITUTO ITALIANO ENRICO FERMI;URBANA;PRIMARIA UNIGRADO;PARTICULAR;45;43;44;41;40;39;30;43;43;33;38;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;18
6242;PANAMÁ CENTRO;PANAMÁ;PANAMÁ;SAN FRANCISCO;ESC. MONTESSORI DE PANAMÁ;URBANA;PRIMARIA UNIGRADO;PARTICULAR;11;15;16;13;14;19;12;15;14;16;11;13;0;0;1;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;3;0;0;7;6
6243;PANAMÁ CENTRO;PANAMÁ;PANAMÁ;SAN FRANCISCO;INSTITUTO TECNOLÓGICO BARÚ;URBANA;PRIMARIA UNIGRADO;PARTICULAR;6;13;12;9;9;7;8;8;16;10;9;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;5
6244;PANAMÁ CENTRO;PANAMÁ;PANAMÁ;SAN FRANCISCO;COLEGIO EUROPEO PANAMÁ;URBANA;PRIMARIA UNIGRADO;PARTICULAR;12;9;11;11;12;11;13;10;10;11;9;13;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;1;0;8;5
6245;PANAMÁ CENTRO;PANAMÁ;PANAMÁ;SAN FRANCISCO;COL. LOGOS;URBANA;PRIMARIA UNIGRADO;PARTICULAR;0;0;1;0;0;0;3;2;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
6247;PANAMÁ CENTRO;PANAMÁ;PANAMÁ;PARQUE LEFEVRE;INSTITUTO EPISCOPAL SAN CRISTÓBAL;URBANA;PRIMARIA UNIGRADO;PARTICULAR;61;60;55;74;57;66;62;55;55;69;59;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;28
6248;PANAMÁ CENTRO;PANAMÁ;PANAMÁ;PARQUE LEFEVRE;ACADEMIA BILINGÜE SIMÓN RODRÍGUEZ;URBANA;PRIMARIA UNIGRADO;PARTICULAR;2;4;2;2;1;5;1;4;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
6249;PANAMÁ CENTRO;PANAMÁ;PANAMÁ;PARQUE LEFEVRE;INSTITUTO WILLIAM H. KILPATRICK;URBANA;PRIMARIA UNIGRADO;PARTICULAR;28;22;27;23;23;18;14;21;25;23;21;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;9
6265;PANAMÁ CENTRO;PANAMÁ;PANAMÁ;LAS MAÑANITAS;ESC. LAS MAÑANITAS EL BUEN PASTOR;URBANA;PRIMARIA UNIGRADO;PARTICULAR;30;25;36;25;33;29;26;34;30;33;32;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;12
6266;PANAMÁ CENTRO;PANAMÁ;PANAMÁ;LAS MAÑANITAS;C.E.B.G. LA LUZ;URBANA;PRIMARIA UNIGRADO;PARTICULAR;10;15;10;10;17;15;11;12;8;13;8;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;6
6267;PANAMÁ CENTRO;PANAMÁ;PANAMÁ;LAS MAÑANITAS;INSTITUTO BERN;URBANA;PRIMARIA UNIGRADO;PARTICULAR;37;50;37;50;37;41;35;39;23;40;30;42;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;2;1;7;2;1;2;2;0;0;66;18
6268;PANAMÁ CENTRO;PANAMÁ;PANAMÁ;24 DE DICIEMBRE;CENTRO EDUCATIVO BILINGÜE RICAURTE SOLER;URBANA;PRIMARIA UNIGRADO;PARTICULAR;7;2;4;0;5;2;5;1;4;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2
6269;PANAMÁ CENTRO;PANAMÁ;PANAMÁ;24 DE DICIEMBRE;CTRO. EDUCATIVO QUIRIAT-SALEM;URBANA;PRIMARIA UNIGRADO;PARTICULAR;10;9;3;3;4;5;5;1;1;7;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;6
6270;PANAMÁ CENTRO;PANAMÁ;PANAMÁ;24 DE DICIEMBRE;CTRO. EDUCATIVO BILINGÜE UN PASO HACIA EL FUTURO;URBANA;PRIMARIA UNIGRADO;PARTICULAR;17;17;16;20;17;20;10;4;8;9;13;17;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;4;2;1;1;9;8
6338;PANAMÁ CENTRO;PANAMÁ;PANAMÁ;PARQUE LEFEVRE;BRADER;URBANA;PRIMARIA UNIGRADO;PARTICULAR;37;47;42;41;35;48;43;42;50;35;49;36;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;20;18
6809;PANAMÁ CENTRO;PANAMÁ;PANAMÁ;EL CHORRILLO;C.E.B.G. BILINGÜE NUESTRA SRA. DE LA MERCED (CASITA DE FÁTIMA);URBANA;PRIMARIA UNIGRADO;OFICIAL;25;29;25;27;32;23;25;24;24;22;25;22;1;0;0;2;2;1;0;2;5;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;12;12
