geo_id,longitude,latitude
PRY-000236,-54.644822523749,-25.470275403212
PRY-000237,,
PRY-000238,-54.6459241167078,-25.4688489768772
PRY-000239,-54.6450585443008,-25.4795936881799
PRY-000240,-54.6387664401793,-25.4993218277693
PRY-000241,-54.6627720338424,-25.4824674585071
PRY-000242,-54.6009309017778,-25.5330672825965
PRY-000243,-54.6591348892418,-25.4936374348376
PRY-000244,-54.6798608500532,-25.4873690779664
PRY-000245,-54.6493539457555,-25.4933996878371
PRY-000246,-54.6554504041521,-25.4933799864954
PRY-000247,-54.6518765397949,-25.4685021194673
PRY-000248,-54.6326821908197,-25.4997200893395
PRY-000249,-54.614702788303,-25.519781112159
PRY-000250,-54.6113534208186,-25.5156289590617
PRY-000251,-54.6239061723557,-25.5216635965292
PRY-000252,-54.6116619225552,-25.5221503935942
PRY-000253,-54.6143621780832,-25.5148747164931
PRY-000254,,
PRY-000255,-54.6249784613536,-25.5237839388614
PRY-000256,-54.6097864030275,-25.5214248372151
PRY-000257,-54.614663192897,-25.519771441871
PRY-000258,-54.6133177650804,-25.5048213410933
PRY-000259,-54.6067383344241,-25.5035948751793
PRY-000260,-54.6100787493239,-25.5046602460551
PRY-000261,-54.6297869302076,-25.536226843344
PRY-000262,-54.6053534429638,-25.5392860064146
PRY-000263,-54.6013175051826,-25.5346350162741
PRY-000264,-54.6111029211359,-25.5368076794008
PRY-000265,-54.6371738115045,-25.5263097907857
PRY-000266,-54.6311050709172,-25.5395154262085
PRY-000267,-54.6244244782439,-25.530192110562
PRY-000268,-54.6189176171141,-25.539552375754
PRY-000269,-54.6010171240161,-25.5452259445254
PRY-000270,-54.6135887608157,-25.5413880345716
PRY-000271,-54.6191528484826,-25.5382204271814
PRY-000272,-54.6717755946483,-25.482755101394
PRY-000273,-54.6031552542701,-25.535766215321
PRY-000274,-54.628771002977,-25.9084069584786
PRY-000275,-54.628851532322,-25.9083721755512
PRY-000276,-54.6518037069137,-25.9254967811641
PRY-000277,-54.6163639831467,-25.8683303678888
PRY-000278,-54.6920001828956,-25.8077649505499
PRY-000279,-54.7802823169842,-25.8276974503596
PRY-000280,-54.6197147515189,-25.9548370335654
PRY-000281,-54.666795635339,-25.8198716698401
PRY-000282,-54.6001550961815,-25.8593629422272
PRY-000283,-54.7802810511056,-25.779084102855
PRY-000284,-54.6580686558405,-25.8897858965288
PRY-000285,-54.6279843490593,-25.9103164426114
PRY-000286,-54.6190715150847,-25.9545557005855
PRY-000287,,
PRY-000288,-55.2855549632423,-25.5145349016571
PRY-000289,-55.2571120134465,-25.4303214894293
PRY-000290,-55.2556552508387,-25.4362084462076
PRY-000291,-55.3044929316826,-25.4532023800454
PRY-000292,-55.2600494126496,-25.4320806457206
PRY-000293,-55.2468955431315,-25.4231942746922
PRY-000294,-55.3074000202467,-25.4337534017274
PRY-000295,-55.3075731504863,-25.5442219667327
PRY-000296,-55.3128046629845,-25.5145622754863
PRY-000297,-55.275594853497,-25.4037084683192
PRY-000298,-55.3408973949325,-25.5574592633551
PRY-000299,-55.3335138501132,-25.5177784964547
PRY-000300,-55.2817305974435,-25.4854563579075
PRY-000301,-55.3070686515233,-25.4837287533587
PRY-000302,-55.1609747719819,-25.490572970348
PRY-000303,-55.2390874731867,-25.4685921771738
PRY-000304,-55.2425809153005,-25.4991751320439
PRY-000305,-55.1931081793017,-25.4808524553043
PRY-000306,-55.2188821182585,-25.4616587338434
PRY-000307,-55.2652349416651,-25.5300673871026
PRY-000308,-55.2621411482745,-25.4934047847028
PRY-000309,-55.2929378783342,-25.4038386637753
PRY-000310,-55.2801418599705,-25.4552031775731
PRY-000311,-55.2503296780174,-25.438718043333
PRY-000312,-55.255227080023,-25.4369436477955
PRY-000313,-55.2591321343659,-25.4274203991027
PRY-000314,-55.2462112691548,-25.4326924662765
PRY-000315,-55.2540464634247,-25.4346997266434
PRY-000316,-55.2639803439583,-25.4325063314808
PRY-000317,-55.2160434625532,-25.5077739816441
PRY-000318,,
PRY-000319,-55.2938477205615,-25.3773067111268
PRY-000320,,
PRY-000321,,
PRY-000322,-55.1497059718346,-26.0827856983528
PRY-000323,-55.1908526384659,-26.1598559906137
PRY-000324,-55.150011126379,-26.081814712177
PRY-000325,-55.2756392782842,-26.1583508855983
PRY-000326,-55.20707216891,-26.1392427589782
PRY-000327,-55.1900232369013,-26.1604503665421
PRY-000328,-55.2724446704418,-26.1524900824776
PRY-000329,-55.1920969689236,-26.199138515875
PRY-000330,-55.2135933906264,-26.1740053761785
PRY-000331,-55.1768720903509,-26.1692932041559
PRY-000332,-55.2095805647037,-26.2061454787232
PRY-000333,-55.1687619434676,-26.1505498527073
PRY-000334,,
PRY-000335,,
PRY-000336,,
PRY-000337,,
PRY-000338,,
PRY-000339,,
PRY-000340,,
PRY-000341,,
PRY-000342,,
PRY-000343,-54.6708642070162,-25.4019957059966
PRY-000344,,
PRY-000345,-54.8788917995411,-25.2817137450181
PRY-000346,-54.6525487213873,-25.4369408827626
PRY-000347,-54.9449999460452,-25.2372074469895
PRY-000348,-54.9227473973254,-25.1969605814971
PRY-000349,-54.6436469850441,-25.3855953056945
PRY-000350,-54.6370540623772,-25.402710583681
PRY-000351,-54.629518891169,-25.4003147661359
PRY-000352,-54.6521770038876,-25.3961114133139
PRY-000353,-54.6426447066244,-25.4279460343498
PRY-000354,,
PRY-000355,-54.6476575003978,-25.4052454334074
PRY-000356,-54.6429311007807,-25.4351892502399
PRY-000357,-54.6397890923189,-25.3990178811519
PRY-000358,-54.6599201585975,-25.4067950820459
PRY-000359,-54.9959737073778,-25.1827602176966
PRY-000360,-54.655057971287,-25.3812377476386
PRY-000361,,
PRY-000362,-54.8921057261536,-25.1735713905498
PRY-000363,-54.9204046517692,-25.2022897053538
PRY-000364,-54.6470079007095,-25.4018503756537
PRY-000365,-54.6414641190573,-25.4405901375576
PRY-000366,-54.6548938283561,-25.3809914332782
PRY-000367,-54.9330228390893,-25.2271015253114
PRY-000368,-54.6359391815777,-25.4130000092311
PRY-000369,-54.8641626657264,-25.2604869165224
PRY-000370,-54.8787868893677,-25.2820372006974
PRY-000371,-54.9234259966681,-25.2025759074298
PRY-000372,,
PRY-000373,-54.6476073983109,-25.4021939254552
PRY-000374,-54.9452383251448,-25.2129910672948
PRY-000375,-54.8908638726862,-25.1494697556486
PRY-000376,,
PRY-000377,-54.9744964933593,-25.2414244169819
PRY-000378,-54.9200627122646,-25.3347374407438
PRY-000379,-54.940871848637,-25.253651408608
PRY-000380,-54.9470953011882,-25.235954742195
PRY-000381,-54.9311541458801,-25.3238447049168
PRY-000382,-54.8959300020178,-25.2390349928365
PRY-000383,-54.6588184262761,-25.3856210327259
PRY-000384,-54.6737794282523,-25.3271178432903
PRY-000385,-54.8643431921113,-25.2603812079712
PRY-000386,-54.6710569504282,-25.3764284759439
PRY-000387,-54.7177966028241,-25.380952106487
PRY-000388,-54.6786346372388,-25.3947535169052
PRY-000389,-54.6524706620918,-25.4363529613853
PRY-000390,-54.6668187772222,-25.4273392370844
PRY-000391,-54.621600565684,-25.4786555254081
PRY-000392,-54.6379090961925,-25.4128872815343
PRY-000393,,
PRY-000394,-54.6415066808117,-25.4047136128602
PRY-000395,-54.6236993524583,-25.4097699362222
PRY-000396,-54.654834582914,-25.3809724368701
PRY-000397,-54.6465781100713,-25.3963468076218
PRY-000398,-54.6521822105397,-25.4138020150965
PRY-000399,-54.6477870383222,-25.3775564427735
PRY-000400,-54.6395945652203,-25.4105406058031
PRY-000401,-54.6464463871123,-25.4251368261944
PRY-000402,-54.640528087742,-25.4345549592734
PRY-000403,-54.6299080189244,-25.4093828273655
PRY-000404,-54.6280719387312,-25.4077376048729
PRY-000405,-54.6389226638516,-25.3940127375837
PRY-000406,-54.6406559831352,-25.4198270643237
PRY-000407,-54.649842706514,-25.3858117997135
PRY-000408,-54.6458619005492,-25.4045758519347
PRY-000409,-54.6267066514366,-25.4074267391818
PRY-000410,-54.6433267946391,-25.4056544116949
PRY-000411,-54.6289243522358,-25.4078506442057
PRY-000412,-54.6412406384354,-25.4362451874843
PRY-000413,,
PRY-000414,,
PRY-000415,,
PRY-000416,-54.9609698833006,-25.1555703138204
PRY-000417,,
PRY-000418,-55.0586806316228,-26.1108083630997
PRY-000419,-55.017461797553,-26.212353202704
PRY-000420,-54.9662589852393,-26.11778394546
PRY-000421,-55.0565043962201,-26.1075836489134
PRY-000422,-55.0555814763302,-26.1101888931175
PRY-000423,-55.1056012844731,-26.0612080693925
PRY-000424,-55.1406849142808,-26.0900355910009
PRY-000425,-55.2128783949534,-24.8749963262375
PRY-000426,-55.1674963724406,-24.9885261177725
PRY-000427,-55.2093470062998,-25.0172941302015
PRY-000428,-55.1568728078441,-25.0611338028975
PRY-000429,-55.1070316924437,-24.9271102263463
PRY-000430,-55.1349761339341,-24.9931325147394
PRY-000431,-55.1429052496006,-24.9493102444823
PRY-000432,-55.1442459020592,-24.9814036675505
PRY-000433,-55.195605876318,-24.9092315320846
PRY-000434,-55.1727157789869,-24.9778648918839
PRY-000435,-55.2761347570286,-24.7007103059063
PRY-000436,-55.2302562543679,-24.699417767984
PRY-000437,-55.2591259964551,-24.7553903153715
PRY-000438,-55.2529183703559,-24.7276903481028
PRY-000439,-55.2234282734308,-24.7244094914401
PRY-000440,-55.1530574082791,-24.9829939083279
PRY-000441,-55.14708334618,-24.9883635453543
PRY-000442,-55.1466111234492,-24.9894681125543
PRY-000443,,
PRY-000444,-55.0805190072152,-24.7262502190459
PRY-000445,,
PRY-000446,-54.9590895991583,-25.0920737856958
PRY-000447,,
PRY-000448,,
PRY-000449,,
PRY-000450,,
PRY-000451,,
PRY-000452,,
PRY-000453,,
PRY-000454,,
PRY-000455,,
PRY-000456,,
PRY-000457,,
PRY-000458,-55.2193985266965,-24.7907575313032
PRY-000459,,
PRY-000460,,
PRY-000461,,
PRY-000462,,
PRY-000463,-55.0561242661668,-24.9396986828822
PRY-000464,-55.12287197121,-24.8531900996772
PRY-000465,-55.2607425342512,-24.8394023628364
PRY-000466,-55.250976309277,-24.8105865697373
PRY-000467,-55.0346926859903,-24.5769197407865
PRY-000468,-55.1976101190491,-24.8167964417959
PRY-000469,-55.3024717039452,-24.8672572439213
PRY-000470,-55.0550429754725,-24.9398290140631
PRY-000471,-55.0813736069861,-24.8089401771509
PRY-000472,-54.9652322812401,-25.1246203332266
PRY-000473,-54.9603905151368,-25.0955220529209
PRY-000474,-55.1541287455314,-24.9775813269299
PRY-000475,-55.1910145715206,-24.9409734369306
PRY-000476,-55.1922589946467,-24.8365220317752
PRY-000477,-55.1502665914322,-24.8507873179392
PRY-000478,-55.1510358538887,-24.6699959368015
PRY-000479,-55.2741052686552,-24.863230306479
PRY-000480,-55.0899685195174,-25.1276982042624
PRY-000481,-55.2480719959894,-24.9604254370699
PRY-000482,-55.1093601575102,-25.1183774854145
PRY-000483,-55.0049776444438,-25.0786604877674
PRY-000484,-55.0161163970367,-25.0431421046713
PRY-000485,-55.1333323402212,-24.5634674631451
PRY-000486,-55.0189639736203,-24.6102798557241
PRY-000487,-55.0524250482092,-24.5927868983194
PRY-000488,-55.085922520419,-24.5612564921828
PRY-000489,-55.0491974511313,-24.5742373949747
PRY-000490,-55.1266982278833,-24.5515307671453
PRY-000491,,
PRY-000492,-55.0402820646465,-25.1509812901142
PRY-000493,-55.0462571967571,-25.127660862837
PRY-000494,-55.1516286402532,-24.6874190151376
PRY-000495,-55.155635236866,-24.7092538095106
PRY-000496,-54.962816630007,-25.0950859832002
PRY-000497,-55.0396680028165,-25.0863088625419
PRY-000498,-55.2624327966089,-24.9899993241171
PRY-000499,-55.3173850808001,-24.9344549930914
PRY-000500,-55.300723628027,-24.8988195793737
PRY-000501,-55.216120677437,-24.9832397295559
PRY-000502,-55.314382146164,-24.9666532181864
PRY-000503,-55.2921237470361,-24.9554117904392
PRY-000504,-55.2380032354664,-24.8954375129933
PRY-000505,-55.0490513646641,-25.0158544125499
PRY-000506,-55.0671708621106,-24.9950474253019
PRY-000507,-55.0746630112563,-25.0297661341838
PRY-000508,,
PRY-000509,-55.09357170049,-25.0513607333808
PRY-000510,-55.0091603535533,-25.0222495963154
PRY-000511,-55.0514778119575,-25.0127716855677
PRY-000512,,
PRY-000513,-55.16946765423,-24.8886987593131
PRY-000514,,
PRY-000515,,
PRY-000516,-55.3522962765147,-25.4266982917789
PRY-000517,,
PRY-000518,-55.3752246533936,-25.4198484159571
PRY-000519,-55.3544349109978,-25.4624558124737
PRY-000520,-55.3625470565735,-25.4259100817954
PRY-000521,-55.3736412456828,-25.4681590620192
PRY-000522,-55.3817331296077,-25.5055621299868
PRY-000523,-55.3709526580439,-25.421859559113
PRY-000524,-55.3430101516282,-25.4063707194051
PRY-000525,-55.3683132652315,-25.4384602889837
PRY-000526,-55.3504598215388,-25.3921538019881
PRY-000527,-55.3599777830936,-25.489313447997
PRY-000528,-55.3533932766763,-25.427911341966
PRY-000529,-55.3711391908385,-25.4796603183422
PRY-000530,-55.335684842584,-25.4519162151155
PRY-000531,-55.3785856015647,-25.5391572599169
PRY-000532,-55.3344317166553,-25.48514346209
PRY-000533,-55.3486932961762,-25.4080236376583
PRY-000534,-55.3474903280073,-25.5012348163182
PRY-000535,-55.3366364500353,-25.4260794406499
PRY-000536,-55.356014543734,-25.5181229479856
PRY-000537,-55.3676333046559,-25.5865865252753
PRY-000538,-55.344155640742,-25.5376344770218
PRY-000539,-55.3971255250778,-25.51963472156
PRY-000540,-55.3888685462594,-25.4956916342125
PRY-000541,-55.3863124370867,-25.4725693144247
PRY-000542,-55.4042298048534,-25.5481872789699
PRY-000543,-55.3279393588373,-25.3761904352478
PRY-000544,-55.3864505522994,-25.4032607119312
PRY-000545,-55.3084213681488,-25.3855010071379
PRY-000546,-55.344155640742,-25.5376344770218
PRY-000547,-55.379224840949,-25.4418583734236
PRY-000548,-55.3952596709886,-25.5207789384283
PRY-000549,-55.363094202898,-25.5609412356304
PRY-000550,-55.3485979090189,-25.3792496162514
PRY-000551,-55.3713459013048,-25.4051706531581
PRY-000552,-55.3859175233277,-25.4194065082525
PRY-000553,-55.372304505925,-25.4211342237187
PRY-000554,-55.3706850073579,-25.4136679594049
PRY-000555,,
PRY-000556,-54.6526803648648,-25.7284787234582
PRY-000557,-54.6526300279372,-25.7285049884375
PRY-000558,-54.767764788168,-25.7095286238019
PRY-000559,-54.8450125303774,-25.5996864544962
PRY-000560,-54.6725513174452,-25.7037969145732
PRY-000561,-54.6860860958341,-25.7240763426592
PRY-000562,-54.7662829666306,-25.7115186945003
PRY-000563,-54.7900011571583,-25.7225400704532
PRY-000564,-54.7731978067669,-25.7387745151044
PRY-000565,-54.7977871642057,-25.7628597913056
PRY-000566,-54.7786427299406,-25.7594638634472
PRY-000567,-54.7585750348689,-25.7623061498989
PRY-000568,-54.6525248539303,-25.7277722321186
PRY-000569,-54.6573291089821,-25.7475070322756
PRY-000570,-54.641087921313,-25.7755843698067
PRY-000571,-54.6564622704,-25.7464822286671
PRY-000572,-54.7226641688699,-25.6560119213813
PRY-000573,-54.8252289261041,-25.105327181664
PRY-000574,-54.9451390047545,-25.1757618122612
PRY-000575,-54.8935635360679,-25.1036870893669
PRY-000576,,
PRY-000577,-54.5411601151863,-24.9193715856555
PRY-000578,-54.4992430720553,-24.9469061268862
PRY-000579,-54.4613220266536,-24.9177621366469
PRY-000580,-54.4835304200625,-24.9221732212625
PRY-000581,-54.9138578950882,-25.0697522197225
PRY-000582,-54.8534563087533,-25.0710843495702
PRY-000583,-54.7642287464687,-25.1130580971269
PRY-000584,-54.7244056814359,-24.9874449141404
PRY-000585,-54.5614822862084,-24.9805397318098
PRY-000586,-54.6124907439714,-24.9682252194081
PRY-000587,-54.5127943624132,-24.9311938105898
PRY-000588,-54.5446912715743,-24.9948130294988
PRY-000589,-54.5127773599858,-24.9305617309194
PRY-000590,-54.8260197227954,-25.0263180256185
PRY-000591,,
PRY-000592,,
PRY-000593,,
PRY-000594,,
PRY-000595,,
PRY-000596,,
PRY-000597,,
PRY-000598,,
PRY-000599,,
PRY-000600,-54.738474966265,-25.5005512702549
PRY-000601,-54.7432626412141,-25.5306546563859
PRY-000602,-54.9194926532799,-25.5224594356467
PRY-000603,-54.7590061921095,-25.4859013351758
PRY-000604,-54.8146179705364,-25.4819748214523
PRY-000605,-54.7314519465106,-25.4762710864525
PRY-000606,-54.7655698058472,-25.4815877167714
PRY-000607,-54.8477658785599,-25.4968802980191
PRY-000608,-54.7378648746172,-25.4837444137556
PRY-000609,,
PRY-000610,-54.8516789275947,-25.4820981805529
PRY-000611,-54.7813514092146,-25.4978217580042
PRY-000612,-54.8767789435576,-25.4804146959834
PRY-000613,-54.8951692208326,-25.4945266382592
PRY-000614,-54.9234732508344,-25.4668571057213
PRY-000615,-54.795935073782,-25.4960018375017
PRY-000616,-54.9068837592807,-25.5192829702162
PRY-000617,,
PRY-000618,-54.7357063732185,-25.4890815853142
PRY-000619,-54.7466860572476,-25.5044957577222
PRY-000620,-54.8924051683026,-25.4796561847859
PRY-000621,-54.7611676592119,-25.4690735308627
PRY-000622,-54.7404775153562,-25.5003655310632
PRY-000623,-54.9083873245,-25.4761389044676
PRY-000624,-54.9182009889453,-25.6069574678248
PRY-000625,-54.8061700299685,-25.48937662169
PRY-000626,-54.9096965061219,-25.4337590576395
PRY-000627,-54.7904853872926,-25.4785803898671
PRY-000628,-54.8186754642508,-25.4764569423719
PRY-000629,-54.7442574947903,-25.4955406627528
PRY-000630,-54.738474966265,-25.5005512702549
PRY-000631,-54.7433223128294,-25.5306555759316
PRY-000632,-54.7462392146149,-25.5661726925656
PRY-000633,-54.8990001196158,-25.4915666917256
PRY-000634,-54.8453058555238,-25.5616447146605
PRY-000635,-54.8236844603952,-25.5427937374623
PRY-000636,-54.843356308866,-25.523795450238
PRY-000637,-54.9024298495825,-25.5036754031777
PRY-000638,-54.8864954600463,-25.5966815709442
