geo_id,longitude,latitude
NIG-000225,7.9611,12.7172
NIG-000226,9.05368348,9.21297884
NIG-000227,9.05646458,9.17488197
NIG-000228,8.9947132,9.17115482
NIG-000229,9.00870265,9.16755462
NIG-000230,9.00418262,9.20448342
NIG-000231,9.01782465,9.20511143
NIG-000232,7.8777,12.7614
NIG-000233,7.903,12.7777
NIG-000234,7.89071744,12.79124279
NIG-000235,7.8973,12.8036
NIG-000236,7.8322,12.7853
NIG-000237,8.76016916,9.203566
NIG-000238,6.90370604,4.95604189
NIG-000239,7.82636308,12.75137129
NIG-000240,7.79956455,12.8097996
NIG-000241,7.80066375,12.77072459
NIG-000242,6.0047882,9.0538233
NIG-000243,7.8007,12.7438
NIG-000244,7.8213,12.7525
NIG-000245,7.82523576,12.70092999
NIG-000246,7.8675,12.7311
NIG-000247,7.8724,12.7154
NIG-000248,9.79553962,7.88153042
NIG-000249,7.91429549,12.60596817
NIG-000250,9.87205493,7.93250824
NIG-000251,7.89717366,12.68256781
NIG-000252,9.92233127,7.95983792
NIG-000253,7.94559975,12.65931544
NIG-000254,10.11595899,8.13146811
NIG-000255,7.93560592,12.67418428
NIG-000256,9.78385298,7.95831172
NIG-000257,7.95162181,12.61370262
NIG-000258,7.90949996,12.61956683
NIG-000259,7.91034203,12.57714529
NIG-000260,7.89407066,12.63064349
NIG-000261,7.81554131,12.67328659
NIG-000262,7.81314088,12.67249131
NIG-000263,7.81088153,12.67283323
NIG-000264,7.80907556,12.67151417
NIG-000265,8.78207475,9.27117546
NIG-000266,8.78168634,9.2760605
NIG-000267,7.84441821,12.66811065
NIG-000268,8.78858089,9.27379057
NIG-000269,8.81766291,9.32168107
NIG-000270,8.81489463,9.32241562
NIG-000271,8.91432137,9.29116019
NIG-000272,8.9671,9.2169
NIG-000273,7.8129,12.6454
NIG-000274,7.78949068,12.66430644
NIG-000275,7.80897228,12.67144441
NIG-000276,7.02779001200272,5.49878707641037
NIG-000277,11.3693,7.5023
NIG-000278,11.372,7.5184
NIG-000280,9.02296377,7.12151883
NIG-000281,8.96342064,7.26924914
NIG-000282,8.93607981,7.18662251
NIG-000283,10.99997964,8.79495992
NIG-000284,11.2956929,8.85923869
NIG-000285,11.29579649,8.85831229
NIG-000286,11.29476863,8.83642782
NIG-000287,11.28313331,8.8176365
NIG-000288,11.27306798,8.79547375
NIG-000289,11.31096107,8.90678527
NIG-000290,11.25952046,8.68786222
NIG-000291,6.25190772,5.0782679
NIG-000292,6.20398248,5.02261108
NIG-000293,6.24546457,5.04593414
NIG-000294,6.29013619,5.0736767
NIG-000295,6.2979884,5.11865638
NIG-000296,6.35266708,5.14456682
NIG-000297,8.9588636,7.09344717
NIG-000298,6.30176955,5.11430977
NIG-000299,6.29382096,5.16314315
NIG-000300,6.29453313,5.17753171
NIG-000301,6.29982859,5.1742157
NIG-000302,6.29940556,5.17877186
NIG-000303,6.29921554,5.17830441
NIG-000304,5.44401184,5.11746913
NIG-000305,5.38770431,5.12753211
NIG-000306,5.81892739,5.02808847
NIG-000307,5.81962346,5.03674706
NIG-000308,8.89081091,7.099441
NIG-000309,5.8216802,5.03108058
NIG-000310,5.86932288,5.06743002
NIG-000311,5.66586937,5.02582924
NIG-000312,5.60983531,5.03547609
NIG-000313,5.58080804,5.04969783
NIG-000314,8.99882292,7.10472805
NIG-000315,5.79159768,5.07753889
NIG-000316,5.87933469,5.10464939
