geo_id,longitude,latitude
ZAF-000437,-29.393316,25.00038
ZAF-000438,-29.406149,25.002714
ZAF-000439,-29.391315,24.988545
ZAF-000440,-29.40748,24.739867
ZAF-000441,-27.229151,27.595769
ZAF-000442,-27.229851,27.588569
ZAF-000443,-27.231301,27.594836
ZAF-000444,-27.24085,27.570085
ZAF-000445,-27.642106,27.186816
ZAF-000446,-27.642939,27.201483
ZAF-000447,-27.652772,27.191483
ZAF-000448,-27.650938,27.176149
ZAF-000449,-27.621273,27.158649
ZAF-000450,-27.640606,27.184149
ZAF-000451,-27.641272,27.19015
ZAF-000452,-27.637939,27.174316
ZAF-000453,-27.635273,27.172149
ZAF-000454,-27.640439,27.169816
ZAF-000455,-27.640106,27.172482
ZAF-000456,-27.634273,27.183816
ZAF-000457,-27.542951,27.655166
ZAF-000458,-27.640939,27.206817
ZAF-000459,-27.635106,27.186316
ZAF-000460,-27.542951,27.655166
ZAF-000461,-27.652939,27.203317
ZAF-000462,-27.637606,27.18615
ZAF-000463,-27.648606,27.211817
ZAF-000464,-27.651105,27.190149
ZAF-000465,-27.643439,27.18915
ZAF-000466,-27.552783,27.672167
ZAF-000467,-27.676271,27.22615
ZAF-000468,-27.63494,27.221817
ZAF-000469,-27.668771,27.186482
ZAF-000470,-27.669271,27.184982
ZAF-000471,-27.655772,27.236151
ZAF-000472,-27.667271,27.225817
ZAF-000473,-27.657439,27.239318
ZAF-000474,-27.667988,27.236691
ZAF-000475,-27.937093,27.549823
ZAF-000476,-27.93526,27.55399
ZAF-000477,-29.169022,27.456302
ZAF-000478,-29.139023,27.305964
ZAF-000479,-29.167523,27.455469
ZAF-000480,-29.168189,27.455802
ZAF-000481,-29.310178,27.116956
ZAF-000482,-29.25094,27.377192
ZAF-000483,-29.170856,27.467636
ZAF-000484,-29.177355,27.468802
ZAF-000485,-29.512833,27.146955
ZAF-000486,-29.202854,27.454468
ZAF-000487,-29.272017,27.450634
ZAF-000488,-29.168856,27.456469
ZAF-000489,-29.1947,27.446
ZAF-000490,-29.187355,27.437134
ZAF-000491,-29.175186,27.443026
ZAF-000492,-29.525492,27.146131
ZAF-000493,-29.185835,27.462005
ZAF-000494,-29.186838,27.0244312
ZAF-000495,-29.201354,27.460735
ZAF-000496,-29.117243,26.184594
ZAF-000497,-29.142401,26.245601
ZAF-000498,-28.022758,27.837665
ZAF-000499,-27.876101,27.903669
ZAF-000500,-27.667782,28.122679
ZAF-000501,-28.023425,27.841165
ZAF-000502,-27.656116,28.123012
ZAF-000503,-27.884934,27.904836
ZAF-000504,-27.873268,27.901836
ZAF-000505,-27.65995,28.122346
ZAF-000506,-27.884101,27.920503
ZAF-000507,-27.641284,28.134513
ZAF-000508,-27.951759,27.56699
ZAF-000509,-27.884434,27.920003
ZAF-000510,-27.939088,27.553846
ZAF-000511,-27.641451,28.133346
ZAF-000512,-27.6434,28.1273
ZAF-000513,-27.960426,27.589658
ZAF-000514,-28.671051,27.407473
ZAF-000515,-28.662218,27.40214
ZAF-000516,-28.489893,27.357474
ZAF-000517,-28.662051,27.428641
ZAF-000518,-28.670384,27.389639
ZAF-000519,-28.663201,27.428901
ZAF-000520,-27.855752,26.755132
ZAF-000521,-27.853586,26.766466
ZAF-000522,-27.843252,26.674463
ZAF-000523,-27.855586,26.766299
ZAF-000524,-27.856753,26.7748
ZAF-000525,-27.861752,26.768966
ZAF-000526,-27.849753,26.762133
ZAF-000527,-27.771922,26.652964
ZAF-000528,-27.855919,26.768633
ZAF-000529,-27.772089,26.652964
ZAF-000530,-27.851919,26.766299
ZAF-000531,-27.859252,26.778466
ZAF-000532,-27.775589,26.654964
ZAF-000533,-27.876083,26.669463
ZAF-000534,-27.876583,26.668963
ZAF-000535,-27.855752,26.755632
ZAF-000536,-27.869084,26.683463
ZAF-000537,-27.753756,26.638964
ZAF-000538,-27.86925,26.685463
ZAF-000539,-27.875417,26.694797
ZAF-000540,-27.850419,26.759133
ZAF-000541,-27.771922,26.652631
ZAF-000542,-27.772089,26.652964
ZAF-000543,-27.858506,26.760077
ZAF-000544,-26.925816,27.47717
ZAF-000545,-26.91915,27.47917
ZAF-000546,-26.91765,27.478003
ZAF-000547,-26.91765,27.47967
ZAF-000548,-26.916984,27.494004
ZAF-000549,-26.92665,27.483837
ZAF-000550,-26.91915,27.466837
ZAF-000551,-26.932149,27.47317
ZAF-000552,-26.91915,27.47917
ZAF-000553,-26.916984,27.494004
ZAF-000554,-26.91915,27.466837
ZAF-000555,-26.968482,27.61934
ZAF-000556,-26.906484,27.457836
ZAF-000557,-26.90765,27.45867
ZAF-000558,-26.931099,27.464386
ZAF-000559,-28.890015,25.652076
ZAF-000560,-29.1215,25.419899
ZAF-000561,-29.108001,25.417066
ZAF-000562,-29.126463,25.411316
ZAF-000563,-29.116093,25.410355
ZAF-000564,-30.256281,25.283884
ZAF-000565,-30.255948,25.266883
ZAF-000566,-30.271614,25.270717
ZAF-000567,-30.575435,25.504057
ZAF-000568,-29.662,26.158032
ZAF-000569,-29.642982,26.169753
ZAF-000570,-29.653648,26.157419
ZAF-000571,-27.756948,28.461188
ZAF-000572,-27.757281,28.456188
ZAF-000573,-27.773613,28.42252
ZAF-000574,-27.757281,28.456188
ZAF-000575,-27.936603,28.376183
ZAF-000576,-27.773613,28.42252
ZAF-000577,-27.870275,28.503354
ZAF-000578,-27.782894,28.427424
ZAF-000579,-30.402117,26.825602
ZAF-000580,-30.403784,26.823102
ZAF-000581,-30.42111111,26.83833333
ZAF-000582,-30.40445,26.837269
ZAF-000583,-26.838593,27.848549
ZAF-000584,-26.844375,27.845749
ZAF-000585,-26.841792,27.850249
ZAF-000586,-26.845042,27.855282
ZAF-000587,-26.897777,28.069087
ZAF-000588,-26.846109,27.862116
ZAF-000589,-26.751825,27.93542
ZAF-000590,-26.758982,27.947853
ZAF-000591,-26.798495,27.816348
ZAF-000592,-26.744501,27.927701
ZAF-000593,-26.838593,27.848549
ZAF-000594,-26.840942,27.841765
ZAF-000595,-26.846109,27.862116
ZAF-000596,-26.897777,28.069087
ZAF-000597,-26.896593,28.072237
ZAF-000598,-26.896327,28.072021
ZAF-000599,-26.840942,27.841765
ZAF-000600,-26.81721,27.804181
ZAF-000601,-26.809011,27.817148
ZAF-000602,-26.76733,27.853583
ZAF-000603,-26.816044,27.838465
ZAF-000604,-26.906305,27.883215
ZAF-000605,-26.821543,27.829282
ZAF-000606,-26.895094,28.091888
ZAF-000607,-26.804078,27.823182
ZAF-000608,-26.81676,27.802381
ZAF-000609,-26.810077,27.834899
ZAF-000610,-26.777346,27.845933
ZAF-000611,-26.763497,27.84145
ZAF-000612,-27.229151,27.595769
ZAF-000613,-26.897803,28.069157
ZAF-000614,-26.821663,27.816631
ZAF-000615,-27.291759,27.96554
ZAF-000616,-28.426734,27.673653
ZAF-000617,-28.289578,27.950165
ZAF-000618,-28.349571,27.622986
ZAF-000619,-28.342238,27.625486
ZAF-000620,-28.355071,27.621819
ZAF-000621,-28.300911,27.966498
